Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00034,39.571070527192205,0.00034,86.14740851987153
2,0.00035,39.62937706406228,0.00036,86.17448778287508
3,0.00045,39.424688113853335,0.00022,85.5978844279889
4,0.00027,39.47872105194256,0.00027,85.84714489197358
5,0.00025,39.35831339494325,0.00025,85.77922002389096
6,0.00046,39.810814114054665,0.00026,86.19712198199704
7,0.00035,39.49217395787127,0.00034,86.04346022102982
8,0.00041,39.59692614688538,0.00056,86.52820887882262
9,0.00032,39.573285069083795,0.00026,85.8635894570034
10,0.00011,39.43091975688003,0.00033,85.69814045308158
11,0.00032,39.69409299292602,0.00027,85.99357195408083
12,0.01012,39.43418863997795,0.00036,85.69053642707877
13,0.00043,39.467570629902184,0.00027,85.60753956483677
14,0.00042,39.4749708280433,0.00022,85.36662178509869
15,0.00045,39.59766840119846,0.00027,84.73160361289047
16,0.00036,40.23454167996533,0.00041,85.96706474316306
17,0.00067,39.46279712906107,0.0003,87.15756659395993
18,0.00044,39.68457741290331,0.00029,85.47954505309463
19,0.00117,39.90069781104103,0.00023,86.00642715510912
20,0.0003,38.89313901797868,0.0003,85.10902668396011
21,0.00042,39.682648776099086,0.00027,84.81652432191186
22,0.00022,39.101668890798464,0.00025,86.1267345440574
23,0.00017,39.47942311200313,0.0004,86.19575860886835
24,0.00047,39.65942555409856,0.00026,84.52904618205503
25,0.00039,39.66567444195971,0.00023,86.20900847599842
26,0.00048,39.867512573022395,0.00022,85.40620471700095
27,0.00041,39.506285035051405,0.00014,85.68429540097713
28,0.00042,40.489667244954035,0.00026,85.53181909001432
29,0.00022,39.68955772393383,0.0003,86.5412196579855
30,0.00055,39.156487283995375,0.00032,85.02310296497308
31,0.00019,40.02595688006841,0.0003,84.3538252019789
32,0.00015,39.54936558101326,0.00021,84.59737338684499
33,0.00014,38.818984190002084,0.00022,84.8827588011045
34,0.00017,39.28787477896549,0.00036,85.0301501029171
35,0.00027,39.9633131979499,0.00025,86.18470275495201
36,0.00041,39.3018639460206,0.00025,85.256809247192
37,0.00043,39.66202423488721,0.0003,85.4734497119207
38,0.00043,39.935466503025964,0.00034,85.48705979902297
39,0.00052,39.57044678507373,9e-05,85.80245729000308
40,0.00215,39.88472875813022,0.0003,86.64634100301191
41,0.00044,39.71212680405006,0.0003,85.32756159105338
42,0.00042,39.952774892095476,0.00037,84.45397297199816
43,0.00026,38.888576661935076,0.00031,84.4029519550968
44,0.00012,39.8980733260978,0.00019,85.05537704820745
45,0.00282,39.4577668949496,0.00026,85.75692279892974
46,0.00019,39.511415638029575,0.00039,85.80234761210158
47,0.00034,39.22581554809585,0.00038,86.05253747710958
48,0.00019,39.00875008292496,0.00027,85.16156231588684
49,0.00045,39.57036025985144,0.00031,86.1385212468449
50,0.00046,39.43464625882916,0.00025,85.79983509401791
