region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5333333333333333,23,0.0005479328513588235,0.000703137962424246,0.0012319560598944741,4.440892098500626e-16,0.0005479328513584856
1,0.5333333333333333,0.5666666666666667,21,0.00036069628948803096,0.0005343276992125325,0.0011620877358009124,4.123685520036296e-16,0.00036069628948768207
2,0.5666666666666667,0.6,22,0.00038576085482730277,0.00050999282203209,0.001146433155685446,3.835315903250541e-16,0.00038576085482699995
3,0.6,0.6333333333333333,23,0.0004148645751852152,0.000585183576895563,0.0011031907439947482,2.703151712130816e-16,0.00041486457518506074
4,0.6333333333333333,0.6666666666666666,21,0.0004906482805510842,0.0005977107127604722,0.000998476831368618,4.335156572345849e-16,0.000490648280550989
5,0.6666666666666666,0.7,22,0.0004348784711252215,0.0005614981676538469,0.0010175796288792519,3.532527805625498e-16,0.0004348784711250903
6,0.7,0.7333333333333334,23,0.0003015400050717324,0.00043931692491790765,0.0009757851096625844,2.9927751098591176e-16,0.0003015400050716262
7,0.7333333333333334,0.7666666666666666,21,0.0003677175770974071,0.00046826740576081424,0.0008979608806841052,3.489272363107635e-16,0.00036771757709726965
8,0.7666666666666666,0.8,22,0.0003323633706133948,0.00044405785176643693,0.0008952811852704079,3.1288103421254413e-16,0.00033236337061330395
9,0.8,0.8333333333333333,23,0.00033288094278644643,0.00045618744507812826,0.0008568649552095735,4.827056628805028e-16,0.00033288094278619544
10,0.8333333333333333,0.8666666666666667,21,0.0002551166789274326,0.0003445854193466436,0.0006897518374521794,3.5950078892624117e-16,0.00025511667892730576
11,0.8666666666666667,0.9,22,0.0002811148758346131,0.00037768261120170736,0.0007841639257664644,4.642750830250654e-16,0.0002811148758342498
12,0.9,0.9333333333333332,23,0.0002999454326841764,0.0003925286145075766,0.0007499742783034016,4.3443509659245257e-16,0.00029994543268409914
13,0.9333333333333332,0.9666666666666668,21,0.0002688664989745983,0.00035421008188508377,0.0007163836865270133,4.758098676964956e-16,0.00026886649897460885
14,0.9666666666666668,1.0,22,0.0002009846422741499,0.0002906636440437752,0.0006859863182971382,4.138104000875583e-16,0.00020098464227411963
15,1.0,1.0333333333333332,23,0.00023296163839192708,0.00031868104840040474,0.0006561649580850773,5.309762291685531e-16,0.00023296163839166641
16,1.0333333333333332,1.0666666666666669,21,0.00018126770618141398,0.0002526345603388441,0.0005686650780483329,4.96956972927451e-16,0.00018126770618153028
17,1.0666666666666669,1.1,22,0.00020969333389004628,0.00028797632794851216,0.0006007216690254013,4.54182146437564e-16,0.0002096933338899958
18,1.1,1.1333333333333333,23,0.00019744978045597216,0.00028326062610385406,0.0005750170924007751,3.4754807727396206e-16,0.00019744978045593356
19,1.1333333333333333,1.1666666666666663,21,0.00019084674755203852,0.0002362325486957074,0.00046444204224291123,4.017949993881519e-16,0.0001908467475519962
20,1.1666666666666663,1.2,22,0.00024649971196501837,0.00030712806774167755,0.0005273989680768497,3.936245269125555e-16,0.0002464997119649275
21,1.2,1.2333333333333334,23,0.00011446539612122479,0.00018278165246674963,0.0005053800017295329,2.9927751098591176e-16,0.00011446539612117653
22,1.2333333333333334,1.2666666666666666,21,0.00012383212077519515,0.0001762043953297842,0.0004243631360375151,4.335156572345849e-16,0.00012383212077516343
23,1.2666666666666666,1.3,22,0.00016648089123121325,0.0002118807267818341,0.00046465174391294856,6.358550050125897e-16,0.00016648089123138483
24,1.3,1.3333333333333337,23,8.475160856279296e-05,0.00016443100321368015,0.0004458348041293282,4.0547275681962237e-16,8.475160856279296e-05
25,1.3333333333333337,1.3666666666666667,21,0.00016742246623238475,0.00021750482437227816,0.00040743109152719184,4.758098676964956e-16,0.000167422466232205
26,1.3666666666666667,1.4,22,0.00012667955690740947,0.00017955129907445898,0.0004110341401295167,2.220446049250313e-16,0.00012667955690740947
27,1.4,1.4333333333333331,23,0.00010455067909664083,0.0001546455806937386,0.00039495062677940597,3.37893964016352e-16,0.0001045506790964767
28,1.4333333333333331,1.4666666666666668,21,0.00011638910235608165,0.00015686236818869494,0.00034599246543113443,4.2294210461910723e-16,0.0001163891023561028
29,1.4666666666666668,1.5,23,0.000120571723781764,0.00016762024333445553,0.0003651820328228264,4.0547275681962237e-16,0.00012057172378186053
