Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.0,28.355976562015712,1e-05,60.97562205907889
2,0.0,28.658292695879936,1e-05,60.72331249085255
3,0.0,28.5073795390781,0.0,60.83399960002862
4,1e-05,28.468384767882526,1e-05,61.12110725417733
5,0.0,28.51576354308054,1e-05,62.092231031972915
6,0.0,28.748537746956572,0.0,60.72776381508447
7,0.0,28.89489281596616,1e-05,60.80768560897559
8,0.0,30.175980563042685,2e-05,60.90808402188122
9,2e-05,28.433465448906645,0.0,60.686743245925754
10,2e-05,29.441427333978936,1e-05,60.695494323037565
11,2e-05,28.622205352876335,2e-05,60.30814684717916
12,0.0,28.57844710792415,1e-05,62.326176875969395
13,2e-05,28.479990537976846,2e-05,61.56418873206712
14,2e-05,28.493760149925947,0.0,60.82489912491292
15,1e-05,28.553950777975842,1e-05,61.125837163068354
16,1e-05,29.207897590938956,0.0,60.57800693111494
17,0.0,28.648982234066352,1e-05,60.318517692852765
18,2e-05,28.470343238906935,1e-05,61.72834049910307
19,0.0,28.43186792288907,1e-05,61.706760990899056
20,0.0,29.099092554999515,0.0,62.586568012833595
21,0.0,29.76566518913023,1e-05,61.02571805892512
22,2e-05,28.429236791096628,1e-05,61.164904528995976
23,0.0,28.690427435096353,1e-05,60.57100642286241
24,0.0,28.58209609007463,1e-05,61.056608736049384
25,1e-05,28.41969305020757,1e-05,61.43496669898741
26,0.0,28.50264628790319,1e-05,61.142976560862735
27,2e-05,27.59872263111174,0.0,60.549472896847874
28,2e-05,26.94462131895125,0.0,60.228569130878896
29,0.0,27.643841562094167,1e-05,60.341795166023076
30,1e-05,28.585044506937265,1e-05,60.9712628130801
31,0.0,28.334516731090844,0.0,61.01810703915544
32,0.0,28.33765769097954,2e-05,61.071265465114266
33,0.0,28.694883892079815,1e-05,62.15167048294097
34,2e-05,28.431466212961823,1e-05,60.34596395585686
35,1e-05,28.304632524959743,1e-05,60.6430463870056
36,5e-05,28.58468721387908,1e-05,61.04141687089577
37,2e-05,28.32147667510435,1e-05,60.31585358711891
38,1e-05,28.45319803385064,1e-05,60.817781198071316
39,0.0,28.918577368138358,1e-05,61.97543465695344
40,0.0,28.802290063817054,0.0,60.827283872058615
41,0.00017,28.40392923494801,0.0,61.532386888051406
42,2e-05,29.781688768183812,1e-05,60.670577842975035
43,2e-05,28.77779661002569,2e-05,60.47416403796524
44,0.0,28.328309446107596,1e-05,60.610244100913405
45,1e-05,28.420026656938717,1e-05,60.516208773013204
46,1e-05,28.349181819008663,1e-05,61.134197384817526
47,2e-05,28.399469590047374,2e-05,59.85522070899606
48,0.0,28.740098905051127,1e-05,60.57938254298642
49,0.0,28.7151372639928,3e-05,60.723859780002385
50,1e-05,28.497653835220262,1e-05,60.29847389901988
