NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,NN_Experiment_Time_sec,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL,KKThPINN_Experiment_Time_sec
0.001299024859695719,0.006213646245436308,0.011596271474320689,0.0087,0.002558820691539819,6.869504964868156e-16,8.589177470122167e-05,0.0185
0.002064009580206838,0.010132977271534073,0.018606185236903917,0.0088,0.0031804483425157096,5.745404152435185e-16,0.00011953240603229665,0.0187
0.0021506052615940913,0.0077081030755085074,0.014183058042741947,0.0086,0.002178301847417094,6.231126725708691e-16,8.73166929531738e-05,0.0174
0.002905244165255466,0.011187214179706556,0.019189620402053006,0.0093,0.003217438270876358,7.632783294297951e-16,7.168576374178004e-05,0.0186
0.002032730983632979,0.009964950247831868,0.018831606098893245,0.0088,0.0027797695220878804,6.314393452555578e-16,5.297004586654053e-05,0.0186
0.0021018579289990686,0.010691813860019793,0.020865729325735986,0.0087,0.0021504456736840777,5.065392549852277e-16,0.00011269115365773741,0.0186
0.0021841311060030416,0.010958709458689717,0.0213687761972294,0.0086,0.0034623086259188487,6.286637876939949e-16,5.5510946597805974e-05,0.0185
0.0015150196993869687,0.006833683981448556,0.011902940579871391,0.0087,0.004689778963126286,5.898059818321144e-16,3.370045428995328e-05,0.019
0.004246921599528907,0.022175821619234252,0.04343555400808338,0.0081,0.001472800698400842,6.369904603786835e-16,0.00016439954588885476,0.0186
0.004126225492756961,0.021155499343650203,0.04194743071847498,0.0089,0.0024550595004812874,6.911138328291599e-16,8.177394194365528e-05,0.0174
0.00415829646040534,0.021814559788421325,0.04274630048692764,0.0089,0.00450959233078087,5.50948175970234e-16,0.0002760030879866149,0.019
0.0022909276049379117,0.010533148677832786,0.01977405212868672,0.0083,0.0039984822174620495,6.106226635438361e-16,5.208508624311436e-05,0.0186
0.004224481273470793,0.02141905437342562,0.04247452911007575,0.0087,0.004935915119875764,6.938893903907228e-16,0.00025568214452237613,0.0184
0.004174859548393552,0.02091190626327808,0.04103304471009546,0.0088,0.0014738733331756775,5.759281940243e-16,0.00015440235393778535,0.0194
0.0021976089135306146,0.008733355534256679,0.016333241895146684,0.0086,0.0036064893869076136,6.980527267330671e-16,8.01282440968415e-05,0.0186
0.0020669125503128788,0.0073927516922168545,0.014420458220705038,0.0091,0.0014828160193252637,5.689893001203927e-16,0.00016869054024073183,0.0218
0.0013879528618539374,0.005901837702150983,0.010899580746645909,0.0082,0.0037531782137694603,7.827072323607353e-16,4.3176182045098764e-05,0.0191
0.004112421014712163,0.021098101781931142,0.041835051893570965,0.008,0.0031471011729129225,7.244205235679147e-16,6.543117219668659e-05,0.019
0.0020710409719341093,0.010060595701267102,0.019432032730742295,0.0087,0.0028896400559533676,5.828670879282072e-16,6.250831885181717e-05,0.0186
0.001979605921126282,0.009816327739664952,0.019201809525708914,0.0082,0.0020989479944388085,6.591949208711867e-16,0.00012769623326045753,0.0187
0.002048579763026833,0.009454878109320403,0.018410658658452476,0.0089,0.0024576550816517695,4.649058915617843e-16,0.00013519849574922526,0.0174
0.0038874611678586727,0.021087932085641165,0.04070055089208061,0.0081,0.002594527214417771,7.03603841856193e-16,7.530064569432892e-05,0.0186
0.001833096443277685,0.00816540078921928,0.01574581143990696,0.0088,0.0028839356475059003,5.703770789011742e-16,7.361519343689616e-05,0.0192
0.0013577425981333871,0.006449307314191181,0.012438269078722803,0.0085,0.0032556383116962863,7.618905506490137e-16,5.168547059941353e-05,0.0185
0.0026331393110037033,0.013286122353144936,0.025450098007906104,0.0086,0.0028074530194071275,4.579669976578771e-16,6.786754794513572e-05,0.0185
0.0018132262763544992,0.009866129990806733,0.018911471931666705,0.0084,0.003978926526045434,4.482525461924069e-16,6.194381998122777e-05,0.0194
0.004091624686480921,0.02060232800320884,0.040027559032232346,0.0082,0.0018399270523140555,6.63358257213531e-16,0.00012932195309873218,0.0185
0.0040730295850015825,0.01955506412859894,0.038703285082578226,0.0081,0.0020269865962729058,6.50868248186498e-16,0.00012227142678144232,0.0187
0.0019670742510962463,0.009257755530192192,0.017083663406890628,0.0084,0.0036869421557918607,6.925016116099414e-16,4.959624626181269e-05,0.0176
0.003612898127791388,0.01711635118704187,0.03118891356904031,0.0085,0.0035832657434333873,5.10702591327572e-16,6.28507112997001e-05,0.027
0.0019489669476693955,0.007713465659459166,0.014699940894449351,0.0086,0.0018209861809526386,7.729927808952653e-16,0.00019347852393604702,0.0187
0.0019012376032026478,0.009499544204072816,0.018456798898742657,0.0089,0.004066983824152944,6.550315845288424e-16,4.469797646956541e-05,0.0271
0.0010844911366712851,0.004501526370944617,0.00870374672265253,0.0089,0.003117916731825552,5.592748486549226e-16,4.059738141864444e-05,0.019
0.004152757549803957,0.02093358209154238,0.04150495571055498,0.0087,0.003366131449466221,6.675215935558754e-16,8.3940195905291e-05,0.0187
0.003441286235953565,0.01836013523639427,0.03447944670309402,0.0083,0.0025693744047146343,5.342948306008566e-16,6.806271979326317e-05,0.025
0.007078916115392973,0.03170376636275739,0.06069973095073976,0.0087,0.0029616424347308967,5.911937606128959e-16,8.603498821828648e-05,0.0188
0.004170430783337067,0.021506670247719344,0.042617559421903047,0.009,0.0035917614140866284,6.550315845288424e-16,6.437717740689908e-05,0.0187
0.003556509862398341,0.015538614362400486,0.028055008381063895,0.0086,0.0030668397501655946,6.536438057480609e-16,6.184859815508148e-05,0.0187
0.0015312554636436604,0.0048800433791835445,0.00821915923384263,0.0082,0.0026458905965159292,5.856426454897701e-16,8.309288502878487e-05,0.0185
0.0016894778470954031,0.008278132625957068,0.015244095148699616,0.0087,0.00214998424191192,5.981326545168031e-16,0.00011742617591924687,0.0178
0.013469674891363604,0.053667562908854494,0.10414410374644742,0.0085,0.002023153027678054,6.175615574477433e-16,0.00011476823394019897,0.0184
0.004230650791083751,0.02138493663241309,0.04221800920897541,0.0086,0.0023319763733404284,7.008282842946301e-16,0.00012097892813001666,0.0187
0.004240907943813876,0.02145609476570299,0.041284181442272166,0.0085,0.004378522400894318,6.245004513516506e-16,5.13322638743291e-05,0.0172
0.0016958557209025824,0.007850443125396006,0.014734208710713117,0.0087,0.0035894955888285973,7.063793994177558e-16,5.050659916838451e-05,0.0173
0.004020863521107814,0.02173282153119744,0.04211920834500749,0.011,0.003862761611680551,5.60662627435704e-16,4.717970147608275e-05,0.0191
0.002131817621322438,0.00976734378244308,0.01895981103466899,0.0086,0.003104633929122983,5.10702591327572e-16,6.0029971220623704e-05,0.0187
0.004111515049279412,0.01949009003123054,0.03767779308329072,0.0086,0.00455599429169507,5.676015213396113e-16,5.3622896465987946e-05,0.0188
0.0015476057240377276,0.005878144861062204,0.009939443663825149,0.0086,0.0030422791579106925,6.578071420904052e-16,5.402013143417095e-05,0.0186
0.0018142290463552255,0.007585483248491602,0.013866430867505514,0.0087,0.005361783573434007,6.7723604502134545e-16,0.00024565989543032517,0.0179
0.002431482088993009,0.012215107546798437,0.02398825087613534,0.0087,0.002568857141080175,6.009082120783659e-16,9.062925902941221e-05,0.0182
