region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5333333333333333,5,0.0005604937794633289,0.0007846357888192633,0.001231956059894193,3.9968028886505636e-16,0.0005604937794630625
1,0.5333333333333333,0.5666666666666667,3,0.0007046593610081572,0.0008641933146045307,0.0011119371409699548,3.7007434154171886e-16,0.0007046593610077872
2,0.5666666666666667,0.6,4,0.0005909305486887727,0.0007260468619895793,0.0011464331556854876,2.7755575615628914e-16,0.0005909305486889393
3,0.6,0.6333333333333333,5,0.0004942005633838774,0.0007008753679916754,0.0011031907439946267,3.552713678800501e-16,0.000494200563383611
4,0.6333333333333333,0.6666666666666666,3,0.00026660324468980707,0.0004571710355084294,0.0007918029799208609,2.9605947323337506e-16,0.000266603244689511
5,0.6666666666666666,0.7,4,0.0006062659470824953,0.0007431696050038969,0.0010175796288792657,4.996003610813204e-16,0.0006062659470823287
6,0.7,0.7333333333333334,5,0.0006553726384930225,0.0007532528613126799,0.0009757851096626503,3.108624468950438e-16,0.0006553726384928894
7,0.7333333333333334,0.7666666666666666,3,0.00019574771944440642,0.000252921354112293,0.00039231395626202446,3.7007434154171886e-16,0.00019574771944403635
8,0.7666666666666666,0.8,4,0.00034175486267990087,0.0005045749703719951,0.0008952811852701789,1.1102230246251565e-16,0.00034175486267978985
9,0.8,0.8333333333333333,5,0.0003713056131111173,0.000540960097386938,0.0008568649552092855,4.884981308350689e-16,0.0003713056131109841
10,0.8333333333333333,0.8666666666666667,3,0.000397045075319671,0.0004983723030465199,0.0007292150859662082,3.7007434154171886e-16,0.000397045075319449
11,0.8666666666666667,0.9,4,0.00023540581514310487,0.00039609840051637267,0.0007841639257669432,6.661338147750939e-16,0.00023540581514310487
12,0.9,0.9333333333333332,5,0.0003133625893428665,0.000470919461144718,0.0007499742783033635,3.9968028886505636e-16,0.0003133625893429998
13,0.9333333333333332,0.9666666666666668,3,0.0004496611938059267,0.0005510260880495836,0.0006969739799518471,1.4802973661668753e-16,0.0004496611938060747
14,0.9666666666666668,1.0,4,0.00021018142448457752,0.00034751215375543066,0.0006859863182968676,3.3306690738754696e-16,0.00021018142448491059
15,1.0,1.0333333333333332,5,0.00028502596169703023,0.00041369758367804495,0.0006561649580852456,3.552713678800501e-16,0.000285025961697119
16,1.0333333333333332,1.0666666666666669,3,0.00015172887045387042,0.00020498324820590423,0.00033355785294485706,5.181040781584064e-16,0.00015172887045438854
17,1.0666666666666669,1.1,4,0.00017207611839547835,0.00030342786190268897,0.0006007216690256788,1.1657341758564144e-15,0.0001720761183956449
18,1.1,1.1333333333333333,5,0.00029681441744088455,0.0003919068900466888,0.0005750170924009295,5.773159728050814e-16,0.0002968144174411954
19,1.1333333333333333,1.1666666666666663,3,0.00015082959815113645,0.0002370723517370143,0.0004082290742209588,5.921189464667501e-16,0.0001508295981509884
20,1.1666666666666663,1.2,4,0.000151163076834938,0.00026584530717283276,0.0005273989680766727,4.440892098500626e-16,0.000151163076834938
21,1.2,1.2333333333333334,5,0.00021455210924981993,0.00031790196583596615,0.0005053800017296006,3.108624468950438e-16,0.00021455210924986432
22,1.2333333333333334,1.2666666666666666,3,0.00010444792358244445,0.0001683610052072658,0.0002907318064726931,2.220446049250313e-16,0.0001044479235822224
23,1.2666666666666666,1.3,4,0.00015759717649831855,0.00024273275584666535,0.0004646517439132018,7.216449660063518e-16,0.0001575971764984851
24,1.3,1.3333333333333337,5,0.0002774069456316501,0.0003236759946165409,0.00044583480412939067,8.881784197001253e-17,0.00027740694563156123
25,1.3333333333333337,1.3666666666666667,3,8.503366021503048e-05,0.00010458364818091194,0.00013927574591664823,6.661338147750939e-16,8.503366021525253e-05
26,1.3666666666666667,1.4,4,0.00024020465103608284,0.0002846764509633767,0.00041103414012952366,2.7755575615628914e-16,0.0002402046510363604
27,1.4,1.4333333333333331,5,0.0002036979098866901,0.00026303023429662294,0.0003949506267794962,3.552713678800501e-16,0.0002036979098865125
28,1.4333333333333331,1.4666666666666668,3,4.5126627041772605e-05,7.604510592589527e-05,0.00013166149009481796,5.181040781584064e-16,4.512662704214268e-05
29,1.4666666666666668,1.5,5,0.0002246224984052296,0.00026813936293109964,0.00036518203282285937,3.9968028886505636e-16,0.00022462249840500756
