region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5333333333333333,8,0.0006839054471632246,0.0008449413316005406,0.0012319560598940335,3.3306690738754696e-16,0.0006839054471630303
1,0.5333333333333333,0.5666666666666667,6,0.00033387264029599274,0.0005000449468293781,0.0008904622840200001,2.9605947323337506e-16,0.00033387264029599274
2,0.5666666666666667,0.6,7,0.0006498476133277814,0.000773869102923032,0.0011464331556854945,3.806478941571965e-16,0.0006498476133275277
3,0.6,0.6333333333333333,8,0.0004299271928725148,0.000610097928373703,0.0011031907439946372,4.163336342344337e-16,0.000429927192872265
4,0.6333333333333333,0.6666666666666666,6,0.0003016339734920515,0.0004605721260946203,0.000943058309890988,1.8503717077085943e-16,0.0003016339734919035
5,0.6666666666666666,0.7,7,0.00046006628213871573,0.0006445207816649286,0.001017579628879911,4.758098676964956e-16,0.00046006628213862054
6,0.7,0.7333333333333334,8,0.0003539653647969891,0.0005244862087260568,0.0009757851096622722,3.885780586188048e-16,0.0003539653647969891
7,0.7333333333333334,0.7666666666666666,6,0.00024385572145180925,0.00036922269555251467,0.0006939842823121614,4.440892098500626e-16,0.0002438557214515872
8,0.7666666666666666,0.8,7,0.00017047793224980815,0.0003435377993417884,0.0008952811852707236,4.440892098500626e-16,0.00017047793224949094
9,0.8,0.8333333333333333,8,0.0004356890250124492,0.0005322591730633516,0.000856864955209348,3.608224830031759e-16,0.00043568902501228267
10,0.8333333333333333,0.8666666666666667,6,0.0002787179615140989,0.0003524062386905456,0.0006383553698367135,5.551115123125783e-16,0.0002787179615136178
11,0.8666666666666667,0.9,7,0.00032881424315774624,0.00042796528228827965,0.0007841639257665581,3.806478941571965e-16,0.00032881424315780967
12,0.9,0.9333333333333332,8,0.00030344732798899635,0.0004252707713135029,0.0007499742783031865,2.498001805406602e-16,0.0003034473279890241
13,0.9333333333333332,0.9666666666666668,6,0.00023186092443645256,0.0003107131898313799,0.0005515970590087484,5.551115123125783e-16,0.00023186092443648956
14,0.9666666666666668,1.0,7,0.0002558668398719857,0.00038289467631737287,0.0006859863182970202,4.123685520036296e-16,0.00025586683987220774
15,1.0,1.0333333333333332,8,0.00031369365946507996,0.0004356264652616774,0.0006561649580849264,3.885780586188048e-16,0.000313693659465191
16,1.0333333333333332,1.0666666666666669,6,6.452671527352056e-05,0.00010671910240591615,0.0002022673482787304,6.661338147750939e-16,6.45267152732245e-05
17,1.0666666666666669,1.1,7,0.00025117419776539754,0.000321983616111784,0.0006007216690254898,6.344131569286609e-16,0.00025117419776533406
18,1.1,1.1333333333333333,8,0.00042666894449975494,0.0004641081205072352,0.0005750170924003727,4.996003610813204e-16,0.00042666894449992147
19,1.1333333333333333,1.1666666666666663,6,0.00029380879764859475,0.00033467956193051004,0.00048371329073814556,3.7007434154171886e-16,0.00029380879764859475
20,1.1666666666666663,1.2,7,0.00019365792418731066,0.0002642068001254547,0.0005273989680770405,6.026924990822279e-16,0.00019365792418734237
21,1.2,1.2333333333333334,8,0.00023941625748991887,0.0003225506195012089,0.0005053800017295329,3.608224830031759e-16,0.00023941625748955805
22,1.2333333333333334,1.2666666666666666,6,0.00018818326908460063,0.00026360624781833426,0.00045386275445984635,7.771561172376096e-16,0.00018818326908419356
23,1.2666666666666666,1.3,7,0.000244777995690443,0.0002972882899003463,0.0004646517439133701,5.392511833893617e-16,0.00024477799568990374
24,1.3,1.3333333333333337,8,0.00017838749690859897,0.0002619418921047917,0.00044583480412901944,3.0531133177191805e-16,0.00017838749690829366
25,1.3333333333333337,1.3666666666666667,6,0.00013553267463916208,0.00016215187389282385,0.0002541085518251293,5.181040781584064e-16,0.00013553267463901406
26,1.3666666666666667,1.4,7,9.467339678938053e-05,0.00016849677296469745,0.00041103414012946815,1.9032394707859825e-16,9.46733967893171e-05
27,1.4,1.4333333333333331,8,0.0001666046240867212,0.00023474109563066884,0.00039495062677893933,2.7755575615628914e-16,0.00016660462408661018
28,1.4333333333333331,1.4666666666666668,6,6.7133931719659e-05,0.00010775268102401005,0.0001904397136935406,2.590520390792032e-16,6.713393171984404e-05
29,1.4666666666666668,1.5,8,0.00019858858355822751,0.00024011230041326358,0.000365182032822875,3.885780586188048e-16,0.00019858858355844956
