Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.0,51.55027035088278,0.0,122.94803849607706
2,0.0,51.466252041980624,0.0,119.58175812684931
3,0.0,51.263085894985124,0.0,119.5170122650452
4,0.0,51.36378760985099,0.0,120.50024228496477
5,0.0,51.48878360586241,0.0,119.12067959387787
6,0.0,51.24410594115034,0.0,118.99421087699011
7,0.0,51.50292363180779,0.0,118.3771548899822
8,0.0,51.26784760202281,0.0,118.30818227003329
9,0.0,51.34000578406267,0.0,120.5424187600147
10,0.0,51.895832693902776,0.0,118.66183263203129
11,0.0,51.77904468984343,0.0,119.52428046404384
12,0.0,51.670481448061764,0.0,119.45215509808622
13,0.0,51.56000776588917,0.0,117.481157066999
14,0.0,51.95162434596568,0.0,119.53786358120851
15,0.0,51.51441977894865,0.0,119.07551174680702
16,0.0,51.203396626980975,0.0,118.74153043795377
17,0.0,51.82673625415191,0.0,119.59090929012746
18,0.0,51.284125176025555,0.0,119.81421488313936
19,0.0,52.57224066089839,0.0,119.21054150210693
20,0.0,51.56709357583895,0.0,119.72663238504902
21,0.0,51.73888347391039,0.0,119.69692789996043
22,0.0,51.56772572384216,0.0,120.1268346728757
23,2e-05,51.47664723894559,0.0,119.49216677504592
24,0.0,51.63524094806053,0.0,119.05760832712986
25,0.0,52.11679187603295,0.0,117.57563590700738
26,0.0,51.67878411896527,0.0,120.06697611999698
27,1e-05,52.15428834105842,0.0,119.59910413180478
28,0.0,51.40018930914812,0.0,120.92783708614297
29,0.0,51.38721230486408,0.0,118.13252626801841
30,0.0,51.6123321459163,0.0,119.20882537192665
31,0.0,51.13200562214479,0.0,119.5993711068295
32,0.0,51.12861367291771,0.0,118.88878765911795
33,2e-05,52.11094099888578,0.0,119.33287718496285
34,0.0,51.52808470185846,0.0,119.19719272502698
35,0.0,51.99042096803896,0.0,119.28720437502488
36,2e-05,51.36283964198083,0.0,119.76911139907315
37,0.0,52.01676393998787,0.0,120.34682766208425
38,0.0,52.04553590598516,0.0,119.74767326214351
39,1e-05,51.20194972702302,0.0,119.3147532348521
40,0.0,51.56010325695388,0.0,119.6556738067884
41,2e-05,51.250677150906995,0.0,119.5644314440433
42,0.0,51.72317505790852,0.0,119.71990372310393
43,0.0,51.28178690094501,0.0,119.20410164492205
44,0.0,51.493332104058936,0.0,119.34907554695383
45,0.0,52.09237352083437,2e-05,119.77494652499445
46,0.0,51.667360418941826,0.0,118.70099051995203
47,0.0,51.62872050399892,0.0,119.0293138672132
48,0.0,52.49196671391837,0.0,119.09153127390891
49,0.0,52.70840616314672,0.0,119.51372789102606
50,0.0,52.83853232488036,1e-05,118.99738146108575
