Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00152,26.725753896986134,0.00028,62.863535975979175
2,0.00044,26.81178263699985,0.00034,62.56569960099296
3,0.00053,26.860700582998106,0.00476,63.65494102699449
4,0.00043,26.64767984498758,0.00038,62.97065858199494
5,0.0035,26.91332206199877,0.00053,62.761965081997914
6,0.00084,26.815063165995525,0.00059,63.265933383023366
7,0.00042,26.748878037993563,0.00034,63.08305487400503
8,0.00042,27.381761167023797,0.0007,62.32032502797665
9,0.00945,27.040801427996485,0.00034,63.34043173698592
10,0.00135,27.315103449014714,0.00082,63.1194112309895
11,0.0008,26.615362926997477,0.00039,62.86718117797864
12,0.00025,27.243948878982337,0.00053,63.07412483001826
13,0.00128,26.800315567990765,0.00031,62.01799674401991
14,0.00093,26.487388684006874,0.00226,64.10355899299611
15,0.0004,26.64797746500699,0.00037,62.74892361598904
16,0.00317,26.99088734399993,0.00057,63.04261410201434
17,0.00029,26.88545468801749,0.00067,63.4318173060019
18,0.00038,27.060100789007265,0.00027,63.19365669001127
19,0.00086,26.89904724099324,0.00065,62.760246641002595
20,0.00263,26.916647036006907,0.0052,63.05111246500746
21,0.00293,27.34390876701218,0.00042,62.5254025059985
22,0.01165,26.984064463991672,0.00046,62.66297860001214
23,0.00041,26.614682446990628,0.00054,62.98752520600101
24,0.00055,26.88273751398083,0.00035,62.96472751698457
25,0.00039,26.55000531199039,0.00144,62.67296418600017
26,0.00048,27.405525648995535,0.00035,62.7016682579997
27,0.00037,26.611242511018645,0.00125,62.82195308897644
28,0.009,26.720934348006267,0.00035,63.320205320982495
29,0.00035,27.14096365799196,0.00086,63.458190002973424
30,0.00016,26.79170957399765,0.00074,63.179051484010415
