Temperature (T),Ca,Cb,Cc,region_id,residual_nonlinear,residual_linearized,linearization_error,abs_linearization_error,residual_PL_scaled_before_projection,Ca_PL,Cb_PL,Cc_PL,dCa_PL,dCb_PL,dCc_PL,abs_Ca_PL_error,abs_Cb_PL_error,abs_Cc_PL_error,abs_Ca_PL_error_scaled,abs_Cb_PL_error_scaled,abs_Cc_PL_error_scaled,f_true,f_PL,abs_f_true,abs_f_PL,df_dCa,df_dCb,abs_df_dCa,abs_df_dCb,taylor_residual_change,abs_taylor_residual_change,true_residual_change,abs_true_residual_change,dy_norm_Ca_Cb,amplification
280.0,0.9936625015244944,1.9873250030489888,0.0190124954265167,0,-5.238051745820593e-18,0.02320119372958366,0.023201193729583666,0.023201193729583666,0.023201193729588176,1.015879665547924,1.9906248506460915,0.0190124954265167,0.02221716402342966,0.0032998475971026675,0.0,0.02221716402342966,0.0032998475971026675,0.0,0.02235886328541503,0.0016604468781100667,0.0,-5.238051745820593e-18,-0.02241132671349382,5.238051745820593e-18,0.02241132671349382,-1.0075899371931079,-0.007589937193108014,1.0075899371931079,0.007589937193108014,-0.0224108365389853,0.0224108365389853,-0.02241132671349381,0.02241132671349381,0.022460885365632437,0.9977935574964264
280.492930030627,0.993227361662898,1.986454723325796,0.0203179150113063,0,-1.1333300834262539e-16,0.0217154071664876,0.021715407166487715,0.021715407166487715,0.021715407166492007,1.0140217556271294,1.989543251226284,0.0203179150113063,0.020794393964231328,0.0030885279004879695,0.0,0.020794393964231328,0.0030885279004879695,0.0,0.02092701891470017,0.0015541131398988384,0.0,-1.1333300834262539e-16,-0.0209884951565187,1.1333300834262539e-16,0.0209884951565187,-1.008107962068079,-0.008107962068079082,1.008107962068079,0.008107962068079082,-0.02098803578878537,0.02098803578878537,-0.020988495156518586,0.020988495156518586,0.021022507579538482,0.9983820948623179
281.0,0.9927510774488736,1.9855021548977472,0.0217467676533791,0,5.514523299804397e-17,0.020218978196597213,0.020218978196597157,0.020218978196597157,0.02021897819660179,1.0121125103223545,1.9883778494587923,0.0217467676533791,0.01936143287348091,0.0028756945610450835,0.0,0.01936143287348091,0.0028756945610450835,0.0,0.019484918514864225,0.001447017753328339,0.0,5.514523299804397e-17,-0.019554772649604122,5.514523299804397e-17,0.019554772649604122,-1.0086752680795932,-0.008675268079593292,1.0086752680795932,0.008675268079593292,-0.0195543459152955,0.0195543459152955,-0.019554772649604178,0.019554772649604178,0.019573826966710714,0.9990265410469326
282.974974395135,0.9905870080811124,1.9811740161622249,0.0282389757566631,0,-1.2805782909769414e-16,0.014735324053691816,0.014735324053691944,0.014735324053691944,0.014735324053696264,1.0046973644384174,1.9832697843471658,0.0282389757566631,0.014110356357304954,0.0020957681849409493,0.0,0.014110356357304954,0.0020957681849409493,0.0,0.014200351060502547,0.0010545674118352943,0.0,-1.2805782909769414e-16,-0.01429309920877741,1.2805782909769414e-16,0.01429309920877741,-1.0112579033687827,-0.011257903368782626,1.0112579033687827,0.011257903368782626,-0.014292803341384016,0.014292803341384016,-0.014293099208777282,0.014293099208777282,0.014265146365009614,1.0019595202917955
283.0,0.990556139256624,1.981112278513248,0.028331582230128,0,-4.9642906972680034e-17,0.014669684648252433,0.014669684648252483,0.014669684648252483,0.014669684648256798,1.004603640165453,1.9831987109701723,0.028331582230128004,0.014047500908829003,0.002086432456924303,3.469446951953614e-18,0.014047500908829003,0.002086432456924303,3.469446951953614e-18,0.014137094725097499,0.0010498697765707332,0.0,-4.9642906972680034e-17,-0.014230024854441397,4.9642906972680034e-17,0.014230024854441397,-1.011294810776197,-0.01129481077619697,1.011294810776197,0.01129481077619697,-0.014229730633270958,0.014229730633270958,-0.014230024854441347,0.014230024854441347,0.01420160139494342,1.0020014263678776
285.0,0.9877690914714689,1.9755381829429377,0.0366927255855933,0,3.06287113727155e-18,0.009781002455956807,0.009781002455956804,0.009781002455956804,0.00978100245596103,0.9971352533341028,1.976929310392143,0.0366927255855933,0.009366161862633948,0.0013911274492053316,0.0,0.009366161862633948,0.0013911274492053316,0.0,0.009425898479880512,0.0006999999733667828,0.0,3.06287113727155e-18,-0.009523780039090782,3.06287113727155e-18,0.009523780039090782,-1.0146363652354136,-0.014636365235413422,1.0146363652354136,0.014636365235413422,-0.009523609477945038,0.009523609477945038,-0.009523780039090785,0.009523780039090785,0.009468908258980608,1.0057949426279567
285.097540806183,0.9876158115382424,1.9752316230764848,0.0371525653852729,0,-4.718989955743158e-17,0.009561941702742535,0.009561941702742582,0.009561941702742582,0.009561941702746601,0.9967722036475618,1.9765915940641503,0.0371525653852729,0.0091563921093194,0.001359970987665493,0.0,0.0091563921093194,0.001359970987665493,0.0,0.009214790832170361,0.0006843223859102077,0.0,-4.718989955743158e-17,-0.009312417218776342,4.718989955743158e-17,0.009312417218776342,-1.0148207128299953,-0.014820712829995317,1.0148207128299953,0.014820712829995317,-0.009312252106795774,0.009312252106795774,-0.009312417218776296,0.009312417218776296,0.009256837340414837,1.0060041973643417
286.045403554984,0.9860335871088148,1.9720671742176297,0.0418992386735554,0,1.3308581667259567e-17,0.007536633306002842,0.007536633306002829,0.007536633306002829,0.007536633306007179,0.9932505700061416,1.9731390906713662,0.0418992386735554,0.007216982897326751,0.001071916453736499,0.0,0.007216982897326751,0.001071916453736499,0.0,0.0072630122262381525,0.0005393765247717619,0.0,1.3308581667259567e-17,-0.007355750773955614,1.3308581667259567e-17,0.007355750773955614,-1.016727400983311,-0.016727400983310846,1.016727400983311,0.016727400983310846,-0.007355634640482292,0.007355634640482292,-0.007355750773955627,0.007355750773955627,0.007296152892045085,1.0081683981671383
287.0,0.984259151349224,1.968518302698448,0.0472225459523282,0,-1.3725999503666486e-16,0.005698844753053295,0.005698844753053432,0.005698844753053432,0.005698844753057486,0.9897162916196091,1.9693288350953504,0.0472225459523282,0.005457140270385019,0.0008105323969023193,0.0,0.005457140270385019,0.0008105323969023193,0.0,0.0054919454664058565,0.00040785095324558096,0.0,-1.3725999503666486e-16,-0.005575513241379573,1.3725999503666486e-16,0.005575513241379573,-1.0188742790687024,-0.018874279068702454,1.0188742790687024,0.018874279068702454,-0.005575438073418679,0.005575438073418679,-0.005575513241379436,0.005575513241379436,0.0055170048665091915,1.010605097563973
287.375234308515,0.9835083606399254,1.9670167212798508,0.0494749180802237,0,-2.030168567979107e-17,0.005035901990253708,0.005035901990253728,0.005035901990253728,0.0050359019902579405,0.9883306754668041,1.9677329649902167,0.0494749180802237,0.004822314826878671,0.000716243710365827,0.0,0.004822314826878671,0.000716243710365827,0.0,0.004853071157943645,0.00036040592719710496,0.0,-2.030168567979107e-17,-0.004931959629634346,2.030168567979107e-17,0.004931959629634346,-1.0197855074757318,-0.019785507475731885,1.0197855074757318,0.019785507475731885,-0.004931898018222101,0.004931898018222101,-0.004931959629634326,0.004931959629634326,0.004875215414950653,1.0116393245946953
288.181818181818,0.9817860691317928,1.9635721382635856,0.0546417926046216,0,-4.851804721872632e-18,0.0037318511516443165,0.0037318511516443212,0.0037318511516443212,0.0037318511516488684,0.9853596416864442,1.9641029100936491,0.0546417926046216,0.0035735725546514052,0.0005307718300635589,0.0,0.0035735725546514052,0.0005307718300635589,0.0,0.003596364509246164,0.000267078524775366,0.0,-4.851804721872632e-18,-0.00366342337888405,4.851804721872632e-18,0.00366342337888405,-1.0218824950395393,-0.021882495039539304,1.0218824950395393,0.021882495039539304,-0.0036633858502904916,0.0036633858502904916,-0.003663423378884045,0.003663423378884045,0.0036127744932318694,1.0140193875225427
289.0,0.9798788916749956,1.9597577833499915,0.0603633249750131,0,-2.382534274036896e-17,0.00258769475939938,0.002587694759399404,0.002587694759399404,0.0025876947594034583,0.9823568348180209,1.9601258246858544,0.06036332497501311,0.0024779431430252963,0.0003680413358628787,6.938893903907228e-18,0.0024779431430252963,0.0003680413358628787,6.938893903907228e-18,0.0024937472624997348,0.00018519433675834307,0.0,-2.382534274036896e-17,-0.002546880887241498,2.382534274036896e-17,0.002546880887241498,-1.0242157733284287,-0.024215773328428895,1.0242157733284287,0.024215773328428895,-0.002546860858062279,0.002546860858062279,-0.0025468808872414744,0.0025468808872414744,0.0025051260736677137,1.0166677493850151
290.0,0.977312533968704,1.954625067937408,0.0680623980938875,0,9.75781955236954e-17,0.001451873817934348,0.0014518738179342505,0.0014518738179342505,0.0014518738179383206,0.9787028296203163,1.9548315643093301,0.0680623980938875,0.0013902956516123055,0.0002064963719221602,0.0,0.0013902956516123055,0.0002064963719221602,0.0,0.001399162844003099,0.00010390669447890577,0.0,9.75781955236954e-17,-0.0014340146642025002,9.75781955236954e-17,0.0014340146642025002,-1.0273747968156435,-0.027374796815643445,1.0273747968156435,0.027374796815643445,-0.0014340075088134017,0.0014340075088134017,-0.0014340146642025978,0.0014340146642025978,0.0014055471356411709,1.020253698961466
291.0,0.9744675667209928,1.948935133441985,0.076597299837022,0,-6.537739100087592e-17,0.0006268950401002709,0.0006268950401003363,0.0006268950401003363,0.0006268950401047135,0.9750678733299462,1.949024295151328,0.076597299837022,0.0006003066089533826,8.916170934281098e-05,0.0,0.0006003066089533826,8.916170934281098e-05,0.0,0.0006041353155950002,4.486518773028081e-05,0.0,-6.537739100087592e-17,-0.0006216152166299122,6.537739100087592e-17,0.0006216152166299122,-1.0309036615003837,-0.03090366150038365,1.0309036615003837,0.03090366150038365,-0.000621613704477247,0.000621613704477247,-0.0006216152166298468,0.0006216152166298468,0.0006068919468620764,1.0242601172150938
292.857142857143,0.9683727128450168,1.9367454256900336,0.0948818614649497,0,-3.859759734048396e-17,-5.218727524908245e-17,-1.3589677908598492e-17,1.3589677908598492e-17,4.440892098500626e-15,0.9683727128450211,1.9367454256900343,0.0948818614649497,4.3298697960381105e-15,6.661338147750939e-16,0.0,4.3298697960381105e-15,6.661338147750939e-16,0.0,4.3298697960381105e-15,3.3306690738754696e-16,0.0,-3.859759734048396e-17,-4.562431162036251e-15,3.859759734048396e-17,4.562431162036251e-15,-1.038563673552069,-0.03856367355206876,1.038563673552069,0.03856367355206876,-4.522534048350469e-15,4.522534048350469e-15,-4.523833564695767e-15,4.523833564695767e-15,4.380811193127356e-15,1.032647463052684
293.0,0.967857190133426,1.935714380266852,0.0964284295997223,0,-1.3574211199518516e-16,3.866461671548911e-06,3.866461671684653e-06,3.866461671684653e-06,3.8664616757166925e-06,0.9678608926072831,1.935714930183999,0.0964284295997223,3.702473857170041e-06,5.499171471523567e-07,0.0,3.702473857170041e-06,5.499171471523567e-07,0.0,3.726087933753064e-06,2.7671223701286607e-07,0.0,-1.3574211199518516e-16,-3.869244465858242e-06,1.3574211199518516e-16,3.869244465858242e-06,-1.039218062198363,-0.039218062198363025,1.039218062198363,0.039218062198363025,-3.869244392069316e-06,3.869244392069316e-06,-3.8692444657225e-06,3.8692444657225e-06,3.7430898375219088e-06,1.0337033396676663
295.0,0.9598817319029236,1.9197634638058472,0.1203548042912294,0,-5.800481622797449e-17,0.0009038472147286959,0.0009038472147287539,0.0009038472147287539,0.0009038472147331333,0.9607472443440459,1.9198920157284098,0.12035480429122938,0.0008655124411223181,0.00012855192256266967,-1.3877787807814457e-17,0.0008655124411223181,0.00012855192256266967,1.3877787807814457e-17,0.0008710326089536036,6.468590812547248e-05,0.0,-5.800481622797449e-17,-0.0009147007113800712,5.800481622797449e-17,0.0009147007113800712,-1.0494768191093395,-0.049476819109339626,1.0494768191093395,0.049476819109339626,-0.0009146955838274009,0.0009146955838274009,-0.0009147007113800132,0.0009147007113800132,0.0008750070757040041,1.045363788223167
297.0,0.9503893273643969,1.9007786547287933,0.1488320179068094,0,-4.445228907190568e-17,0.0034962713424662104,0.0034962713424662546,0.0034962713424662546,0.003496271342470436,0.9537373117306935,1.901275920633416,0.1488320179068094,0.0033479843662966857,0.0004972659046227346,0.0,0.0033479843662966857,0.0004972659046227346,0.0,0.003369337537805994,0.0002502187130236644,0.0,-4.445228907190568e-17,-0.003586620047915096,4.445228907190568e-17,0.003586620047915096,-1.0620345611835618,-0.06203456118356177,1.0620345611835618,0.06203456118356177,-0.003586522779494144,0.003586522779494144,-0.0035866200479150517,0.0035866200479150517,0.0033847116120679006,1.0596530691498987
298.0,0.9450342117372588,1.890068423474517,0.1648973647882237,0,-3.946495907847236e-17,0.0054718425720734,0.00547184257207344,0.00547184257207344,0.0054718425720774455,0.9502739776454756,1.8908466699205253,0.1648973647882237,0.005239765908216842,0.0007782464460082128,0.0,0.005239765908216842,0.0007782464460082128,0.0,0.005273184708266543,0.0003916050192163123,0.0,-3.946495907847236e-17,-0.00565705754477434,3.946495907847236e-17,0.00565705754477434,-1.0692959510690194,-0.06929595106901948,1.0692959510690194,0.06929595106901948,-0.005656789797847977,0.005656789797847977,-0.0056570575447743,0.0056570575447743,0.0052972459168548975,1.0679242824605417
