Cao,Ca,Cb,Cc
0.5,0.19265360832266057,1.385307216645321,0.9220391750320184
0.505555555556,0.19567329618954812,1.3802354812670965,0.929646778099355
0.509090909091,0.1976041842684988,1.3770265503549979,0.9344601744675033
0.516666666667,0.20176594516466473,1.3701985569953294,0.9447021645070057
0.527272727273,0.20764732428124502,1.3607491940164897,0.9588762089752652
0.527777777778,0.20792897793170703,1.360302400307414,0.9595463995388789
0.538888888889,0.2141616033598492,1.3505454289416985,0.9741818565874523
0.545454545455,0.21787690309876168,1.3448447152875231,0.9827329270687151
0.55,0.22046301519587044,1.3409260303917407,0.9886109544123889
0.561111111111,0.22683239363244678,1.3314425650428934,1.0028361524356602
0.563636363636,0.22828937254638534,1.3293060178207703,1.0060409732688445
0.572222222222,0.23326890683550663,1.3220933692270134,1.01685994615948
0.581818181818,0.2388810936903164,1.314125823744633,1.0288112643830505
0.583333333333,0.2397717124272943,1.3128767581885885,1.0306848627171175
0.594444444444,0.24633995892225316,1.3037910289565064,1.0443134565652403
0.6,0.2496483542712737,1.2992967085425475,1.0510549371861788
0.605555555556,0.2529727871138988,1.2948344631157978,1.0577483053263033
0.616666666667,0.2596693314070854,1.2860053294801708,1.0709920057797437
0.618181818182,0.2605873852303223,1.2848111340966446,1.0727832988550332
0.627777777778,0.26642872110305016,1.2773018866501,1.08404717002485
0.636363636364,0.27169437624906817,1.2706614797701365,1.0940077803447952
0.638888888889,0.2732500816240967,1.2687223854701934,1.09691642179471
0.65,0.28013253568602653,1.2602650713720531,1.1096023929419205
0.654545454545,0.28296549025906903,1.256840071428138,1.1147398928577932
0.661111111111,0.2870752044142509,1.2519281866065017,1.1221077200902474
0.666666666667,0.2905688444574135,1.247804355580827,1.1282934666287594
0.672222222222,0.2940772084039989,1.2437099723639977,1.1344350414540032
0.672727272727,0.2943968768950406,1.2433392083360815,1.134991187495878
0.683333333333,0.3011376687247258,1.2356086707834517,1.1465869938248223
0.690909090909,0.3059846848711819,1.2301511879243638,1.154773218113454
0.694444444444,0.30825570786908807,1.2276225268501757,1.158566209724736
0.705555555556,0.3154304506477332,1.2197497901834666,1.1703753147248004
0.709090909091,0.3177250732967066,1.2172683284114132,1.1740975073828805
0.716666666667,0.3226610250268342,1.2119887167196683,1.1820169249204973
0.727272727273,0.32961422193786644,1.204682989329733,1.1929755160054003
0.727777777778,0.32994656291905805,1.2043375702821162,1.1934936445768258
0.738888888889,0.33728620091621786,1.1967946240544358,1.204808063918346
0.745454545455,0.3416483404574779,1.1923875900049559,1.2114186149925665
0.75,0.34467908097457617,1.1893581619491527,1.2159627570762712
0.761111111111,0.3521243510503559,1.182026479878712,1.2269602801819326
0.763636363636,0.35382367666671943,1.1803746260614392,1.2294380609078415
0.772222222222,0.35962116568761665,1.1747978869312334,1.2378031696031502
0.781818181818,0.36613652383617756,1.1686366840363553,1.2470449739454672
0.783333333333,0.36716868656009743,1.1676707064541947,1.2484939403187079
