Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0049479999999999,0.0845015137535824,9.236508621824903,86.1459440612793,82.74193410873413
KKThPINN,0.008214,0.07143314631564036,16.492478795214556,0.00044558699184563014,0.5174582367390395
