Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00034,39.217871058994206,0.00058,94.62434397198376
2,0.00041,39.738082108990056,0.00025,93.99107154400554
3,0.0002,39.433191024989355,0.00038,94.48009055800503
4,0.00299,39.827817006007535,0.00021,94.67636991399922
5,0.00027,39.87326841198956,0.00038,94.49393548601074
6,0.00047,39.51408259102027,9e-05,94.03239154699259
7,0.00048,39.502146484999685,0.00509,94.27122760401107
8,0.00036,39.27365012399969,0.00038,93.94630646600854
9,0.00032,39.81178764998913,0.00037,94.22852184501244
10,0.00045,39.35505483599263,0.00035,93.27955314799328
11,0.00036,39.144317096011946,0.00033,94.72590474400204
12,0.00069,39.98470686402288,0.00065,94.59541797800921
13,0.00048,39.24552686198149,0.00036,94.67879250299302
14,0.00045,39.11795270701987,0.00021,94.36222859699046
15,0.00045,39.26216479099821,0.00035,93.71659972399357
16,0.0005,39.589008687995374,0.00294,94.1998817329877
17,0.00051,39.519152875989676,0.0002,94.42326405699714
18,0.00029,39.25911328199436,0.00037,93.55674251398887
19,0.00045,39.7217928970058,0.00321,93.54562122398056
20,0.00045,39.573820045014145,0.00028,93.66962168202735
21,0.00048,39.56852736600558,0.00042,94.71583031400223
22,0.0004,39.346924901008606,0.00037,92.95758059801301
23,0.00046,39.566176261985675,7e-05,94.15001783898333
24,8e-05,40.10825439100154,0.00012,93.84882996699889
25,0.00022,39.261267724010395,0.00024,93.57632040299359
26,0.00033,39.00590063998243,0.00044,94.19059848299366
27,0.0005,39.56959693500539,0.00036,93.53176298801554
28,0.00051,39.285258194984635,9e-05,95.50210937400698
29,0.00047,39.80418929998996,0.00036,93.40843586699339
30,0.00043,39.774093248008285,0.00067,95.08249856898328
