Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0042,0.0733110152143603,11.242776909843087,18.708606719970703,77.26377296447754
KKThPINN,0.0055,0.07222280490223854,12.719394505955279,1.8835067749023438e-05,7.044568300247192
