Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00021,11.956221288070083,0.00011,23.395593012683094
2,0.00023,12.705272783525288,0.00016,24.567158659920096
3,0.0002,11.960021083243191,3e-05,23.81660132203251
4,0.0002,11.946092988364398,5e-05,23.785480979830027
5,3e-05,11.90613510273397,6e-05,24.233458686619997
6,0.00022,11.963499680161476,1e-05,23.767861500382423
7,5e-05,12.022904043085873,0.00012,23.02145352959633
8,0.00042,12.081631015054882,5e-05,23.239218002185225
9,5e-05,11.891347298398614,0.00012,23.045859329402447
10,0.00016,12.028251690790057,1e-05,23.73018949199468
11,3e-05,12.039254307746887,1e-05,23.093537929467857
12,0.00012,12.030088298022747,3e-05,23.67955309152603
13,0.00013,12.009983535856009,5e-05,23.28484548535198
14,0.0003,12.23319135978818,8e-05,23.19958648085594
15,5e-05,12.121805890463293,6e-05,23.687066303566098
16,0.00028,11.99508976470679,0.00011,23.547137999907136
17,8e-05,11.958366421051323,0.00021,23.292461462318897
18,8e-05,12.04914715886116,6e-05,23.56426910124719
19,0.00026,12.079872343689203,5e-05,23.535117628984153
20,0.00018,11.947692262008786,0.00016,23.436937215738
21,8e-05,12.071141512133181,5e-05,23.17155112326145
22,0.00026,11.966109515167773,0.00014,23.081407046876848
23,2e-05,12.075414991006255,0.00016,23.136650117114186
24,0.00022,11.976073889993131,0.00011,23.249639872461557
25,0.00028,11.956632477231324,0.00011,23.1572629744187
26,3e-05,12.00848364084959,4e-05,23.243297869339585
27,0.00026,11.994853435084224,2e-05,23.12125274538994
28,0.00026,11.996990494430065,3e-05,23.204804603010416
29,6e-05,12.526213072240353,5e-05,23.08862801361829
30,3e-05,11.987613539211452,6e-05,22.918707916513085
31,0.00014,11.906795658171177,6e-05,23.116205198690295
32,0.00029,12.237628228031099,9e-05,23.364139310084283
33,0.00014,11.999974261969328,3e-05,23.16962854191661
34,0.00013,12.103141539730132,1e-05,23.14833432994783
35,0.00195,11.974651904776692,9e-05,23.29303864389658
36,1e-05,12.311301033012569,1e-05,23.13066358771175
37,2e-05,12.094845505431294,0.00013,22.904701294377446
38,8e-05,12.29661170579493,2e-05,23.04446589294821
39,0.0002,13.007958720438182,2e-05,23.208227436058223
40,2e-05,12.470282366499305,0.0001,23.04000215791166
41,2e-05,12.08731351327151,3e-05,23.198466480709612
42,7e-05,12.34411393199116,0.00017,22.945591343566775
43,0.00016,12.480481762439013,5e-05,23.231669045053422
44,5e-05,12.170276786200702,4e-05,23.181915276683867
45,0.00011,12.151466473005712,6e-05,23.09789905883372
46,6e-05,12.363524708896875,5e-05,23.07334056124091
47,0.00017,12.010319012217224,3e-05,23.31529032997787
48,0.0001,12.072815719991922,8e-05,23.14671194832772
49,7e-05,12.301954438909888,5e-05,23.06396932248026
50,0.00028,12.165151964873075,1e-05,23.733953616581857
