region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5333333333333333,28,0.000525240088899026,0.000683762344115975,0.001231956059894082,5.392511833893617e-16,0.0005252400888986824
1,0.5333333333333333,0.5666666666666667,26,0.00032405498829963847,0.0004815187861323426,0.001162087735800954,4.099285014000578e-16,0.00032405498829931397
2,0.5666666666666667,0.6,27,0.0004160086722496645,0.0005461970858628356,0.0011464331556857374,6.250144434926807e-16,0.0004160086722491175
3,0.6,0.6333333333333333,28,0.000534221295035811,0.0006667278120551345,0.0011031907439946198,4.123685520036296e-16,0.0005342212950357158
4,0.6333333333333333,0.6666666666666666,26,0.0003924046096789012,0.000530011297001541,0.0009931758948462585,4.611695640750651e-16,0.00039240460967873036
5,0.6666666666666666,0.7,27,0.00031410832195134325,0.0004323019094402588,0.001017579628879231,3.4540271877227093e-16,0.00031410832195135973
6,0.7,0.7333333333333334,28,0.0004079808158722567,0.0005302309187822778,0.0009757851096623138,4.202987164652378e-16,0.0004079808158720426
7,0.7333333333333334,0.7666666666666666,26,0.0003321425044955646,0.0004480461613541543,0.000911054326407118,7.002945232250987e-16,0.0003321425044952059
8,0.7666666666666666,0.8,27,0.0003571505179557577,0.00045063496947119955,0.0008952811852701165,5.592234494408196e-16,0.0003571505179555932
9,0.8,0.8333333333333333,28,0.0002949327431133977,0.0004072802642291911,0.0008568649552088276,3.7271772969558827e-16,0.00029493274311326827
10,0.8333333333333333,0.8666666666666667,26,0.0002491353629575803,0.00033832061938312517,0.0008188157488071834,4.697097411875662e-16,0.0002491353629574181
11,0.8666666666666667,0.9,27,0.0002798846433518926,0.0003877448189896133,0.0007841639257661348,3.7007434154171886e-16,0.00027988464335178997
12,0.9,0.9333333333333332,28,0.00025838783727905,0.0003560367780697389,0.0007499742783030408,4.758098676964956e-16,0.00025838783727912933
13,0.9333333333333332,0.9666666666666668,26,0.00022162656897774057,0.0003145280227880451,0.0006826789191073726,7.173748774501012e-16,0.00022162656897746727
14,0.9666666666666668,1.0,27,0.00023218600423065706,0.0003139926240130374,0.0006859863182971729,5.181040781584064e-16,0.000232186004230764
15,1.0,1.0333333333333332,28,0.00024058387937291942,0.0003127738627491382,0.0006561649580856047,7.057846370831352e-16,0.00024058387937318527
16,1.0333333333333332,1.0666666666666669,26,0.0002497364661635475,0.00032170386570291295,0.0006154605869482452,6.746739918875951e-16,0.0002497364661637269
17,1.0666666666666669,1.1,27,0.00013005184104159572,0.0002034961114603111,0.0006007216690262149,8.223874256482641e-16,0.00013005184104169438
18,1.1,1.1333333333333333,28,0.0002143617578420415,0.00027846696837281087,0.0005750170924004316,7.216449660063518e-16,0.00021436175784208115
19,1.1333333333333333,1.1666666666666663,26,7.404988008821778e-05,0.00013144043945661986,0.0005108691855425507,5.209508038625735e-16,7.404988008822632e-05
20,1.1666666666666663,1.2,27,0.00021233645017233605,0.00027980855151189425,0.0005273989680764993,6.908054375445419e-16,0.00021233645017228672
21,1.2,1.2333333333333334,28,0.00015429126963475672,0.00021459670421956222,0.0005053800017296717,5.15460690004537e-16,0.00015429126963451088
22,1.2333333333333334,1.2666666666666666,26,0.00013149398907343993,0.00017812229414195028,0.000441484464912649,7.429954087876048e-16,0.0001314939890731752
23,1.2666666666666666,1.3,27,0.0001315060147110023,0.00018822386506862638,0.00046465174391237957,6.579099405186112e-16,0.00013150601471106379
24,1.3,1.3333333333333337,28,0.00013769469427699337,0.00019957144000183803,0.00044583480412914434,4.837400321581039e-16,0.00013769469427678106
25,1.3333333333333337,1.3666666666666667,26,0.0001259102072341954,0.00016264638144851033,0.0003857105414242015,6.319731063250891e-16,0.00012591020723405876
26,1.3666666666666667,1.4,27,0.00016967909267166112,0.00022242381373229684,0.0004110341401302453,2.9605947323337506e-16,0.0001696790926716282
27,1.4,1.4333333333333331,28,0.0001343606182899281,0.00018288115932283108,0.0003949506267780789,3.4099707184915524e-16,0.00013436061828993602
28,1.4333333333333331,1.4666666666666668,26,0.00012766993366186742,0.0001683038796863864,0.00035783394475719793,4.270088556250602e-16,0.00012766993366176494
29,1.4666666666666668,1.5,28,0.00013890838397032077,0.00018580919019779184,0.0003651820328226807,4.202987164652378e-16,0.00013890838397012667
