region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5333333333333333,23,0.0005479328513586727,0.0007031379624241321,0.0012319560598941515,5.11668002653333e-16,0.0005479328513583089
1,0.5333333333333333,0.5666666666666667,21,0.00036069628948809916,0.0005343276992125748,0.001162087735800954,4.017949993881519e-16,0.0003606962894877608
2,0.5666666666666667,0.6,22,0.00038576085482736435,0.0005099928220321554,0.0011464331556858137,4.945538927875697e-16,0.0003857608548269909
3,0.6,0.6333333333333333,23,0.0004148645751850481,0.0005851835768954771,0.0011031907439946198,3.572021905315721e-16,0.0004148645751849226
4,0.6333333333333333,0.6666666666666666,21,0.0004906482805512377,0.0005977107127605851,0.0009984768313685347,4.758098676964956e-16,0.0004906482805511849
5,0.6666666666666666,0.7,22,0.00043487847112508565,0.0005614981676537265,0.001017579628879231,3.7343865373755267e-16,0.00043487847112505534
6,0.7,0.7333333333333334,23,0.0003015400050718869,0.0004393169249179557,0.0009757851096623762,3.958186435620123e-16,0.0003015400050717421
7,0.7333333333333334,0.7666666666666666,21,0.0003677175770975366,0.00046826740576091133,0.0008979608806843342,4.65236315081018e-16,0.00036771757709734625
8,0.7666666666666666,0.8,22,0.000332363370613459,0.0004440578517665049,0.0008952811852705259,4.339962732625612e-16,0.00033236337061322686
9,0.8,0.8333333333333333,23,0.0003328809427869155,0.00045618744507845786,0.0008568649552096186,5.599385689413833e-16,0.00033288094278658727
10,0.8333333333333333,0.8666666666666667,21,0.0002551166789276408,0.0003445854193467919,0.0006897518374522696,4.440892098500626e-16,0.00025511667892755616
11,0.8666666666666667,0.9,22,0.00028111487583445466,0.0003776826112016028,0.0007841639257662111,5.147397659625726e-16,0.0002811148758341014
12,0.9,0.9333333333333332,23,0.0002999454326841279,0.000392528614507535,0.0007499742783033114,4.633974363652827e-16,0.0002999454326841315
13,0.9333333333333332,0.9666666666666668,21,0.00026886649897435384,0.0003542100818849033,0.0007163836865269751,5.709718412357948e-16,0.00026886649897443847
14,0.9666666666666668,1.0,22,0.00020098464227443576,0.00029066364404398566,0.0006859863182975129,5.450185757250769e-16,0.00020098464227441556
15,1.0,1.0333333333333332,23,0.00023296163839177185,0.0003186810484003045,0.0006561649580851467,6.950961545479241e-16,0.0002329616383913857
16,1.0333333333333332,1.0666666666666669,21,0.00018126770618167153,0.0002526345603390555,0.0005686650780484456,6.238396043131832e-16,0.00018126770618187243
17,1.0666666666666669,1.1,22,0.00020969333389072637,0.000287976327949045,0.0006007216690260067,5.652044489000797e-16,0.00020969333389074657
18,1.1,1.1333333333333333,23,0.00019744978045575047,0.0002832606261037029,0.0005750170924006814,5.020138893957229e-16,0.00019744978045575047
19,1.1333333333333333,1.1666666666666663,21,0.00019084674755228269,0.00023623254869586894,0.0004644420422431836,5.075305255429287e-16,0.0001908467475521558
20,1.1666666666666663,1.2,22,0.0002464997119646356,0.0003071280677413624,0.0005273989680764021,4.844609562000683e-16,0.00024649971196453237
21,1.2,1.2333333333333334,23,0.00011446539612136068,0.00018278165246681492,0.0005053800017295676,3.8616453030440226e-16,0.00011446539612134139
22,1.2333333333333334,1.2666666666666666,21,0.00012383212077526697,0.0001762043953298389,0.0004243631360378933,6.767073673905716e-16,0.0001238321207752247
23,1.2666666666666666,1.3,22,0.00016648089123121938,0.00021188072678188292,0.00046465174391291386,7.5697024406260675e-16,0.0001664808912314866
24,1.3,1.3333333333333337,23,8.475160856307836e-05,0.00016443100321383245,0.0004458348041297272,4.247809833348425e-16,8.475160856304193e-05
25,1.3333333333333337,1.3666666666666667,21,0.00016742246623265033,0.00021750482437253224,0.0004074310915276186,7.084280252370047e-16,0.0001674224662326186
26,1.3666666666666667,1.4,22,0.00012667955690804655,0.00017955129907497666,0.0004110341401302453,3.6334571715005125e-16,0.000126679556907986
27,1.4,1.4333333333333331,23,0.00010455067909670227,0.00015464558069376434,0.0003949506267794736,3.765104170467922e-16,0.00010455067909648023
28,1.4333333333333331,1.4666666666666668,21,0.00011638910235643917,0.00015686236818897385,0.0003459924654315369,5.075305255429287e-16,0.0001163891023565872
29,1.4666666666666668,1.5,23,0.00012057172378172445,0.00016762024333442466,0.0003651820328227917,3.765104170467922e-16,0.0001205717237818357
