Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00018,10.681599225848913,0.00015,19.73058513086289
2,0.00018,10.781827555969357,0.00013,20.481623423285782
3,0.0002,10.764217285439372,3e-05,20.560691027902067
4,0.00027,10.932811062783003,4e-05,20.70081872679293
5,0.00028,10.62758444994688,6e-05,20.6423899801448
6,3e-05,10.890187949873507,0.00011,20.70692890509963
7,0.00028,10.710823529399931,8e-05,20.525808164849877
8,0.00026,10.769020671024919,0.00015,20.461238128133118
9,0.00025,10.741654408164322,3e-05,20.285098599269986
10,0.00035,10.836742435581982,0.0001,19.8783662263304
11,0.00022,10.801773015409708,0.00016,20.360207935795188
12,0.0003,10.691087016835809,1e-05,20.624856964685023
13,0.00016,10.682944406755269,0.00011,20.68183775898069
14,0.00025,10.749555291607976,0.00014,20.326275780797005
15,0.00025,10.75331206060946,0.00015,20.01850944198668
16,0.00014,10.702962385490537,0.00013,20.794732429087162
17,0.00026,10.781065684743226,0.00012,19.637153770774603
18,0.00036,10.859632934443653,0.00015,21.71127024665475
19,0.00029,11.51108475215733,8e-05,27.820726551115513
20,0.00017,11.361146314069629,0.0001,22.73908440116793
21,0.00016,11.175725100561976,0.00016,24.483558172360063
22,0.00013,11.131934056989849,6e-05,21.6157312290743
23,0.00027,11.187936530448496,6e-05,21.045804569497705
24,0.00026,11.327823939733207,5e-05,20.942064540460706
25,0.00022,11.544693036004901,0.00017,19.942185101099312
26,0.0001,11.266367855481803,4e-05,19.827133793383837
27,0.00028,11.309009845368564,9e-05,20.566292323172092
28,0.00016,11.425563753582537,0.00014,19.551238413900137
29,0.00013,11.298670262098312,0.00011,19.95650993194431
30,0.00027,11.258863237686455,4e-05,20.01764272339642
31,0.00013,11.617505453526974,3e-05,19.582854873500764
32,0.00025,11.438535364344716,5e-05,20.131983775645494
33,0.00011,11.123284904286265,0.00012,20.391124040819705
34,0.00016,11.351075093261898,6e-05,19.96315307263285
35,0.00011,11.201897403225303,0.00012,20.630907986313105
36,0.00026,10.9536167178303,6e-05,20.22939079068601
37,0.00016,11.236467304639518,7e-05,20.113257529214025
38,0.00018,11.797408101148903,0.00019,20.034182989038527
39,0.00026,10.035306517966092,5e-05,19.96827491093427
40,0.00027,11.169999653473496,5e-05,20.13120825123042
41,0.00026,11.284437197260559,5e-05,19.934992404654622
42,0.00022,10.86016112100333,8e-05,20.309542975388467
43,0.00026,11.750158248469234,0.00011,21.002725676633418
44,4e-05,11.701025448739529,9e-05,20.364054556004703
45,0.00027,11.13987777940929,0.00011,20.219162095338106
46,0.00026,11.236582222394645,0.00017,20.0422046771273
47,0.00017,10.042446323670447,0.0001,19.886172930710018
48,0.00022,9.800099795684218,4e-05,19.79697288852185
49,0.0002,10.329951082356274,9e-05,20.73842058889568
50,0.00014,11.232589804567397,3e-05,20.023903594352305
