Cao,Ca,Cb,Cc,region_id,residual_nonlinear,residual_linearized,linearization_error,abs_linearization_error
0.5,0.1926536083226604,1.3853072166453213,0.9220391750320182,0,6.661338147750939e-16,-0.0012319560598934853,-0.0012319560598941515,0.0012319560598941515
0.500091283339,0.1927030805563151,1.3852235944346305,0.9221646083480546,0,-2.220446049250313e-16,-0.0012184618582626386,-0.0012184618582624165,0.0012184618582624165
0.500550921184,0.1929522608238645,1.3848026792797288,0.9227959810804068,0,2.220446049250313e-16,-0.0011516496695731168,-0.0011516496695733389,0.0011516496695733389
0.501119519177,0.1932606801998428,1.3842823220456857,0.9235765169314714,0,1.1102230246251565e-15,-0.0010716187989584028,-0.001071618798959513,0.001071618798959513
0.501365784131,0.1933943175185031,1.3840570667750065,0.9239143998374908,0,-8.881784197001252e-16,-0.0010378554654245156,-0.0010378554654236274,0.0010378554654236274
0.505855187353,0.195836665667766,1.3799629566295324,0.9300555650557016,0,4.440892098500626e-16,-0.0005174096697980746,-0.0005174096697985187,0.0005174096697985187
0.508992890459,0.1975505529938195,1.3771153250696386,0.9343270123955416,0,8.881784197001252e-16,-0.0002603953345461721,-0.00026039533454706026,0.00026039533454706026
0.509990396351,0.1980965998384753,1.3762124069749506,0.935681389537574,0,4.440892098500626e-16,-0.000197033246238619,-0.0001970332462390631,0.0001970332462390631
0.51408957404,0.2003465285015454,1.372513908923091,0.9412291366153632,0,8.881784197001252e-16,-2.9318454111662735e-05,-2.9318454112550914e-05,2.9318454112550914e-05
0.516666666667,0.2017659451646647,1.3701985569953297,0.9447021645070056,0,-2.220446049250313e-16,-1.4741397194707422e-16,7.463063297795709e-17,7.463063297795709e-17
0.518048707342,0.2025287089023089,1.3689600031206175,0.9465599953190736,0,0.0,-8.420718432248023e-06,-8.420718432248023e-06,8.420718432248023e-06
0.518120833049,0.2025685457578956,1.368895425417791,0.9466568618733135,0,1.1102230246251565e-15,-9.322346069096099e-06,-9.322346070206322e-06,9.322346070206322e-06
0.520221192526,0.2037299254665231,1.3670174658810463,0.9494738011784306,0,0.0,-5.566149946903583e-05,-5.566149946903583e-05,5.566149946903583e-05
0.521232056244,0.2042897694364699,1.3661154263849398,0.9508268604225903,0,4.440892098500626e-16,-9.179096164003281e-05,-9.17909616404769e-05,9.17909616404769e-05
0.524316552033,0.2060016294121283,1.363370154758257,0.9549447678626148,0,2.220446049250313e-16,-0.00025745623987987604,-0.0002574562398800981,0.0002574562398800981
0.524321848214,0.2060045733657791,1.3633654503035582,0.9549518245446624,0,0.0,-0.00025781238806719606,-0.00025781238806719606,0.00025781238806719606
0.527109007973,0.2075560531199802,1.3608940902939606,0.9586588645590594,0,-2.220446049250313e-16,-0.00047926954499265956,-0.0004792695449924375,0.0004792695449924375
0.527195118471,0.2076040566026362,1.3608178762632728,0.958773185605091,0,4.440892098500626e-16,-0.0004871923287447476,-0.00048719232874519167,0.00048719232874519167
0.528580142553,0.208376731730902,1.3595931783558035,0.9606102324662944,0,1.3322676295501878e-15,-0.0006235118874521259,-0.0006235118874534581,0.0006235118874534581
0.528772630745,0.2084842023009414,1.3594231431118826,0.9608652853321756,0,4.440892098500626e-16,-0.0006437810487766454,-0.0006437810487770895,0.0006437810487770895
0.530425185909,0.2094077198005211,1.3579650677830424,0.9630523983254368,0,4.440892098500626e-16,-0.0008310732626992459,-0.00083107326269969,0.00083107326269969
0.531169080793,0.2098239408709404,1.357309720155881,0.9640354197661783,0,8.881784197001252e-16,-0.0009231382569763746,-0.0009231382569772628,0.0009231382569772628
0.533333333333,0.2110366416178249,1.3554066165696494,0.9668900751455256,0,-2.220446049250313e-16,-0.0012183265412349861,-0.001218326541234764,0.001218326541234764
0.534277322372,0.2115664118150347,1.3545781788860694,0.968132731670896,1,6.661338147750939e-16,-0.0010582084912107506,-0.0010582084912114167,0.0010582084912114167
0.537476109217,0.2133652899646133,1.351778361495227,0.9723324577571596,1,4.440892098500626e-16,-0.0006706526202597332,-0.0006706526202601773,0.0006706526202601773
0.537836550167,0.2135683467770274,1.3514635932200552,0.9728046101699176,1,0.0,-0.0006325229203850216,-0.0006325229203850216,0.0006325229203850216
0.543674729185,0.2168673973113952,1.3463853362527902,0.9804219956208146,1,2.220446049250313e-16,-0.00017068887288037432,-0.00017068887288059637,0.00017068887288059637
0.54525983989,0.2177663813206536,1.3450130828613072,0.9824803757080394,1,2.220446049250313e-16,-9.58039401965493e-05,-9.580394019677134e-05,9.580394019677134e-05
0.546122585142,0.218256265507127,1.344267360730254,0.983598958904619,1,-2.220446049250313e-16,-6.408344578581575e-05,-6.40834457855937e-05,6.40834457855937e-05
0.546297380799,0.2183555681588204,1.3441163747196403,0.9838254379205392,1,8.881784197001252e-16,-5.843214615039796e-05,-5.843214615128614e-05,5.843214615128614e-05
0.549527845294,0.220193854924744,1.3413320192614882,0.988001971107768,1,6.661338147750939e-16,-9.490560295964158e-07,-9.490560302625496e-07,9.490560302625496e-07
0.55,0.2204630151958704,1.3409260303917407,0.988610954412389,1,4.440892098500626e-16,-2.220446049250313e-16,-6.661338147750939e-16,6.661338147750939e-16
0.550845144083,0.2209451111781343,1.3401999341902688,0.9897000987145969,1,8.881784197001252e-16,-3.039317360368707e-06,-3.0393173612568852e-06,3.0393173612568852e-06
0.553846170383,0.2226601600193386,1.3376279792726773,0.9935580310909838,1,0.0,-6.287748457185945e-05,-6.287748457185945e-05,6.287748457185945e-05
0.554906317052,0.2232672015222815,1.336721768940563,0.9949173465891552,1,4.440892098500626e-16,-0.0001022776392305795,-0.00010227763923102359,0.00010227763923102359
0.555015309209,0.2233296454877102,1.3366286725574203,0.9950569911638694,1,6.661338147750939e-16,-0.00010686796894624449,-0.00010686796894691063,0.00010686796894691063
0.55568748049,0.2237148906724028,1.3360548203648053,0.995917769452792,1,6.661338147750939e-16,-0.0001373994319187298,-0.00013739943191939594,0.00013739943191939594
0.556184732816,0.2240000426834763,1.3356306197349523,0.9965540703975714,1,2.220446049250313e-16,-0.00016244552736163417,-0.00016244552736185622,0.00016244552736185622
0.556281557686,0.2240555831526833,1.3355480509333666,0.99667792359995,1,-2.220446049250313e-16,-0.00016756570841254537,-0.00016756570841232332,0.00016756570841232332
0.557382944673,0.2246877189666203,1.334609548587241,0.9980856771191388,1,-2.220446049250313e-16,-0.00023138437937231943,-0.00023138437937209738,0.00023138437937209738
0.562982927812,0.2279120318126973,1.3298582080013948,1.005212687997908,1,6.661338147750939e-16,-0.0007140426465761171,-0.0007140426465767832,0.0007140426465767832
0.564468117199,0.2287700216425399,1.3286038088870795,1.0070942866693804,1,6.661338147750939e-16,-0.0008862667793545637,-0.0008862667793552298,0.0008862667793552298
0.566027844626,0.2296723582963865,1.327289027340773,1.0090664589888405,1,0.0,-0.0010870259674385999,-0.0010870259674385999,0.0010870259674385999
0.566573664526,0.229988437994542,1.3268295469370843,1.0097556795943734,1,0.0,-0.001162087735800954,-0.001162087735800954,0.001162087735800954
0.566666666667,0.2300423108070115,1.326751288280023,1.0098730675799654,2,8.881784197001252e-16,-0.0011464331556849255,-0.0011464331556858137,0.0011464331556858137
