Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0045,0.0988294711134384,12.264221688034011,56.1650276184082,65.79691123962402
KKThPINN,0.0073,0.0597747486060081,17.26321426196955,9.34387935558334e-05,0.6715504080057144
