Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00042,44.12886526796501,0.00041,105.84178768401034
2,8e-05,43.81759695208166,0.00032,105.79540695494507
3,0.00045,44.10267341602594,0.0001,106.61352994001936
4,0.00042,44.018129601026885,0.00036,107.56071209395304
5,0.0003,43.77965416898951,0.00036,105.81476981798187
6,0.00023,43.972201965982094,0.00029,105.9630225400906
7,0.00046,43.592862011049874,0.0003,105.32579844002612
8,0.00028,43.5655795710627,5e-05,106.21401822497137
9,0.0004,43.50197015597951,0.00037,106.9333502119407
10,0.00015,43.99643644003663,0.00012,106.02154395496473
11,0.00028,44.468725285027176,0.00033,105.29736045910977
12,0.00042,43.92876662197523,0.00032,108.41761016298551
13,0.00023,43.93846476590261,0.00029,106.92719276295975
14,0.00033,43.971796764060855,0.00031,106.69197639194317
15,0.00039,44.17309187003411,0.00017,105.66234894900117
16,0.00038,43.70819460705388,0.00034,106.3355183500098
17,0.00034,43.7008876769105,0.00029,106.01214524707757
18,0.00027,43.54929621401243,0.00034,105.2298877669964
19,0.0011,43.76657930004876,0.0001,106.13047643203754
20,0.00041,44.476870722020976,0.00035,106.6732126219431
21,0.00044,43.610365086002275,0.00019,106.84065223601647
22,0.00017,44.015414318069816,0.00014,107.06553018302657
23,0.00014,43.635619228938594,0.00034,106.02958429802675
24,0.00041,44.26342845300678,7e-05,106.1094875530107
25,0.00017,43.915320076048374,0.00034,105.77778804604895
26,0.00026,43.33953196706716,0.00016,107.35712186992168
27,0.00042,43.93807780195493,0.00015,105.83323861204553
28,0.00015,43.767424384946935,0.00033,104.87775836198125
29,0.00018,43.96310153394006,0.00034,108.68600817304105
30,0.00048,44.433884824975394,0.0003,105.90817177901044
31,0.0004,44.21653012698516,0.00035,106.93099284602795
32,0.0003,43.50573327194434,0.0002,105.66593602404464
33,0.00047,43.87346290098503,0.00034,106.6118486430496
34,0.00016,43.912867877981625,9e-05,106.13509903301019
35,0.00233,43.84046764706727,9e-05,104.9803927380126
36,0.00036,43.303878828999586,0.00028,105.19356604199857
37,0.00024,43.47254077298567,0.00033,105.52442020294257
38,0.00035,45.141130311996676,0.00017,105.70086052105762
39,0.00024,43.44693769700825,0.00025,105.1254682369763
40,0.00019,44.26069909194484,0.00033,105.31525660608895
41,0.00042,43.59908772702329,0.00024,106.68470063293353
42,0.0001,43.653586657950655,0.00035,106.9495404859772
43,0.0004,44.013985121040605,0.00023,105.95903562300373
44,5e-05,43.73839297599625,0.00021,106.8471592089627
45,0.00021,44.22249160706997,0.00034,105.88537446199916
46,0.00044,44.2086378299864,0.00033,105.69170478102751
47,0.00022,43.456132519990206,0.00032,105.38134738698136
48,0.00033,44.680839993059635,0.00021,107.46346432506107
49,0.00039,43.91546938405372,0.00017,105.61982892896049
50,0.00084,43.973913138965145,0.00028,106.0196128860116
