Model,default_RMSE_TOTAL,default_VIOL,default_VIOL_NL,default_TRAIN_TIME_SEC,default_EXP_TIME_SEC
NN,0.0703679305395838,13.781665468215945,49.44350120909512,14.734993397584184,0.005698
KKThPINN,0.03832469121282175,1.0168204717047047e-05,4.291410864616434,20.5983420675667,0.008190000000000001
