Temperature (T),Ca,Cb,Cc,region_id,residual_nonlinear,residual_linearized,linearization_error,abs_linearization_error
280.0,0.9936625015244944,1.9873250030489888,0.0190124954265168,0,-5.238051745820593e-18,0.011547830132654178,0.011547830132654183,0.011547830132654183
280.492930030627,0.993227361662898,1.986454723325796,0.0203179150113061,0,-1.1333300834262539e-16,0.010577352114065887,0.010577352114066,0.010577352114066
282.647134893766,0.9909829646153944,1.9819659292307883,0.027051106153817,0,-7.15980009655115e-17,0.006707059965166755,0.006707059965166827,0.006707059965166827
282.878511314243,0.9907051334645984,1.9814102669291969,0.0278845996062048,0,-4.1565600787663026e-17,0.0063311509410289065,0.006331150941028948,0.006331150941028948
282.974974395135,0.9905870080811124,1.9811740161622249,0.0282389757566629,0,-1.2805782909769414e-16,0.006176914150058848,0.006176914150058976,0.006176914150058976
285.097540806183,0.9876158115382424,1.9752316230764848,0.0371525653852728,0,-4.718989955743158e-17,0.0031856219690402053,0.0031856219690402526,0.0031856219690402526
285.105765720434,0.987602807575522,1.975205615151044,0.0371915772734339,0,3.3610267347050637e-18,0.0031756437900626235,0.00317564379006262,0.00317564379006262
286.045403554984,0.9860335871088148,1.9720671742176297,0.0418992386735553,0,1.3308581667259567e-17,0.002126184814070113,0.0021261848140700997,0.0021261848140700997
287.291928013918,0.9836777397395948,1.9673554794791897,0.0489667807812154,0,4.2609145378680324e-17,0.0010306012773657293,0.0010306012773656868,0.0010306012773656868
287.375234308515,0.9835083606399254,1.9670167212798508,0.0494749180802238,0,-2.030168567979107e-17,0.000970298521646441,0.0009702985216464612,0.0009702985216464612
288.181818181818,0.9817860691317928,1.9635721382635856,0.0546417926046216,0,-4.851804721872632e-18,0.00047553827173479023,0.0004755382717347951,0.0004755382717347951
289.363834191594,0.978976075376662,1.957952150753324,0.0630717738700143,0,-6.231451986360437e-17,6.002373265295629e-05,6.002373265301861e-05,6.002373265301861e-05
290.0,0.977312533968704,1.954625067937408,0.0680623980938877,0,9.75781955236954e-17,-6.591949208711871e-17,-1.6349768761081412e-16,1.6349768761081412e-16
290.542246264935,0.9758057883032132,1.9516115766064264,0.0725826350903603,0,4.228388472693467e-17,4.492948175286197e-05,4.492948175281969e-05,4.492948175281969e-05
292.857142857143,0.9683727128450168,1.9367454256900336,0.0948818614649496,0,-3.859759734048396e-17,0.001319561681948066,0.0013195616819481047,0.0013195616819481047
295.122761844829,0.9593442059911136,1.918688411982227,0.1219673820266594,0,-6.223320470066795e-17,0.004464739430183011,0.004464739430183074,0.004464739430183074
296.335548211442,0.9537195747088704,1.9074391494177405,0.1388412758733892,0,-1.6154612370034016e-16,0.007005038658904679,0.00700503865890484,0.00700503865890484
298.0,0.9450342117372588,1.890068423474517,0.1648973647882238,0,-3.946495907847236e-17,0.011536736723119296,0.011536736723119336,0.011536736723119336
298.989150322641,0.9393216772044136,1.878643354408827,0.1820349683867596,0,-1.5070410197548512e-16,0.014826081821939313,0.014826081821939464,0.014826081821939464
300.687873990563,0.928524883697645,1.85704976739529,0.2144253489070651,1,-1.9081958235744878e-17,0.025341923780688808,0.02534192378068883,0.02534192378068883
302.370989769922,0.9165858855857164,1.8331717711714328,0.250242343242851,1,-1.4224732503009818e-16,0.016422455545081108,0.01642245554508125,0.01642245554508125
304.317370904034,0.901261965074887,1.802523930149774,0.2962141047753389,1,7.632783294297951e-17,0.00867112459746637,0.008671124597466294,0.008671124597466294
304.545454545455,0.8993628344013688,1.7987256688027375,0.3019114967958938,1,-7.28583859910259e-17,0.007937492552798214,0.007937492552798287,0.007937492552798287
306.77752220185,0.8796988332733146,1.759397666546629,0.3609035001800564,1,-2.949029909160572e-17,0.0025802567551770905,0.00258025675517712,0.00258025675517712
307.050304041071,0.8771681056096292,1.7543362112192584,0.3684956831711126,1,-5.204170427930421e-17,0.0021410557156097063,0.0021410557156097583,0.0021410557156097583
310.0,0.84825829598864,1.69651659197728,0.4552251120340799,1,1.3877787807814457e-17,-5.55111512312578e-17,-6.938893903907226e-17,6.938893903907226e-17
311.618011708461,0.8313921120881594,1.6627842241763189,0.5058236637355215,1,1.3183898417423734e-16,0.0005284751221916219,0.00052847512219149,0.00052847512219149
315.732348011666,0.7865407986771258,1.5730815973542516,0.6403776039686226,1,0.0,0.0051888110635856105,0.0051888110635856105,0.0051888110635856105
315.912779914278,0.7845390877859555,1.569078175571911,0.6463827366421337,1,-4.163336342344337e-17,0.005451939855713808,0.00545193985571385,0.00545193985571385
318.571428571429,0.7550416421171183,1.5100832842342369,0.7348750736486452,1,-2.8449465006019636e-16,0.009333185679277989,0.009333185679278273,0.009333185679278273
320.888366836008,0.7296855069028495,1.459371013805699,0.8109434792914515,2,-9.71445146547012e-17,-0.04857177804091195,-0.04857177804091185,0.04857177804091185
320.909090909091,0.7294615220556449,1.4589230441112897,0.8116154338330656,2,-6.938893903907228e-17,-0.04837307343539604,-0.04837307343539597,0.04837307343539597
321.515597618875,0.7229341924727593,1.4458683849455185,0.8311974225817224,2,-4.163336342344337e-17,-0.042681062660826996,-0.042681062660826954,0.042681062660826954
321.827125535075,0.7196036198161143,1.4392072396322286,0.841189140551657,2,5.551115123125783e-17,-0.03985568379739712,-0.03985568379739718,0.03985568379739718
323.086499738731,0.7063120852861805,1.412624170572361,0.8810637441414587,2,-5.551115123125783e-17,-0.029199693441228247,-0.02919969344122819,0.02919969344122819
325.0,0.6867320370528783,1.3734640741057569,0.9398038888413652,2,-1.1102230246251565e-16,-0.01573926880435189,-0.01573926880435178,0.01573926880435178
327.903449012613,0.658722731923889,1.317445463847778,1.023831804228333,2,5.551115123125783e-17,-0.002862246102926874,-0.0028622461029269297,0.0028622461029269297
328.561608477497,0.6526916458363279,1.3053832916726558,1.041925062491016,2,8.326672684688674e-17,-0.0013551461397850045,-0.0013551461397850878,0.0013551461397850878
330.0,0.6399476430025849,1.2798952860051698,1.0801570709922454,2,-2.498001805406602e-16,-1.22124532708767e-15,-9.714451465470098e-16,9.714451465470098e-16
333.765303907406,0.6095341484684303,1.2190682969368607,1.171397554594709,2,2.220446049250313e-16,-0.009530897860964282,-0.009530897860964505,0.009530897860964505
333.948140296729,0.6081674480123421,1.2163348960246845,1.1754976559629735,2,-1.6653345369377348e-16,-0.010482460748690026,-0.010482460748689859,0.010482460748689859
334.0,0.6077816517097817,1.2155633034195634,1.1766550448706548,2,-1.1102230246251565e-16,-0.01076059291635012,-0.01076059291635001,0.01076059291635001
335.843537600612,0.5945961708546252,1.1891923417092505,1.216211487436124,2,0.0,-0.022995721870796876,-0.022995721870796876,0.022995721870796876
337.272727272727,0.5850717351331421,1.1701434702662843,1.2447847946005737,2,1.1102230246251565e-16,-0.035576678923623206,-0.03557667892362332,0.03557667892362332
337.93649039367,0.5808504984550522,1.1617009969101044,1.2574485046348431,2,2.220446049250313e-16,-0.04231723062848208,-0.042317230628482305,0.042317230628482305
340.501070898219,0.5656997942132153,1.1313995884264303,1.302900617360354,3,1.3322676295501878e-15,-0.14945239610517902,-0.14945239610518035,0.14945239610518035
340.824020591284,0.5639178647785561,1.1278357295571122,1.308246405664332,3,-6.661338147750939e-16,-0.13869356123117071,-0.13869356123117005,0.13869356123117005
344.285714285714,0.5464571929272181,1.092914385854436,1.360628421218346,3,6.661338147750939e-16,-0.05058168687264658,-0.05058168687264725,0.05058168687264725
344.403135407633,0.5459147891345696,1.0918295782691392,1.3622556325962911,3,2.220446049250313e-16,-0.04842040261790492,-0.048420402617905145,0.048420402617905145
345.719830284069,0.5400407632691863,1.0800815265383727,1.3798777101924409,3,0.0,-0.027639752589929317,-0.027639752589929317,0.027639752589929317
349.061959767139,0.5267189882401264,1.0534379764802528,1.4198430352796203,3,4.440892098500626e-16,-0.001246680501073738,-0.0012466805010741822,0.0012466805010741822
350.0,0.5233512181912393,1.0467024363824786,1.429946345426282,3,8.881784197001252e-16,-5.3290705182007506e-15,-6.217248937900876e-15,6.217248937900876e-15
350.005856316239,0.5233306646283976,1.0466613292567952,1.4300080061148073,3,-6.661338147750939e-16,-4.7725340135266504e-08,-4.772533946913269e-08,4.772533946913269e-08
350.491420095069,0.5216463327643828,1.0432926655287655,1.4350610017068517,3,1.5543122344752192e-15,-0.0003329476644891097,-0.000332947664490664,0.000332947664490664
352.819331167875,0.5140865564722714,1.0281731129445428,1.4577403305831858,3,-1.3322676295501878e-15,-0.010480496645151438,-0.010480496645150106,0.010480496645150106
353.636363636364,0.5116214055658616,1.023242811131723,1.4651357833024152,3,1.3322676295501878e-15,-0.017163809747453573,-0.017163809747454906,0.017163809747454906
354.638052884021,0.5087216332865293,1.0174432665730586,1.4738351001404122,3,-1.3322676295501878e-15,-0.02739086848860256,-0.027390868488601228,0.027390868488601228
356.083699815579,0.504759027627391,1.0095180552547818,1.4857229171178272,3,4.440892098500626e-16,-0.0458408215726816,-0.045840821572682044,0.045840821572682044
356.541152472834,0.5035565820107007,1.0071131640214013,1.489330253967898,3,8.881784197001252e-16,-0.052532978728054236,-0.052532978728055124,0.052532978728055124
359.267887848841,0.4968542715615415,0.993708543123084,1.5094371853153747,3,-2.220446049250313e-15,-0.10014102925930024,-0.10014102925929802,0.10014102925929802
359.695509215416,0.4958699997719964,0.9917399995439928,1.512390000684011,3,-1.7763568394002505e-15,-0.10871604388228862,-0.10871604388228684,0.10871604388228684
361.061085996872,0.492836625150935,0.985673250301871,1.521490124547194,4,1.7763568394002505e-15,-0.15883042248814616,-0.15883042248814794,0.15883042248814794
362.808125075637,0.4891816369489587,0.9783632738979174,1.5324550891531237,4,8.881784197001252e-16,-0.09859007514492046,-0.09859007514492135,0.09859007514492135
366.39782628541,0.4823586976914422,0.9647173953828838,1.552923906925674,4,-1.7763568394002505e-15,-0.022754685800604912,-0.022754685800603136,0.022754685800603136
367.450364589722,0.4805102520237634,0.961020504047528,1.558469243928709,4,-3.552713678800501e-15,-0.011132748196954034,-0.011132748196950482,0.011132748196950482
369.536085187771,0.4770229063881832,0.9540458127763674,1.5689312808354496,4,8.881784197001252e-16,-0.0003520135400758226,-0.00035201354007671076,0.00035201354007671076
369.981246463776,0.4763065319219941,0.9526130638439884,1.5710804042340174,4,7.105427357601002e-15,-5.697234726651998e-07,-5.697234797706272e-07,5.697234797706272e-07
370.0,0.4762765568693601,0.9525531137387204,1.5711703293919197,4,3.552713678800501e-15,-2.30926389122033e-14,-2.66453525910038e-14,2.66453525910038e-14
372.296570187174,0.472723369364416,0.945446738728833,1.581829891906751,4,3.552713678800501e-15,-0.00813428891751361,-0.008134288917517163,0.008134288917517163
374.563778045631,0.469423390551578,0.9388467811031552,1.5917298283452668,4,-3.552713678800501e-15,-0.030662673067900548,-0.030662673067896995,0.030662673067896995
375.276188835419,0.4684245756417334,0.936849151283466,1.5947262730748004,4,7.105427357601002e-15,-0.04040129597661357,-0.04040129597662068,0.04040129597662068
377.008193371994,0.466065234335299,0.9321304686706008,1.6018042969941,4,0.0,-0.06888986317595314,-0.06888986317595314,0.06888986317595314
377.463019644836,0.4654609434646763,0.9309218869293526,1.603617169605971,4,3.552713678800501e-15,-0.07743680271921993,-0.07743680271922349,0.07743680271922349
377.852498463776,0.4649482681712727,0.929896536342542,1.6051551954861851,4,-1.7763568394002505e-15,-0.08509024128997111,-0.08509024128996934,0.08509024128996934
382.875369531357,0.4586908497376817,0.9173816994753644,1.623927450786954,5,-1.4210854715202004e-14,-0.11631760766628352,-0.11631760766626931,0.11631760766626931
384.459829477633,0.456836496562703,0.913672993125406,1.6294905103118908,5,7.105427357601002e-15,-0.06837852320548499,-0.06837852320549209,0.06837852320549209
386.363636363636,0.4546731687066513,0.9093463374132972,1.6359804938800513,5,4.263256414560601e-14,-0.028510036268631023,-0.028510036268673655,0.028510036268673655
386.974005435945,0.4539935247266869,0.9079870494533722,1.638019425819941,5,1.0658141036401503e-14,-0.01954146104004595,-0.019541461040056607,0.019541461040056607
389.194439638092,0.451573750050399,0.9031475001008008,1.6452787498488,5,1.4210854715202004e-14,-0.0013356880824531847,-0.0013356880824673956,0.0013356880824673956
390.0,0.4507151162380433,0.901430232476086,1.6478546512858707,5,1.4210854715202004e-14,2.1316282072803002e-14,7.105427357600999e-15,7.105427357600999e-15
390.587184450819,0.4500953378663043,0.9001906757326066,1.6497139864010892,5,7.105427357601002e-15,-0.0006943062553267654,-0.0006943062553338708,0.0006943062553338708
390.769320066626,0.4499041104806024,0.899808220961217,1.6502876685581804,5,7.105427357601002e-15,-0.001188480672474207,-0.0011884806724813124,0.0011884806724813124
391.638421362768,0.4489981005263947,0.8979962010527921,1.6530056984208132,5,0.0,-0.005319231998255902,-0.005319231998255902,0.005319231998255902
392.173686043488,0.4484453049434655,0.8968906098869337,1.6546640851696006,5,-7.105427357601002e-15,-0.009287104531968238,-0.009287104531961132,0.009287104531961132
393.239467277148,0.4473559948808643,0.8947119897617309,1.6579320153574046,5,0.0,-0.020302612155624233,-0.020302612155624233,0.020302612155624233
394.653103717862,0.4459335183449824,0.8918670366899655,1.662199444965052,5,7.105427357601002e-15,-0.04103745646589485,-0.041037456465901956,0.041037456465901956
395.714285714286,0.4448816386901138,0.8897632773802164,1.6653550839296698,5,0.0,-0.06096625549548906,-0.06096625549548906,0.06096625549548906
396.494112083365,0.4441169779636561,0.8882339559273154,1.6676490661090284,5,2.1316282072803006e-14,-0.07789177304293249,-0.0778917730429538,0.0778917730429538
397.082669728207,0.4435443887489612,0.8870887774979208,1.6693668337531178,5,-7.105427357601002e-15,-0.09190413255233665,-0.09190413255232954,0.09190413255232954
400.712394644854,0.4400938094393266,0.8801876188786497,1.6797185716820238,6,1.4210854715202004e-14,-0.32547293431344304,-0.32547293431345725,0.32547293431345725
400.959078032145,0.4398640674102488,0.8797281348204942,1.6804077977692569,6,0.0,-0.3076019946122699,-0.3076019946122699,0.3076019946122699
402.727272727273,0.4382339091009631,0.876467818201937,1.6852982726970998,6,2.842170943040401e-14,-0.19540742399311206,-0.19540742399314048,0.19540742399314048
403.397557206525,0.4376233410173287,0.8752466820346455,1.6871299769480257,6,2.842170943040401e-14,-0.15995469870946266,-0.15995469870949108,0.15995469870949108
403.920411502769,0.4371497980242378,0.8742995960484637,1.6885506059272986,6,1.4210854715202004e-14,-0.13491425505235632,-0.13491425505237054,0.13491425505237054
406.0,0.4352892150037498,0.8705784300074975,1.6941323549887528,6,-4.263256414560601e-14,-0.057229116567144356,-0.05722911656710172,0.05722911656710172
408.005718038155,0.4335277762896775,0.8670555525793678,1.6994166711309546,6,-1.2363443602225743e-12,-0.01396141921162064,-0.013961419210384296,0.013961419210384296
409.459559108813,0.432270225258168,0.8645404505163206,1.7031893242255112,6,8.526512829121202e-14,-0.0010119511318399943,-0.0010119511319252594,0.0010119511319252594
409.867901234935,0.4319198191415557,0.8638396382831244,1.7042405425753198,6,-1.4210854715202004e-14,-6.024092518980284e-05,-6.0240925175591986e-05,6.0240925175591986e-05
410.0,0.4318067212403343,0.8636134424806813,1.7045798362789844,6,4.263256414560601e-14,1.4210854715202e-14,-2.842170943040401e-14,2.842170943040401e-14
411.222721073736,0.4307657820537326,0.8615315641074661,1.7077026538388012,6,5.684341886080802e-14,-0.0051007537593541485,-0.005100753759410992,0.005100753759410992
411.30938097712,0.4306924055408474,0.8613848110816743,1.7079227833774782,6,-2.842170943040401e-14,-0.005845062317998639,-0.005845062317970218,0.005845062317970218
411.33798035739,0.4306682014049137,0.8613364028098132,1.7079953957852732,6,-4.263256414560601e-14,-0.006101691789275776,-0.0061016917892331435,0.0061016917892331435
411.761115218181,0.4303107578543246,0.8606215157086559,1.709067726437019,6,-2.7000623958883807e-13,-0.010533206376739823,-0.010533206376469817,0.010533206376469817
412.207042921971,0.4299353933938937,0.859870786787775,1.7101938198183313,6,1.4210854715202004e-14,-0.016480507914895748,-0.01648050791490996,0.01648050791490996
415.0,0.427614609180893,0.8552292183617742,1.7171561724573328,6,2.842170943040401e-14,-0.08267187706896006,-0.08267187706898849,0.08267187706898849
416.391192155492,0.4264773658783375,0.8529547317566528,1.7205679023650098,6,1.1937117960769683e-12,-0.13360661099338955,-0.13360661099458326,0.13360661099458326
416.431180424157,0.4264448556978485,0.8528897113956749,1.7206654329064766,6,-2.842170943040401e-14,-0.1352417443639533,-0.1352417443639249,0.1352417443639249
419.090909090909,0.4243042818071737,0.8486085636143306,1.7270871545784956,6,9.464429240324534e-12,-0.26484679232097985,-0.2648467923304443,0.2648467923304443
421.428571428571,0.4224571352792691,0.8449142705585616,1.7326285941621693,7,-1.2448708730516955e-11,-0.558015346055015,-0.5580153460425663,0.5580153460425663
421.441426128485,0.4224470635560717,0.8448941271121668,1.7326588093317614,7,-5.684341886080802e-14,-0.5563024071287401,-0.5563024071286833,0.5563024071286833
421.677695347963,0.4222621095618414,0.8445242191237061,1.7332136713144526,7,-2.842170943040401e-14,-0.5253103678998379,-0.5253103678998094,0.5253103678998094
