epoch,batch_idx,phase,batch_size,batch_MSE,batch_RMSE,epoch_MSE,epoch_RMSE
1,0,train,16,0.30752300589239734,0.5545475686470885,0.3180792759610255,0.5639851735294338
1,1,train,16,0.314439237992706,0.5607488189846734,0.3180792759610255,0.5639851735294338
1,2,train,16,0.3582946760061197,0.5985772097283021,0.3180792759610255,0.5639851735294338
1,3,train,12,0.29206018395287886,0.5404259282759099,0.3180792759610255,0.5639851735294338
1,-1,train,60,0.3180792759610255,0.5639851735294338,0.3180792759610255,0.5639851735294338
2,0,train,16,0.2979543977745256,0.5458519925534078,0.31367726746966684,0.5600689845632115
2,1,train,16,0.34239651680564276,0.5851465771972376,0.31367726746966684,0.5600689845632115
2,2,train,16,0.3165990343930871,0.5626713378101706,0.31367726746966684,0.5600689845632115
2,3,train,12,0.29775912090541184,0.5456730897757482,0.31367726746966684,0.5600689845632115
2,-1,train,60,0.31367726746966684,0.5600689845632115,0.31367726746966684,0.5600689845632115
3,0,train,16,0.3238877269876359,0.5691113484966153,0.30790380464442135,0.5548908042528921
3,1,train,16,0.3037485075529387,0.5511338381490821,0.30790380464442135,0.5548908042528921
3,2,train,16,0.32269803026316923,0.5680651637472317,0.30790380464442135,0.5548908042528921
3,3,train,12,0.28128095377394147,0.5303592685849295,0.30790380464442135,0.5548908042528921
3,-1,train,60,0.30790380464442135,0.5548908042528921,0.30790380464442135,0.5548908042528921
4,0,train,16,0.28046662334535183,0.5295909962842569,0.30734098155915524,0.5543834246793056
4,1,train,16,0.30040415491486666,0.5480913746036026,0.30734098155915524,0.5543834246793056
4,2,train,16,0.2990779889655548,0.5468802327434726,0.30734098155915524,0.5543834246793056
4,3,train,12,0.3494151590108476,0.591113490804302,0.30734098155915524,0.5543834246793056
4,-1,train,60,0.30734098155915524,0.5543834246793056,0.30734098155915524,0.5543834246793056
5,0,train,16,0.27168191855376256,0.5212311565455029,0.2993415335151609,0.5471211323968038
5,1,train,16,0.35231459093970435,0.5935609412180896,0.2993415335151609,0.5471211323968038
5,2,train,16,0.27824211808768334,0.5274866046523677,0.2993415335151609,0.5471211323968038
5,3,train,12,0.2951275064794933,0.5432563911078205,0.2993415335151609,0.5471211323968038
5,-1,train,60,0.2993415335151609,0.5471211323968038,0.2993415335151609,0.5471211323968038
6,0,train,16,0.2590742728222785,0.508993391727514,0.2933386217078904,0.5416074424413778
