batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,4,2856108023.0669866,53442.56751941271,1181570155.2241435,34373.97496979573
-1,4,2856108023.0669866,42078.70411196951,1181570155.2241435,27064.798512669568
1,4,4411186216.821325,66416.76156529559,1824905059.899455,42718.90752230744
-1,4,4411186216.821325,48515.68470505757,1824905059.899455,31205.03016798162
1,4,3219814517.229041,56743.40946073862,1332035311.0542533,36497.058937046604
-1,4,3219814517.229041,43669.29441900167,1332035311.0542533,28087.857731904227
1,4,2539837521.9379907,50396.80071133475,1050729240.9126807,32414.953970547
-1,4,2539837521.9379907,40644.9984846759,1050729240.9126807,26142.646684385312
