Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0045,0.099644000449216,8.140327743953094,121.2389144897461,129.9670372009277
KKThPINN,0.008,0.05729219441369492,12.82788346009329,0.008082272484898567,0.3990258574485779
