region_id,A_T,B_Ca,B_Cb,B_Cc,b
0,-0.0067214428767937194,-1.0692959510690194,-0.06929595106901948,0.0,-3.1444853225070704
1,-0.041964724813273686,-2.54899939610529,-1.5489993961052901,0.0,-17.44835997373018
2,-0.11149755930198735,-23.92537746020591,-22.925377460205905,0.0,-74.48683302363656
3,-0.6668435814841347,-251.51113192282895,-250.51113192282665,0.0,-598.3081651907266
4,-3.8756959065287937,-1885.6592527212451,-1884.6592527212408,0.0,-4016.8866567814794
