Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0048,0.1046745455968217,8.372785120038316,36.2510986328125,37.67909336090088
KKThPINN,0.0084,0.15882486453558695,14.39910010411404,1.062239971361123e-05,2.8711599111557007
