Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,2e-05,19.395640457994887,3e-05,43.47361749400443
2,9e-05,19.332909192999068,1e-05,43.938093089003814
3,8e-05,19.439352778994362,3e-05,43.563874874998874
4,0.00023,19.27219465899543,1e-05,43.397219725004106
5,7e-05,19.381929205999768,2e-05,43.655155761996866
6,8e-05,19.41983263199654,2e-05,43.48102486500284
7,5e-05,19.361908804006816,0.0001,43.349480697004765
8,5e-05,19.336839930001588,3e-05,43.678091299996595
9,3e-05,19.90458464599942,1e-05,43.504310837997764
10,2e-05,19.471908360996167,0.00012,43.39376728999923
11,0.00023,19.483016564001446,3e-05,43.32392899300612
12,8e-05,19.396091762006108,0.00011,43.30822530199657
13,0.0001,19.521268208998663,1e-05,43.19916445600393
14,4e-05,19.547689846003777,0.00011,43.31981406500563
15,3e-05,19.67887134200282,6e-05,43.20452750999539
16,7e-05,19.46184022500529,3e-05,43.39879538999958
17,0.00023,19.462624349005637,2e-05,43.674303801999486
18,3e-05,19.306040857998596,2e-05,44.90304661400296
19,0.00025,19.204410638005356,1e-05,43.41510345700226
20,8e-05,19.39227148899954,2e-05,43.33857755799545
21,0.00013,19.299893629999133,0.0001,43.130669630998455
22,6e-05,19.407396948998212,8e-05,43.56853896699613
23,0.00025,19.327545267995447,1e-05,43.22775064500456
24,0.00024,19.391250442000455,5e-05,43.59657309600152
25,3e-05,19.47986942299758,1e-05,43.42773014099657
26,4e-05,19.35659979799675,2e-05,43.4618027960023
27,0.00024,19.4225580659986,1e-05,43.28607988500153
28,0.00025,19.58840050300205,4e-05,43.51702338200266
29,1e-05,19.52827187499497,2e-05,43.61565974399855
30,0.00024,19.337767384000472,0.0,43.30707518500276
31,4e-05,19.36336431300151,3e-05,43.19160579399613
32,0.00011,19.361433207996015,5e-05,43.00654467399727
33,5e-05,19.415307725001185,1e-05,43.53784108800028
34,5e-05,19.541966461998527,2e-05,43.4361259599973
35,0.00025,19.323399435998,9e-05,43.29904787000123
36,9e-05,19.52449809200334,7e-05,43.26380173100188
37,0.0001,19.400375202996656,1e-05,43.581531832998735
38,8e-05,19.493387183996674,1e-05,43.351318733999506
39,0.00027,19.437990806996822,1e-05,43.39089099300327
40,2e-05,19.488781965003,1e-05,43.27517423500103
41,0.0002,19.308987573000195,2e-05,43.56030828600342
42,0.0,19.450454448000528,2e-05,43.622552462002204
43,4e-05,19.500568474002648,3e-05,43.38200804900407
44,0.00016,19.581842007995874,5e-05,43.35237298099673
45,0.00022,19.277243459997408,1e-05,43.27710725000361
46,9e-05,19.57077963300253,9e-05,43.3265510199999
47,0.00016,19.382181387001765,3e-05,43.13608092699724
48,0.00023,19.382995337997272,7e-05,43.07352015800279
49,0.0001,19.485966779997398,1e-05,43.41899548899528
50,0.00011,19.236623976001283,2e-05,43.35668365399761
