region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5181818181818182,4,0.0001696470986757416,0.00022562735167879272,0.00036846865863804715,7.216449660063518e-16,0.000169647098675242
1,0.5181818181818182,0.5363636363636364,2,5.562133813851362e-07,7.866045073171077e-07,1.1124267624716602e-06,5.551115123125783e-16,5.562133809755017e-07
2,0.5363636363636364,0.5545454545454546,3,9.102361256814191e-05,0.00011825053300808941,0.000184835131417687,5.181040781584064e-16,9.102361256836395e-05
3,0.5545454545454546,0.5727272727272728,3,0.00011161294595054546,0.00017853797267428656,0.00030807662526986454,4.440892098500626e-16,0.00011161294595059885
4,0.5727272727272728,0.5909090909090909,2,4.712029900186006e-06,6.6638165908765595e-06,9.424059799984473e-06,4.440892098500626e-16,4.712029900242556e-06
5,0.5909090909090909,0.6090909090909091,3,8.276213590126576e-05,0.0001013627578941562,0.00012442243364878952,4.440892098500626e-16,8.276213590082167e-05
6,0.6090909090909091,0.6272727272727272,2,4.52197604066758e-06,6.395039845252963e-06,9.04395208107308e-06,2.220446049250313e-16,4.5219760404455355e-06
7,0.6272727272727272,0.6454545454545455,3,0.000103185370176735,0.0001651638540592006,0.00028501784043034536,5.921189464667501e-16,0.00010318537017696666
8,0.6454545454545455,0.6636363636363636,3,7.998468088772625e-05,0.00010378283510488621,0.0001619511758319432,2.9605947323337506e-16,7.998468088750791e-05
9,0.6636363636363636,0.6818181818181819,3,4.554303878649141e-05,7.834206754909206e-05,0.00013568918591531226,8.141635513917814e-16,4.554303878637735e-05
10,0.6818181818181819,0.7,3,8.411178692541881e-05,0.00012252018220993427,0.00020739888743697907,5.921189464667501e-16,8.411178692512276e-05
11,0.7,0.7181818181818181,3,8.17710946461233e-05,0.00011894642585232166,0.0002012551566842602,7.401486830834377e-17,8.177109464604927e-05
12,0.7181818181818181,0.7363636363636363,2,4.3840183670938395e-07,6.199938230325351e-07,8.768036731201558e-07,5.551115123125783e-16,4.3840183615427244e-07
13,0.7363636363636363,0.7545454545454545,3,7.149194552336686e-05,9.289418376113006e-05,0.00014523822021671878,9.62193288008469e-16,7.149194552380367e-05
14,0.7545454545454545,0.7727272727272727,3,8.723822330392377e-05,0.00013953497418149315,0.000240772626967551,5.181040781584064e-16,8.72382233035537e-05
15,0.7727272727272727,0.7909090909090909,2,3.673534612595471e-06,5.1951624708624865e-06,7.347069225025447e-06,1.1102230246251565e-15,3.6735346135401992e-06
16,0.7909090909090909,0.8090909090909091,3,6.434176254954509e-05,7.880255029437025e-05,9.67818674962543e-05,3.7007434154171886e-16,6.434176254976713e-05
17,0.8090909090909091,0.8272727272727273,2,3.5066468536166544e-06,4.959147538809304e-06,7.013293707193273e-06,7.771561172376096e-16,3.506646853061543e-06
18,0.8272727272727273,0.8454545454545455,3,7.98678426269992e-05,0.00012784898189142446,0.00022062626796981455,6.661338147750939e-16,7.98678426275173e-05
19,0.8454545454545455,0.8636363636363636,3,6.172865903254821e-05,8.008608544301503e-05,0.0001249536142227739,6.661338147750939e-16,6.172865903262223e-05
20,0.8636363636363636,0.8818181818181818,2,3.621285829621621e-07,5.121271532334954e-07,7.242571657623334e-07,1.1102230246251565e-16,3.621285829111936e-07
21,0.8818181818181818,0.8999999999999999,3,6.473007251534769e-05,9.429649721220665e-05,0.00015962737190254248,3.7007434154171886e-16,6.473007251497761e-05
22,0.8999999999999999,0.9181818181818182,3,6.280546530553514e-05,9.135132678716467e-05,0.00015456060301494504,3.7007434154171886e-16,6.280546530590522e-05
23,0.9181818181818182,0.9363636363636364,2,3.3644001050912053e-07,4.757980252734527e-07,6.728800202920535e-07,9.992007221626409e-16,3.364400095099198e-07
24,0.9363636363636364,0.9545454545454546,3,5.482404761840813e-05,7.124101071942593e-05,0.0001113934198778109,5.921189464667501e-16,5.482404761840813e-05
25,0.9545454545454546,0.9727272727272728,3,6.682659683871884e-05,0.00010688413507771024,0.0001844318835682729,8.881784197001252e-16,6.682659683878322e-05
26,0.9727272727272728,0.990909090909091,2,2.813238416577592e-06,3.978519922627332e-06,5.62647683275113e-06,4.440892098500626e-16,2.8132384166176277e-06
27,0.990909090909091,1.009090909090909,3,4.926019463418208e-05,6.033143015886758e-05,7.410697826577134e-05,6.661338147750939e-16,4.9260194634552154e-05
28,1.009090909090909,1.0272727272727271,2,2.6843529849502047e-06,3.7962483973845808e-06,5.368705969718401e-06,4.440892098500626e-16,2.6843529849502047e-06
29,1.0272727272727271,1.0454545454545454,3,6.114524179301366e-05,9.787999780524644e-05,0.00016890966678300215,5.181040781584064e-16,6.114524179264359e-05
30,1.0454545454545454,1.0636363636363635,3,4.7256957672733964e-05,6.130948033619956e-05,9.565504408758432e-05,3.7007434154171886e-16,4.7256957672807974e-05
31,1.0636363636363635,1.0818181818181818,2,2.773189907608168e-07,3.921882777834247e-07,5.54637981445066e-07,3.3306690738754696e-16,2.7731899101731615e-07
32,1.0818181818181818,1.1,3,4.959182641261584e-05,7.224423262618623e-05,0.0001222971115207097,1.1102230246251565e-15,4.95918264119497e-05
33,1.1,1.1181818181818182,3,4.8140281906943186e-05,7.002043526350765e-05,0.00011846998254345931,5.181040781584064e-16,4.814028190716523e-05
34,1.1181818181818182,1.1363636363636362,2,2.5804514237493735e-07,3.6493093992491095e-07,5.160902845713702e-07,5.551115123125783e-16,2.580451420854106e-07
35,1.1363636363636362,1.1545454545454543,4,6.735954888375009e-05,8.584259767320426e-05,0.00014319974672311053,7.771561172376096e-16,6.735954888391383e-05
36,1.1545454545454543,1.1727272727272728,3,5.1337170876322145e-05,8.211040546976573e-05,0.0001416841261459023,4.440892098500626e-16,5.133717087609871e-05
37,1.1727272727272728,1.190909090909091,2,2.1630429374154287e-06,3.0590046577791743e-06,4.3260858743937765e-06,8.881784197001252e-16,2.163042936756303e-06
38,1.190909090909091,1.209090909090909,3,3.791193307062813e-05,4.643263675730753e-05,5.703108293950328e-05,2.9605947323337506e-16,3.791193307062813e-05
39,1.209090909090909,1.2272727272727273,2,2.0680848640287024e-06,2.9247136620111994e-06,4.1361697268741185e-06,1.4432899320127035e-15,2.0680848654719924e-06
40,1.2272727272727273,1.2454545454545454,3,4.7155871549048126e-05,7.548518913218713e-05,0.00013026320484274545,6.661338147750939e-16,4.715587154951285e-05
41,1.2454545454545454,1.2636363636363637,3,3.649430088349713e-05,4.734764140207914e-05,7.387446536772681e-05,1.1842378929335002e-15,3.649430088320107e-05
42,1.2636363636363637,1.2818181818181815,2,2.1441179256523608e-07,3.0322406492434224e-07,4.288235850539047e-07,7.771561172376096e-16,2.1441179193355708e-07
