Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00027,11.831506310001714,0.00038,14.876256122995983
2,3e-05,11.923132508003619,0.00021,14.63859405900439
3,0.00025,11.980065718998958,5e-05,14.665090458001941
4,1e-05,11.917525222997938,5e-05,14.773258389002876
5,7e-05,11.903972830994462,2e-05,14.76103146099922
6,0.00021,11.843792833999032,7e-05,14.758543900999939
7,7e-05,11.849815415000194,1e-05,14.733017655002186
8,4e-05,11.872090053999273,0.00028,14.683469878000324
9,0.00025,11.82896239299589,0.00014,14.75482000500051
10,0.00017,11.799727868004993,8e-05,14.677159585997288
11,6e-05,11.919494256995677,1e-05,14.71240473400394
12,0.00026,12.125324519001879,0.0001,15.077191263000714
13,0.00024,11.909905303000414,2e-05,14.757900869000878
14,0.0001,12.048952493998513,0.00013,14.730489061999833
15,0.00011,11.877984527003719,0.00079,14.757462312001735
16,3e-05,11.908082674002799,8e-05,14.731580166997446
17,0.0001,11.82630194399826,8e-05,14.879584253998473
18,0.00014,11.841810975995031,7e-05,14.823783366999123
19,6e-05,11.845295785002236,1e-05,14.712937016003707
20,9e-05,11.871237553998071,4e-05,14.901756865001516
21,3e-05,11.881950445000257,9e-05,14.628192101001332
22,9e-05,11.970340658997884,2e-05,14.713322003997746
23,0.00016,11.839398388001428,2e-05,15.008756392002397
24,0.00013,11.936634808000235,1e-05,14.764197554999555
25,0.0001,12.028728442004649,1e-05,14.872901114998967
26,0.00014,11.860150050997618,1e-05,14.796520060997864
27,2e-05,11.84967095200409,0.0,14.868570137994539
28,0.00021,11.855298947994015,0.00011,14.657356924006308
29,0.00015,11.81570360600017,4e-05,14.716747006998048
30,0.00024,11.819872448999377,1e-05,14.837398557006964
31,8e-05,11.847408079993329,4e-05,14.73577789599949
32,0.0002,11.843215158995008,0.00013,14.692339669003559
33,1e-05,11.993790809996426,3e-05,15.05979651400412
34,5e-05,11.885308142002032,2e-05,14.720050543997786
35,6e-05,11.870899809997354,4e-05,14.735887351998826
36,0.00023,11.833245379995788,0.00013,14.679423908994067
37,0.0002,11.871439053000358,6e-05,14.613680952999857
38,0.00018,11.843806006996601,8e-05,14.617313845999888
39,0.0001,11.945907470995735,5e-05,14.66072440300195
40,0.00018,11.781249707993993,5e-05,14.601100002997555
41,0.00017,11.885368577997724,8e-05,15.05034266399889
42,0.0002,11.744910683002672,0.0001,14.671188707994588
43,0.00013,11.850817947000905,2e-05,14.782970032996673
44,6e-05,11.872695319005288,7e-05,14.721940676994564
45,9e-05,11.903845786997408,0.00041,14.677990295997006
46,3e-05,12.302805464001722,4e-05,14.698858935997123
47,6e-05,12.057489857004839,0.00015,14.633285128998978
48,2e-05,11.850384349003434,2e-05,14.788277715997538
49,0.00011,11.916860848999931,4e-05,14.750933110000915
50,0.0002,11.813052448000235,8e-05,14.949026766000316
