region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5909090909090909,14,0.003239690421450035,0.004292307618100226,0.008980459629201326,5.551115123125783e-16,0.0032396904214497335
1,0.5909090909090909,0.6818181818181819,14,0.0026114620905484777,0.003387299470623634,0.006890695492071178,4.916701966197122e-16,0.0026114620905483186
2,0.6818181818181819,0.7727272727272727,14,0.002630530999267151,0.0034991447476836177,0.006798856836678857,5.392511833893617e-16,0.0026305309992670244
3,0.7727272727272727,0.8636363636363636,13,0.0020172813613254115,0.0026813006513628024,0.005504797057856947,6.832141690000964e-16,0.0020172813613254115
4,0.8636363636363636,0.9545454545454546,13,0.0017696797787052848,0.0023366026542058806,0.004429478698675951,4.782499183000674e-16,0.001769679778705114
5,0.9545454545454546,1.0454545454545454,13,0.001564029602552575,0.0020621637186926207,0.0036960546073927514,6.148927521000867e-16,0.0015640296025524042
6,1.0454545454545454,1.1363636363636362,13,0.001394651416502672,0.0018462306269286105,0.0036297116196524204,5.978123978750843e-16,0.0013946514165026208
7,1.1363636363636362,1.2272727272727273,14,0.0014436161038252542,0.0019211368767289906,0.003884678398546726,7.137148015447435e-16,0.0014436161038254287
8,1.2272727272727273,1.3181818181818183,14,0.0012874954661927856,0.0017141386515384675,0.0034749101719938197,8.723180907769087e-16,0.0012874954661928014
9,1.3181818181818183,1.4090909090909092,14,0.001017185332089542,0.0013145793837919034,0.0025871641220655966,5.709718412357948e-16,0.0010171853320896575
10,1.4090909090909092,1.5,14,0.0010130171515730121,0.0013359303300236921,0.0027269084298064544,6.026924990822279e-16,0.0010130171515727582
