Iteration,NN_Experiment_RMSE,NN_Experiment_RMSE_MB_Cc,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_RMSE_MB_Cc,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL
20,0.009370046587072406,,0.09573621269031063,0.09270766780903322,0.006988031125177087,,6.502734858518775e-16,0.005719867478236792
21,0.005291557256613037,,0.02837709493327343,0.026999356598513533,0.009403440155694262,,4.440892098500626e-16,0.007959682577104487
22,0.01002313094124899,,0.05115501994312271,0.04796171157024813,0.004391869477872764,,5.273559366969494e-16,0.009180679162990934
23,0.012847662409517364,,0.1251768863374259,0.12192976717230519,0.00482052466696626,,5.74936923466599e-16,0.006995477885798235
24,0.011563494112650704,,0.10655122239341375,0.10458674255672776,0.003215969843233239,,5.233908544661452e-16,0.007634768980440473
25,0.01049638707905797,,0.1168782764397363,0.11437473400523826,0.0036438127648724637,,7.375052949295682e-16,0.008601544837678634
26,0.011809791297142616,,0.09602116528247415,0.09354508224118743,0.004362740765124022,,4.87705114388908e-16,0.0064079273369480735
27,0.005215609365511091,,0.03187098807853036,0.030417391428915943,0.0025557248381800225,,5.630416767741865e-16,0.008254920519015517
28,0.014601159487084268,,0.15023075838718503,0.14811093325439226,0.009944297543843109,,4.797749499272998e-16,0.0054814064961761855
29,0.012475335085420683,,0.08814195628520374,0.08590457085500985,0.006305526215229729,,4.956352788505163e-16,0.007939753284647435
30,0.015532011914780026,,0.15805752190253858,0.15577949592225449,0.0032361975557297223,,4.718447854656915e-16,0.0094934377402802
31,0.00917713718125658,,0.08980610867423512,0.08628938867012959,0.006619862897947413,,7.335402126987642e-16,0.005934949893926516
32,0.014156040733553046,,0.14860282430376753,0.14685421309073288,0.012180200470594942,,6.145877457746402e-16,0.003756260272194401
33,0.0037212215924659806,,0.022785779518808644,0.020216018048899144,0.005222853137666539,,5.670067590049907e-16,0.007397945245923648
34,0.007650105383789899,,0.022901982026145462,0.020369401971839295,0.004714993877571831,,5.907972523898154e-16,0.0106579617345598
35,0.007728797991251114,,0.05525215614362655,0.05223062131467848,0.0070839967123079986,,5.273559366969494e-16,0.01246959453260191
36,0.015321324032435102,,0.14274852838696864,0.1406045102785844,0.011131972980042123,,6.264829924670526e-16,0.01082452085860152
37,0.014348191150995468,,0.15096652707562574,0.14922555635327356,0.008110594471308753,,5.907972523898154e-16,0.007138217050102822
38,0.013429155967952924,,0.12716953995308866,0.12430560142982286,0.010223619617363388,,6.502734858518775e-16,0.004839315930235469
39,0.00978446412936154,,0.11465365377191646,0.11285847212913513,0.007463573439211936,,5.907972523898154e-16,0.006382257949931611
40,0.013853949106139565,,0.14177817698463635,0.13954920235796214,0.00716832241321817,,7.057846370831353e-16,0.006219136346658188
41,0.013266143547525899,,0.11913769764554402,0.11590793460367593,0.009465604825885574,,6.502734858518775e-16,0.004386783336069144
42,0.014031910105313178,,0.14273494286469363,0.14064027213960759,0.011134975844352319,,6.264829924670526e-16,0.0032838028259108906
43,0.012004419409383139,,0.1188563186237141,0.11691852100337342,0.005323473646193117,,7.2957513046796e-16,0.007042904286719831
44,0.008188484026298782,,0.05267646204662159,0.050909385203591104,0.008268951341103446,,5.630416767741865e-16,0.007606784689160191
45,0.01010517065906936,,0.09577012159049168,0.09349511520063303,0.02116313501065295,,7.335402126987642e-16,0.000786544068247744
46,0.005774939778088955,,0.04772813606803923,0.04472392414312479,0.006800336753286015,,5.947623346206196e-16,0.01112148035989583
47,0.008074436661151074,,0.064768756152145,0.061850253484111196,0.012377815605157749,,5.313210189277535e-16,0.005058815316716149
48,0.004302773134899636,,0.032245050744658554,0.028722387660225238,0.004615685897805957,,6.106226635438361e-16,0.007694800450490085
49,0.010587855533244046,,0.08776798587530965,0.08536686403837626,0.006762010947348545,,3.608224830031759e-16,0.009069036018596365
50,0.014228906926410424,,0.15703275750273177,0.15483989542204735,0.009682457188394009,,5.035654433121246e-16,0.013042921063740628
