region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.52,4,0.00018259372578822595,0.00024750671422907436,0.0004455656491209048,2.220446049250313e-16,0.00018259372578833697
1,0.52,0.54,3,0.00012136075373236678,0.00019818197797646415,0.00034258760786420525,3.7007434154171886e-16,0.00012136075373214474
2,0.54,0.56,2,4.4044461207207e-05,6.228827438617678e-05,8.808892241374787e-05,6.661338147750939e-16,4.404446120654087e-05
3,0.56,0.58,3,0.00011685975137374836,0.0001909166906594211,0.0003300388461328699,5.181040781584064e-16,0.00011685975137366333
4,0.58,0.6,3,8.718895726832672e-05,0.00011448231107988053,0.00018133036675731934,1.4802973661668753e-16,8.71889572681787e-05
5,0.6,0.62,4,0.00016350973925871983,0.00022168272544938411,0.00039917242801491143,2.7755575615628914e-16,0.0001635097392585533
6,0.62,0.64,4,0.00012037796296863459,0.0001719794027189758,0.0003055518483469598,4.440892098500626e-16,0.00012037796296830152
7,0.64,0.66,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16
8,0.66,0.6799999999999999,4,8.815342071872278e-05,0.00014833733231868688,0.0002932426161729104,2.220446049250313e-16,8.815342071850074e-05
9,0.6799999999999999,0.7,3,7.726521959686035e-05,0.00010146221698308147,0.00016072600529124653,5.181040781584064e-16,7.726521959634224e-05
10,0.7,0.72,3,7.510559949424657e-05,9.848095258718056e-05,0.00015573776917781126,2.9605947323337506e-16,7.510559949454262e-05
11,0.72,0.74,4,7.800459285978124e-05,0.0001356488403236144,0.00026956337004250056,3.885780586188048e-16,7.80045928600588e-05
12,0.74,0.76,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,6.661338147750939e-16
13,0.76,0.78,3,9.139542744315977e-05,0.0001493251950640747,0.000258140617251483,2.9605947323337506e-16,9.139542744301173e-05
14,0.78,0.8,3,6.7913744996355e-05,8.918773458608764e-05,0.00014129212548473838,6.661338147750939e-16,6.791374499687311e-05
15,0.8,0.8200000000000001,5,0.00014273310051742295,0.0001794078551687417,0.0003101538325700863,5.773159728050814e-16,0.00014273310051711208
16,0.8200000000000001,0.8400000000000001,3,8.374164724131726e-05,0.00013673647559779188,0.0002363680702794045,5.921189464667501e-16,8.374164724147631e-05
17,0.8400000000000001,0.86,1,2.385582837566197e-16,2.385582837566197e-16,2.385582837566197e-16,4.440892098500626e-16,6.826474936066823e-16
18,0.86,0.88,3,8.006581705594501e-05,0.00013081640717941176,0.00022614444541324205,5.181040781584064e-16,8.006581705557493e-05
19,0.88,0.9,3,5.9457145307506794e-05,7.808471148585476e-05,0.0001237073193651704,5.921189464667501e-16,5.945714530721074e-05
20,0.9,0.92,4,4.382544303008337e-05,6.55141709085688e-05,0.0001196026735594373,4.996003610813204e-16,4.382544303058297e-05
21,0.92,0.94,3,7.325281051977246e-05,0.00011960883132017867,0.0002067604148552199,5.921189464667501e-16,7.325281051932837e-05
22,0.94,0.96,1,0.0,0.0,0.0,0.0,0.0
23,0.96,0.98,3,7.003632612299596e-05,0.00011443031208223398,0.00019781762187764257,5.181040781584064e-16,7.003632612351408e-05
24,0.98,1.0,3,5.2007880800627786e-05,6.830245819809182e-05,0.00010821106699925032,6.661338147750939e-16,5.200788080084983e-05
25,1.0,1.02,4,9.722055116019286e-05,0.00013184567202988395,0.00023748524212415315,8.881784197001252e-16,9.722055116052593e-05
26,1.02,1.04,3,6.409197610837056e-05,0.00010465061389943738,0.00018090304147022618,3.7007434154171886e-16,6.409197610800048e-05
27,1.04,1.06,1,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1.5543122344752192e-15,1.9984014443252818e-15
28,1.06,1.08,3,6.131633211502203e-05,0.00010018295846943512,0.00017318797881120743,1.0362081563168128e-15,6.131633211413385e-05
29,1.08,1.1,4,3.4601660390581835e-05,5.181451023125557e-05,9.477468202082409e-05,1.1102230246251565e-15,3.460166039047081e-05
30,1.1,1.12,3,4.4220508124697896e-05,5.797838842148897e-05,9.16777595167742e-05,2.220446049250313e-16,4.4220508124771914e-05
31,1.12,1.14,4,6.64883452396437e-05,9.318931517531187e-05,0.00015860133048455766,8.326672684688674e-16,6.648834523925512e-05
32,1.14,1.16,1,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,0.0,8.881784197001252e-16
33,1.16,1.1800000000000002,3,5.38134678823565e-05,8.792387123603765e-05,0.00015199544098322762,5.921189464667501e-16,5.3813467882482515e-05
34,1.1800000000000002,1.2000000000000002,5,8.622642806953401e-05,0.00010815789588036813,0.0001856615845617117,4.440892098500626e-16,8.622642806962282e-05
35,1.2000000000000002,1.22,3,3.886348129226424e-05,5.095542422458466e-05,8.057413542299392e-05,2.220446049250313e-16,3.8863481292042194e-05
36,1.22,1.24,3,4.942060237541311e-05,8.069565142180628e-05,0.0001394936710573426,2.220446049250313e-16,4.942060237548713e-05
37,1.24,1.26,1,0.0,0.0,0.0,0.0,0.0
38,1.26,1.28,4,3.867533079342342e-05,6.734892990350911e-05,0.00013385587151212852,6.106226635438361e-16,3.8675330793145864e-05
39,1.28,1.3,3,3.5258726217852455e-05,4.630399131096432e-05,7.335609910671254e-05,7.401486830834377e-16,3.525872621800048e-05
40,1.3,1.32,3,3.4284096510528904e-05,4.495212737993445e-05,7.108300790586476e-05,2.9605947323337506e-16,3.428409651067693e-05
41,1.32,1.34,4,3.706880805201562e-05,6.2312721143794e-05,0.00012316624976799542,2.7755575615628914e-16,3.7068808051849084e-05
42,1.34,1.36,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-15,8.881784197001252e-16
43,1.36,1.38,4,4.657451940715744e-05,6.658245895739231e-05,0.00011835642379129027,9.992007221626409e-16,4.657451940682437e-05
44,1.38,1.4,3,3.1205055446892456e-05,4.0979499466545626e-05,6.491916020119788e-05,4.440892098500626e-16,3.120505544718851e-05
45,1.4,1.42,4,5.849080017887153e-05,7.931481016464221e-05,0.00014284863846177054,2.220446049250313e-16,5.8490800178649487e-05
46,1.42,1.44,3,3.869241815011194e-05,6.317941592426537e-05,0.0001092145555959996,3.7007434154171886e-16,3.86924181498899e-05
47,1.44,1.46,2,1.3976632575481325e-05,1.976594334439428e-05,2.7953265150740605e-05,5.551115123125783e-16,1.3976632575814392e-05
48,1.46,1.48,3,3.721297671293276e-05,6.079939583419869e-05,0.00010510472777617436,5.181040781584064e-16,3.7212976712858746e-05
49,1.48,1.5,4,5.300612078336852e-05,7.171565008918558e-05,0.00012881011787577862,4.440892098500626e-16,5.300612078381261e-05
