Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,2e-05,11.380097199005831,0.00011,12.915196681999078
2,8e-05,11.593828331002442,3e-05,12.906825455000217
3,0.00015,11.379609950003214,4e-05,12.880962023002212
4,0.00021,11.358480369999597,4e-05,12.92329330999928
5,3e-05,11.39008399600425,5e-05,12.985283376001462
6,0.00014,11.489346565002052,5e-05,12.86542609299795
7,0.00021,11.37694460300554,7e-05,12.87626615499903
8,3e-05,11.41371860000072,4e-05,13.035869291998097
9,4e-05,11.364952777003055,3e-05,13.098401594004827
10,3e-05,11.452276341005927,0.00013,12.849606000003405
11,0.00024,11.305307747999905,7e-05,13.00430073699681
12,3e-05,11.468408970999008,9e-05,12.95861060799507
13,3e-05,11.387547815997095,4e-05,12.783954787999392
14,7e-05,11.432499654998537,5e-05,12.901951469997584
15,0.00025,11.391444660999696,0.00012,12.852751785001601
16,0.00011,11.653849721005827,5e-05,12.953077083999233
17,0.00022,11.301898638004786,0.00011,12.965516862001095
18,0.00024,11.380574237002293,9e-05,12.915466477999871
19,1e-05,11.48250552600075,4e-05,12.844736189996183
20,3e-05,11.510194287999184,3e-05,12.906615236999642
21,0.00015,11.385683760003303,0.0001,13.144371171001694
22,3e-05,11.396155665999686,3e-05,12.968045562003681
23,9e-05,11.390765739997732,5e-05,12.85123928199755
24,8e-05,11.516454395001347,8e-05,12.883791553002084
25,0.00012,11.412667033000616,4e-05,12.945764550000604
26,2e-05,11.460430213999643,6e-05,12.84243037700071
27,5e-05,11.464276986000186,0.0001,12.998404928002856
28,0.00018,11.671159852994606,4e-05,12.851114504999714
29,0.00011,11.372988034003356,3e-05,12.933891688000585
30,0.00025,11.277256194000074,3e-05,12.905853830001433
31,3e-05,11.473047644001781,3e-05,13.095014184997126
32,4e-05,11.390276060999895,3e-05,12.892935208998097
33,3e-05,11.702805043001717,3e-05,12.922028461995069
34,9e-05,11.387599159999809,0.00012,13.090323053002066
35,0.00014,11.728208034997806,3e-05,12.830456176001462
36,0.00018,11.380018529001973,3e-05,12.905634789996839
37,0.00024,11.510204964004515,6e-05,12.895482697000261
38,0.00025,11.295643557001313,0.0001,12.885545761004323
39,0.00018,11.372791267000139,0.00014,12.905634098002338
40,0.00023,11.428742915995826,3e-05,12.881700133999402
41,6e-05,11.29892074700183,4e-05,13.224318114997004
42,0.00026,11.362791896004637,9e-05,12.999165014996834
43,8e-05,11.332091842996306,3e-05,13.147142632995383
44,0.00016,11.388015304000874,5e-05,13.294648980998318
45,5e-05,11.780676861999382,5e-05,12.95913058300357
46,0.00027,11.311116917997424,4e-05,12.91225725899858
47,0.0001,11.43874964099814,0.00011,13.202384675001667
48,0.00017,11.327081563002139,5e-05,12.880224073000136
49,0.00014,11.484732254997652,3e-05,12.874900138995145
50,0.00015,11.342439075000584,4e-05,12.774278602002596
