region_id,T_low,T_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual,mean_abs_y_PL_error_scaled,rmse_y_PL_error_scaled,max_abs_y_PL_error_scaled,mean_abs_y_PL_error_original,rmse_y_PL_error_original,max_abs_y_PL_error_original,mean_abs_f_PL,max_abs_f_PL,mean_abs_dCa,mean_abs_dCb,max_abs_dCa,max_abs_dCb,mean_abs_df_dCa,mean_abs_df_dCb,max_abs_df_dCa,max_abs_df_dCb,mean_amplification,max_amplification
0,280.0,300.0,20,0.004887852106247571,0.006681331836298082,0.014864677624000414,5.4574671604773474e-17,0.0048878521062475245,0.0016762765300843733,0.0037732779912926224,0.01451964770033709,0.0017499260961687177,0.0037652577008136408,0.014427629455171398,0.0049264789020816825,0.015663061466545915,0.0047441404922765,0.0005056377962296521,0.014427629455171398,0.0015377189555005888,1.0286008323772593,0.028600832377259355,1.077280706669925,0.07728070666992518,1.0258583551816962,1.0795154605198258
1,300.0,320.0,15,0.006894550546232856,0.00957716944720382,0.023530239665800805,8.673617379884035e-17,0.00689455054623283,0.0022670207125757846,0.004238924654042917,0.016897835204760958,0.0028653655594005874,0.00492554632176709,0.016790745199911528,0.006802023286245366,0.01961883720853374,0.004919824155393648,0.0036762725228081106,0.016790745199911528,0.012546658837030877,1.2515124274500595,0.25151242745005953,1.4914857952732339,0.4914857952732339,1.1541468586907422,1.4917307469662224
2,320.0,340.0,16,0.019808103849366113,0.026946914970539502,0.05427461848337506,1.2923689896027213e-16,0.019808103849366133,0.0029910921948577023,0.004986280546669609,0.012698125845882369,0.004507118544564132,0.007987090019821754,0.025235302985384456,0.022135526442707117,0.09407495382654585,0.004311461282103794,0.009209894351588602,0.011813494010914138,0.025235302985384456,2.273276715855194,1.2732767158551939,3.2585011885334825,2.2585011885334825,2.1075904514241763,3.3762693007010984
3,340.0,360.0,15,0.03851984852387179,0.05417954394920455,0.13302107212848013,7.327471962526033e-16,0.038519848523871504,0.0014636772433020912,0.002600835706084952,0.00949989127870865,0.0023655732800059257,0.0046326318021582364,0.018879371464424866,0.04162648659118853,0.1813841019066178,0.001629687306006411,0.005467032534011366,0.00562781944858437,0.018879371464424866,6.696021076010012,5.696021076010013,11.233644449261394,10.233644449261398,6.89683601885016,12.903726557722127
4,360.0,380.0,13,0.05454556155438236,0.07252717838152925,0.1612474547386813,4.030963597100568e-15,0.054545561554379556,0.0004773408196725064,0.0008148214692289839,0.002781780621726182,0.0007859943363266097,0.0014836764439425105,0.005528302182553513,0.06550993279462097,0.20502945146540696,0.00048791102875336194,0.0018700719802264671,0.0014423613816311742,0.005528302182553513,27.91073416680089,26.910734166800896,44.27110423273433,43.271104232734295,32.6629126988849,52.910655817378114
5,380.0,400.0,17,0.05250961280230959,0.07541905617144054,0.19213825795041428,1.1912039981860503e-14,0.05250961280231147,0.00011614641078513792,0.00021505109442320974,0.0008468795525602979,0.00019206952914973334,0.00039340868907632626,0.001683024909373998,0.05924108013011441,0.2577229041428808,0.00011625341105391393,0.0004599551763952861,0.0004253835952816032,0.001683024909373998,101.4655158918098,100.46551589181,163.3342606386325,162.33426063863243,129.18368558309243,228.97336089597658
6,400.0,420.0,18,0.12007437702815728,0.16304014499260983,0.32547293431330626,1.0816039422125969e-13,0.12007437702824648,7.57629567445815e-05,0.00013275302607227633,0.0004102964646193752,0.00012541894789054443,0.00024312543712282585,0.0008153924228007092,0.11926966285170455,0.4505072921500357,7.544001105863001e-05,0.00030081683261300326,0.00020448727173572046,0.0008153924228007092,321.33703525009867,320.33703525009645,543.9139871925966,542.9139871925984,389.0810765950146,658.5831784231805
7,420.0,440.0,17,0.216349895575216,0.2927989974149845,0.6167113792954808,1.8290205951095286e-12,0.21634989557377485,4.361873324391782e-05,7.619954231062178e-05,0.0002485898110346496,7.222752083521144e-05,0.00013959481535576906,0.0004940287469723526,0.22151954685649938,0.9108110794441018,4.337123502525862e-05,0.00017331132748037568,0.00012363090864098147,0.0004940287469723526,1038.770784111253,1037.770784111248,1614.036707883055,1613.0367078830618,1256.4814744384194,1955.9121566063905
8,440.0,460.0,19,0.5681868822004115,0.7727722035647978,1.5593781686727652,4.484646572229011e-11,0.5681868822419909,4.0475864432821474e-05,7.106574415932937e-05,0.00022214428293204636,6.702908486724688e-05,0.00013020179304965487,0.000441472887755201,0.6658015754364777,2.5351195727480444,4.0228837620340386e-05,0.00016085841698140028,0.00011040728516764631,0.000441472887755201,3014.4062613179835,3013.4062613178953,4596.088395495981,4595.088395496103,3654.188733950866,5570.842732599937
