Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0037,0.0995766139384189,7.265744460048154,35.17254638671875,40.082706451416016
KKThPINN,0.0055,0.1080938756010953,9.540681550046429,7.787806680426002e-05,3.0567930936813354
