Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0048,0.1197485247875276,7.960967957042158,54.576961517333984,76.18122863769531
KKThPINN,0.0075,0.0536129795128508,11.451915320008993,2.235067768197041e-05,0.9478573799133301
