Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0043,0.1361613303269402,11.171724021900443,39.284454345703125,40.39845848083496
KKThPINN,0.0056,0.06628185078444403,12.664142072899267,1.3960259821033105e-05,7.926274061203003
