Feature_0,Target_0,Target_1,Target_2
0.6831331,0.61676574,0.61676574,0.88028055
0.71036035,0.59424,0.59424,0.93200976
0.5526026,0.75334966,0.75334966,0.56662244
0.58743745,0.7121209,0.7121209,0.66130215
0.49854854,0.82321924,0.82321924,0.40617037
0.58863866,0.71075964,0.71075964,0.66442823
0.3544044,0.99993825,0.99993825,0.00034398361
0.573023,0.72877675,0.72877675,0.6230528
0.6515015,0.6453936,0.6453936,0.81453806
0.70835835,0.59583294,0.59583294,0.92835164
0.5357858,0.77438384,0.77438384,0.51831836
0.6599099,0.63751507,0.63751507,0.8326307
0.6547047,0.64236885,0.64236885,0.8214842
0.6811311,0.6184973,0.6184973,0.876304
0.69354355,0.60793024,0.60793024,0.90057087
0.58423424,0.71577126,0.71577126,0.65291935
0.5197698,0.7950217,0.7950217,0.47092462
0.6098599,0.68740207,0.68740207,0.71806777
0.36841843,0.9993478,0.9993478,0.0016998291
0.5393894,0.76981956,0.76981956,0.5288
0.745996,0.5674634,0.5674634,0.9935009
0.49454454,0.828656,0.828656,0.39368507
0.37642643,0.9983634,0.9983634,0.003960517
0.69714713,0.60493684,0.60493684,0.9074451
0.6527027,0.64425594,0.64425594,0.81715065
0.52217215,0.79189044,0.79189044,0.4781153
0.7411912,0.5709055,0.5709055,0.9855963
0.41726726,0.9586132,0.9586132,0.0952448
0.7327828,0.57705224,0.57705224,0.9714806
0.4529029,0.88981307,0.88981307,0.2532409
0.70355356,0.5996963,0.5996963,0.9194797
0.7447948,0.5683192,0.5683192,0.9915356
0.69954956,0.6029595,0.6029595,0.9119858
0.42727727,0.93812734,0.93812734,0.14228964
0.52017015,0.794499,0.794499,0.47212502
0.522973,0.79084945,0.79084945,0.4805059
0.5898398,0.7094025,0.7094025,0.6675448
0.60465467,0.6930094,0.6930094,0.7051908
0.70075077,0.60197634,0.60197634,0.91424364
0.48053053,0.8480704,0.8480704,0.34910086
0.49374375,0.82974845,0.82974845,0.39117628
0.47092092,0.8618769,0.8618769,0.31739494
0.50535536,0.81406665,0.81406665,0.42718884
0.37922922,0.99779844,0.99779844,0.005257849
0.5878378,0.7116667,0.7116667,0.66234523
0.6739239,0.6248194,0.6248194,0.86178577
0.6611111,0.6364057,0.6364057,0.8351783
0.70996,0.5945578,0.5945578,0.93127996
0.68353355,0.6164207,0.6164207,0.88107294
0.5425926,0.76578796,0.76578796,0.5380584
0.58623624,0.7134863,0.7134863,0.6581665
0.38083082,0.99740463,0.99740463,0.0061622546
0.6482983,0.64844733,0.64844733,0.80752534
0.3656156,0.99954396,0.99954396,0.0012493207
0.58063066,0.7199129,0.7199129,0.64340824
0.51216215,0.80501795,0.80501795,0.44796875
0.63228226,0.6641563,0.6641563,0.77145046
0.41566566,0.9617174,0.9617174,0.08811619
0.60025024,0.69781613,0.69781613,0.6941524
0.5574074,0.74746865,0.74746865,0.58012784
0.40445444,0.98027754,0.98027754,0.045493696
0.6571071,0.64011925,0.64011925,0.8266503
0.58223224,0.7180676,0.7180676,0.6476459
0.3612112,0.99975663,0.99975663,0.0007609934
0.7415916,0.5706167,0.5706167,0.98625946
0.71716714,0.58889663,0.58889663,0.94428056
0.6791291,0.62023956,0.62023956,0.87230307
0.577027,0.72409135,0.72409135,0.63381267
0.46851853,0.8654192,0.8654192,0.30926025
0.6358859,0.6605573,0.6605573,0.77971536
0.6258759,0.6706478,0.6706478,0.7565431
0.43328327,0.92581683,0.92581683,0.17056005
0.48253253,0.845253,0.845253,0.35557097
0.540991,0.76780075,0.76780075,0.5334362
0.47732732,0.8526165,0.8526165,0.33866102
0.534985,0.77540225,0.77540225,0.5159797
0.67832834,0.62093943,0.62093943,0.8706958
0.38363364,0.9965663,0.9965663,0.008087413
0.73438436,0.5758692,0.5758692,0.97419745
0.58943945,0.7098544,0.7098544,0.666507
0.7463964,0.56717885,0.56717885,0.99415433
0.66151154,0.6360368,0.6360368,0.8360255
0.7495996,0.56491476,0.56491476,0.99935365
0.56941944,0.7330317,0.7330317,0.6132816
0.68033034,0.61919296,0.61919296,0.87470657
0.5277778,0.78463244,0.78463244,0.49478292
0.6747247,0.62411004,0.62411004,0.86341465
0.68153155,0.6181502,0.6181502,0.87710124
0.71836835,0.58796525,0.58796525,0.9464195
0.542993,0.76528573,0.76528573,0.53921175
0.5477978,0.7592892,0.7592892,0.5529825
0.40405405,0.9808132,0.9808132,0.044263687
0.3528028,0.99996436,0.99996436,0.00028396866
0.58823824,0.71121293,0.71121293,0.6633873
0.71756756,0.5885858,0.5885858,0.9449944
0.6166667,0.6801895,0.6801895,0.73463106
0.5137638,0.8029033,0.8029033,0.45282495
0.60225224,0.6956242,0.6956242,0.699186
0.59904903,0.6991369,0.6991369,0.6911193
0.37802804,0.99805856,0.99805856,0.0046605845
0.42847848,0.9356385,0.9356385,0.14800519
0.3716216,0.99904335,0.99904335,0.0023990038
0.48373374,0.84357053,0.84357053,0.3594346
0.7395896,0.57206416,0.57206416,0.98293555
0.723974,0.5836638,0.5836638,0.95629746
0.36641642,0.9994936,0.9994936,0.0013650416
0.63348347,0.6629525,0.6629525,0.774215
0.5145646,0.801848,0.801848,0.45524836
0.46691692,0.8678055,0.8678055,0.30378023
0.38523525,0.9959889,0.9959889,0.009413326
0.4476977,0.89867616,0.89867616,0.23288727
0.589039,0.71030676,0.71030676,0.66546816
0.6414915,0.6550335,0.6550335,0.7924004
0.56141144,0.74261355,0.74261355,0.59127724
0.6446947,0.65191764,0.65191764,0.7995559
0.6687187,0.6294722,0.6294722,0.85110074
0.49214214,0.8319388,0.8319388,0.38614634
0.59864867,0.6995781,0.6995781,0.6901061
0.37002003,0.9992078,0.9992078,0.002021403
0.5698198,0.7325571,0.7325571,0.61437136
0.59544545,0.7031245,0.7031245,0.68196195
0.61226225,0.6848409,0.6848409,0.7239493
0.43128127,0.92987615,0.92987615,0.16123807
0.6126627,0.6844157,0.6844157,0.72492576
0.61706704,0.67976946,0.67976946,0.73559564
0.7187688,0.58765554,0.58765554,0.9471307
0.569019,0.7335066,0.7335066,0.6121909
0.4316817,0.9290599,0.9290599,0.16311242
0.37042043,0.9991691,0.9991691,0.002110229
0.5918418,0.7071499,0.7071499,0.6727178
0.5658158,0.7373221,0.7373221,0.6034288
0.50095093,0.81997645,0.81997645,0.4136172
0.59224224,0.7067008,0.7067008,0.6737492
0.61146146,0.6856927,0.6856927,0.7219931
0.4296797,0.9331596,0.9331596,0.15369782
0.40005004,0.98563606,0.98563606,0.033188213
0.36001,0.99979925,0.99979925,0.00066311733
0.67552555,0.6234025,0.6234025,0.8650396
0.39724725,0.98844403,0.98844403,0.026739845
0.47212213,0.8601212,0.8601212,0.3214269
0.5626126,0.74116534,0.74116534,0.5946031
0.3736236,0.9987977,0.9987977,0.0029631446
0.5077578,0.81086147,0.81086147,0.4345493
0.36241242,0.9997081,0.9997081,0.00087239477
0.37522522,0.99856377,0.99856377,0.0035002874
0.4601101,0.8782098,0.8782098,0.27988717
0.50015014,0.8210558,0.8210558,0.41113847
0.60745746,0.68998015,0.68998015,0.71214724
0.49254254,0.8313905,0.8313905,0.3874054
0.48173174,0.84637785,0.84637785,0.35298768
0.62147146,0.6751802,0.6751802,0.74613464
0.39004004,0.9937312,0.9937312,0.014598121
0.5445946,0.76328063,0.76328063,0.5438163
0.44089088,0.9110016,0.9110016,0.20458245
0.68473476,0.61538804,0.61538804,0.88344437
0.41606608,0.96094906,0.96094906,0.08988065
0.6879379,0.61265284,0.61265284,0.8897257
0.4517017,0.8918189,0.8918189,0.24863465
0.38843843,0.99458015,0.99458015,0.012648472
0.6839339,0.61607605,0.61607605,0.88186437
0.39644644,0.9891638,0.9891638,0.025086833
0.38123122,0.99729705,0.99729705,0.006409282
0.4737237,0.8577949,0.8577949,0.32676905
0.6450951,0.6515302,0.6515302,0.8004456
0.583033,0.71714765,0.71714765,0.6497584
0.39564565,0.9898484,0.9898484,0.023514874
0.3548048,0.9999309,0.9999309,0.00036076776
0.42087087,0.9513831,0.9513831,0.11184836
0.61426425,0.6827196,0.6827196,0.72882086
0.68073076,0.6188449,0.6188449,0.87550575
0.41886887,0.9554356,0.9554356,0.10254208
0.71436435,0.5910833,0.5910833,0.93925893
0.48693693,0.83911103,0.83911103,0.3696756
0.40325326,0.98185533,0.98185533,0.041870378
0.4360861,0.92023724,0.92023724,0.18337332
0.39164165,0.99277383,0.99277383,0.016796712
0.53138137,0.78000283,0.78000283,0.50541466
0.70715714,0.5967935,0.5967935,0.9261459
0.36681682,0.9994668,0.9994668,0.0014266036
0.6354855,0.66095537,0.66095537,0.77880126
0.60545546,0.69214153,0.69214153,0.7071838
0.69914913,0.60328805,0.60328805,0.91123134
0.4557057,0.8852172,0.8852172,0.2637951
0.4336837,0.92501193,0.92501193,0.17240849
0.6531031,0.6438776,0.6438776,0.81801945
0.6659159,0.63200814,0.63200814,0.8452771
0.5718218,0.73019105,0.73019105,0.61980486
0.47292292,0.858956,0.858956,0.32410264
0.69754755,0.6046063,0.6046063,0.90820414
0.47852853,0.8509059,0.8509059,0.34258935
0.6498999,0.64691687,0.64691687,0.81104004
0.72357357,0.58396864,0.58396864,0.95559746
0.4488989,0.8965902,0.8965902,0.23767757
0.6507007,0.64615434,0.64615434,0.8127911
0.585035,0.7148559,0.7148559,0.65502137
0.6671171,0.6309187,0.6309187,0.847779
0.6038539,0.6938791,0.6938791,0.70319355
0.48773775,0.8380019,0.8380019,0.37222266
0.43888888,0.91479653,0.91479653,0.19586769
0.6238739,0.67270094,0.67270094,0.7518282
0.6771271,0.62199247,0.62199247,0.86827767
0.52617615,0.78669924,0.78669924,0.4900367
0.37962964,0.9977052,0.9977052,0.0054718945
0.5566066,0.7484447,0.7484447,0.5778864
0.7207708,0.5861127,0.5861127,0.9506737
0.72037035,0.58642054,0.58642054,0.94996685
0.63628626,0.66015977,0.66015977,0.7806283
0.352002,0.99997574,0.99997574,0.00025782897
0.71997,0.5867287,0.5867287,0.9492591
0.6290791,0.66738707,0.66738707,0.7640311
0.68833834,0.6123128,0.6123128,0.8905065
0.579029,0.72176546,0.72176546,0.63915396
0.5506006,0.7558174,0.7558174,0.5609552
0.63428426,0.66215223,0.66215223,0.7760527
0.50935936,0.80873173,0.80873173,0.4394402
0.4677177,0.86660975,0.86660975,0.30652624
0.42407408,0.9447808,0.9447808,0.12701024
0.51816815,0.797116,0.797116,0.46611518
0.6426927,0.65386164,0.65386164,0.7950917
0.51696694,0.79869026,0.79869026,0.46249992
0.41126126,0.969757,0.969757,0.06965361
0.4693193,0.8642337,0.8642337,0.31198278
0.5858358,0.7139424,0.7139424,0.6571192
0.42127126,0.9505642,0.9505642,0.1137289
0.67432433,0.6244645,0.6244645,0.8626007
0.57742745,0.72362524,0.72362524,0.634883
0.47412413,0.8572158,0.8572158,0.32809883
0.5502002,0.7563122,0.7563122,0.55981904
0.41966966,0.9538239,0.9538239,0.10624319
0.71156156,0.5932889,0.5932889,0.9341939
0.49494493,0.82811046,0.82811046,0.39493796
0.59464467,0.7040158,0.7040158,0.6799152
0.354004,0.9999452,0.9999452,0.00032794202
0.6178679,0.6789308,0.6789308,0.7375215
0.5245746,0.78877157,0.78877157,0.48527765
0.4657157,0.86960936,0.86960936,0.2996378
0.6699199,0.628392,0.628392,0.8535815
0.41526526,0.96248025,0.96248025,0.086364396
0.46451452,0.87142605,0.87142605,0.2954658
0.51896894,0.79606813,0.79606813,0.46852145
0.701952,0.6009968,0.6009968,0.9164932
0.39324325,0.9916991,0.9916991,0.019264748
0.7291792,0.5797354,0.5797354,0.96531886
0.50815815,0.81032854,0.81032854,0.43577322
0.71316314,0.59202623,0.59202623,0.93709356
0.58663666,0.7130307,0.7130307,0.65921277
0.48973975,0.8352384,0.8352384,0.37856892
0.62747747,0.6690137,0.6690137,0.76029575
0.49174175,0.8324875,0.8324875,0.38488618
0.39044043,0.9935024,0.9935024,0.0151236225
0.5461962,0.7612818,0.7612818,0.5484066
0.5838338,0.71622956,0.71622956,0.65186673
0.7211712,0.5858053,0.5858053,0.9513797
0.50215214,0.81836027,0.81836027,0.41732872
0.725976,0.58214545,0.58214545,0.95978427
0.563013,0.74068344,0.74068344,0.59570974
0.51496494,0.80132085,0.80132085,0.4564589
0.67032033,0.62803274,0.62803274,0.8544064
0.47772774,0.8520455,0.8520455,0.33997232
0.7403904,0.5714841,0.5714841,0.98426753
0.59064066,0.7085001,0.7085001,0.6696172
0.39404404,0.99111503,0.99111503,0.020606026
0.3676176,0.99940974,0.99940974,0.0015576154
0.38043043,0.99750847,0.99750847,0.00592385
0.5618118,0.7421304,0.7421304,0.59238684
0.45850852,0.88072985,0.88072985,0.27410012
0.6218719,0.6747658,0.6747658,0.7470863
0.5413914,0.76729697,0.76729697,0.53459305
0.7107608,0.59392256,0.59392256,0.9327387
0.66751754,0.6305564,0.6305564,0.84861094
0.6595095,0.63788575,0.63788575,0.8317794
0.72998,0.57913655,0.57913655,0.96669406
0.565015,0.73828036,0.73828036,0.6012283
0.7287788,0.5800354,0.5800354,0.96463
0.5257758,0.7872168,0.7872168,0.48884812
0.4541041,0.88782936,0.88782936,0.25779638
0.41206205,0.9683578,0.9683578,0.0728669
0.47972974,0.84920233,0.84920233,0.3465014
0.52937937,0.7825713,0.7825713,0.49951628
0.6647147,0.6331016,0.6331016,0.8427661
0.7443944,0.5686052,0.5686052,0.9908789
0.5097598,0.8082002,0.8082002,0.44066092
0.47652653,0.853761,0.853761,0.33603263
0.4440941,0.9050916,0.9050916,0.21815452
0.50255257,0.8178223,0.8178223,0.41856417
0.38763765,0.99496686,0.99496686,0.01176052
0.5778278,0.7231596,0.7231596,0.6359523
0.6819319,0.6178034,0.6178034,0.87789756
0.7491992,0.5651966,0.5651966,0.9987065
0.6346847,0.6617528,0.6617528,0.77696997
0.49694696,0.82538897,0.82538897,0.40118766
0.6651151,0.6327367,0.6327367,0.8436041
0.60065067,0.6973768,0.6973768,0.6951613
0.66631633,0.63164455,0.63164455,0.8461121
0.4621121,0.8751011,0.8751011,0.2870262
0.52737737,0.7851486,0.7851486,0.49359757
0.58343345,0.7166884,0.7166884,0.6508131
0.47452453,0.8566377,0.8566377,0.32942644
0.49414414,0.829202,0.829202,0.39243117
0.5586086,0.7460077,0.7460077,0.5834828
0.6250751,0.6714676,0.6714676,0.75466037
0.42007008,0.9530132,0.9530132,0.10810498
0.6330831,0.66335326,0.66335326,0.77329457
0.44489488,0.903645,0.903645,0.22147663
0.40925926,0.9731161,0.9731161,0.061939716
0.42367366,0.945611,0.945611,0.12510376
0.6158659,0.681031,0.681031,0.7326986
0.43448448,0.92340964,0.92340964,0.176088
0.53818816,0.7713376,0.7713376,0.5253138
0.50615615,0.81299686,0.81299686,0.42964557
0.4444945,0.9043668,0.9043668,0.21981908
0.6911411,0.6099443,0.6099443,0.8959457
0.703954,0.59937215,0.59937215,0.9202241
0.5205706,0.7939766,0.7939766,0.47332463
0.5285786,0.78360116,0.78360116,0.49715123
0.5473974,0.7597867,0.7597867,0.5518399
0.5594094,0.7450358,0.7450358,0.58571464
0.51936936,0.79554474,0.79554474,0.4697234
0.42047048,0.9521995,0.9521995,0.10997355
0.4452953,0.9029262,0.9029262,0.22312723
0.6939439,0.607596,0.607596,0.9013384
0.4380881,0.91633606,0.91633606,0.19233224
0.559009,0.74552155,0.74552155,0.5845992
0.4456957,0.9022105,0.9022105,0.2247709
0.37762764,0.998139,0.998139,0.0044756895
0.38723725,0.9951512,0.9951512,0.011337131
0.747998,0.56604403,0.56604403,0.99676037
0.5433934,0.7647839,0.7647839,0.5403642
0.39964965,0.9860653,0.9860653,0.032202445
0.40245244,0.9828587,0.9828587,0.039566282
0.60425425,0.693444,0.693444,0.7041927
0.5297798,0.7820569,0.7820569,0.5006976
0.39524525,0.99017763,0.99017763,0.022758676
0.47012013,0.86305296,0.86305296,0.3146942
0.35880882,0.9998367,0.9998367,0.0005772222
0.5738238,0.7278361,0.7278361,0.62521297
0.43488488,0.9226125,0.9226125,0.17791875
0.46251252,0.87448454,0.87448454,0.28844208
0.5217718,0.7924115,0.7924115,0.47691882
0.5481982,0.75879204,0.75879204,0.55412424
0.46611613,0.86900663,0.86900663,0.3010218
0.72237235,0.58488524,0.58488524,0.95349246
0.3672172,0.9994388,0.9994388,0.0014907615
0.4597097,0.878837,0.878837,0.27844694
0.3536036,0.9999519,0.9999519,0.000312612
0.70315313,0.6000208,0.6000208,0.91873443
0.7483984,0.5657612,0.5657612,0.9974099
0.49814814,0.82376105,0.82376105,0.4049261
0.3508008,0.99999094,0.99999094,0.0002228646
0.4372873,0.9178876,0.9178876,0.18876903
0.40485486,0.97973233,0.97973233,0.04674585
0.60145146,0.6964995,0.6964995,0.6971758
0.711962,0.59297264,0.59297264,0.93492013
0.4545045,0.8871729,0.8871729,0.25930396
0.61946946,0.67725915,0.67725915,0.74136037
0.5554054,0.74991184,0.74991184,0.57451713
0.61506504,0.68187433,0.68187433,0.7307619
0.52337337,0.79032946,0.79032946,0.48170003
0.42167166,0.9497431,0.9497431,0.115614645
0.733984,0.5761644,0.5761644,0.9735195
0.48133132,0.84694135,0.84694135,0.3516937
0.47812814,0.8514753,0.8514753,0.34128174
0.4501001,0.8945293,0.8945293,0.24241036
0.59704703,0.70134753,0.70134753,0.6860426
0.71956956,0.58703727,0.58703727,0.9485505
0.62827826,0.6681995,0.6681995,0.76216555
0.58543545,0.7143989,0.7143989,0.6560708
0.66351354,0.63419896,0.63419896,0.84024596
0.37722722,0.9982166,0.9982166,0.0042975214
0.544995,0.76278037,0.76278037,0.5449652
0.42927927,0.9339845,0.9339845,0.15180336
0.5638138,0.7397209,0.7397209,0.5979201
0.37402403,0.9987426,0.9987426,0.0030897774
0.51336336,0.80343145,0.80343145,0.45161206
0.38243243,0.9969507,0.9969507,0.0072047235
0.60345346,0.69431466,0.69431466,0.70219326
0.7271772,0.5812389,0.5812389,0.96186614
0.6438939,0.65269387,0.65269387,0.79777336
0.4717217,0.8607053,0.8607053,0.3200854
0.536987,0.7728591,0.7728591,0.5218199
0.72757757,0.58093745,0.58093745,0.9625584
0.4352853,0.92181796,0.92181796,0.1797433
0.38683683,0.9953298,0.9953298,0.01092704
0.3652152,0.9995676,0.9995676,0.0011949776
0.41166165,0.9690612,0.9690612,0.07125153
0.50295293,0.81728464,0.81728464,0.4197988
0.4561061,0.88456976,0.88456976,0.26528186
0.70435435,0.59904844,0.59904844,0.92096746
0.51296294,0.8039599,0.8039599,0.45039842
0.3596096,0.99981225,0.99981225,0.00063322583
0.48853853,0.8368949,0.8368949,0.37476477
0.57822824,0.72269446,0.72269446,0.6370205
0.6462963,0.6503707,0.6503707,0.8031084
0.69834834,0.6039463,0.6039463,0.9097196
0.4573073,0.8826405,0.8826405,0.26971245
