Temperature (T),Ca,Cb,Cc
280.0,0.9891238815713372,2.0084018577201985,0.1153959118233666
280.5205205205205,0.9511263532077493,2.0000993851423416,0.06823531980079031
281.04104104104107,0.9820927176294599,2.0253536032093784,-0.10235851939305066
281.5615615615616,0.9566157581534416,1.956740392352613,0.06129945614986663
282.0820820820821,0.9877912485831327,1.887140651696346,0.11570116085577001
282.6026026026026,0.9716670888521083,2.078333357771981,-0.033254263983933836
283.12312312312315,0.9585639246596188,1.9907803074987627,-0.027258530626300757
283.64364364364366,0.9612022932309217,1.9743384773762596,0.05265232621573524
284.16416416416416,0.9848307454048078,2.0458064043021142,0.03498785120858948
284.68468468468467,0.99672279601543,1.9832023106432788,-0.018254211090937437
285.20520520520523,1.0453120563932083,1.9310712927863627,-0.03438685780799983
285.72572572572574,0.9968734318978704,2.059113371127714,0.02215631253719058
286.24624624624624,1.0038263287014673,2.0478764429079823,-0.07308716817222596
286.76676676676675,1.0171084802866168,1.962204958697172,-0.04974657386627264
287.2872872872873,1.0100961972275093,1.9214710480161137,-0.08167337696986547
287.8078078078078,0.9705689289865702,2.004818596200102,0.026342500537242148
288.3283283283283,1.0018174437530345,2.0415492450600943,-0.1446901433651422
288.84884884884883,1.0175544890402424,2.043693732487876,0.0957055613419156
289.3693693693694,1.0158082959019807,1.9648910114963343,-0.008219035809309388
289.8898898898899,1.0165044921335842,1.956962483191926,-0.0739326793357324
290.4104104104104,0.9964013314200295,1.9424862991355458,-0.0665888558838948
290.9309309309309,1.030689568760164,2.0261444883077937,0.11784499137102683
291.4514514514515,0.980895007602435,1.943273685190903,-0.059854055502909925
291.971971971972,1.0033446293999,2.0160051752592025,-0.0015095777160468316
292.4924924924925,1.0261434227176776,1.938994041128245,0.042232650687347086
293.013013013013,0.9418152578267509,2.0073461812115525,-0.023127038672751753
293.5335335335336,1.0271084349975608,1.9927637201555433,0.08690372355167254
294.05405405405406,0.9771677571875955,2.0229604769854848,-0.11171214356723351
294.57457457457457,1.0346888682658926,1.9986595470061919,-0.03842888622302139
295.0950950950951,0.9807696424022186,2.0888494937280546,-0.05512928408951118
295.61561561561564,0.9645840992976,2.0411963943782223,0.03077862595889962
296.13613613613614,0.9809523475779205,1.9464336534775293,0.012968912210407885
296.65665665665665,1.0011653971937289,1.9783160141259084,0.09167956394706411
297.1771771771772,1.0311409592740541,2.0236326990905895,0.005714646209472632
297.6976976976977,1.0526117548616707,2.017713820979776,-0.0938086536567095
298.2182182182182,0.9725012973467486,1.9154872681828823,-0.019821761259861362
298.73873873873873,1.0200519268593842,2.042228651519825,0.07893826649899388
299.25925925925924,1.015917529850153,2.0211195580966166,-0.20711916458372046
299.7797797797798,0.992107915879311,2.076908529474668,-0.18394146582224488
300.3003003003003,0.9281539038517855,1.9092190823408697,-0.06685828638594692
300.8208208208208,1.010385536807247,1.8849011404220648,-0.05760939829708094
301.3413413413413,1.0565979651235695,2.0815571045612806,-0.018151296032490844
301.8618618618619,0.9815418896897318,2.0478767427355,-0.05726143585922051
302.3823823823824,0.9721695147866121,1.9547895959734207,-0.029020062104352307
302.9029029029029,0.9635309673334755,2.0236143921504763,-0.01783956731148484
303.4234234234234,1.0453205333188096,2.046283007101657,0.05332970252638216
303.943943943944,0.967549575408098,2.0009779153896243,0.03218828434115473
304.46446446446447,0.9704392111187855,2.0023380248035765,0.059749357785475125
304.984984984985,1.0135884967928894,2.05088358693295,-0.0012651417021342422
305.5055055055055,0.9399401436619617,2.041495305931293,-0.004526720911339717
306.02602602602605,0.9913921458399246,2.0138476625434203,-0.07126742811578479
306.5465465465465,0.9810328719682796,2.0664104568230086,0.012519537948425958
307.06706706706706,0.9851419142998447,1.9808296108180523,0.0880789772893043
307.5875875875876,0.9731834818555805,2.043323396011203,0.11945034855108869
308.1081081081081,0.9688130887368871,1.9989156428640615,0.04243925109846777
308.62862862862863,0.9895863330794401,1.9885977203366307,0.0043155922707647405
309.14914914914914,0.9716036862758218,1.9311927940194955,-0.041144501914841466
309.6696696696697,0.9593261079728104,1.9832197086262808,0.0865867368433496
310.1901901901902,1.0236840620321213,2.0360127573869438,0.051960145309027345
310.7107107107107,1.0233505133897611,1.9938994052735812,0.15802530048402677
311.2312312312312,1.039436830307948,1.940645513410853,0.007230579691796189
311.7517517517517,1.0219995381823523,1.9813954208717264,0.002970742486679282
312.2722722722723,0.9878903343475011,1.9305633639570958,-0.043128982443227805
312.7927927927928,0.9610008238337826,2.0081673336196086,0.017362158962962428
313.3133133133133,0.9141019439138617,1.995186380411743,0.13656466971081016
313.83383383383386,0.9389512261639859,1.9271799396827205,-0.020027161068592945
