Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.004,0.0754321536140563,8.128480558050796,106.3486785888672,113.86883544921876
KKThPINN,0.007,0.05704764910542723,12.829466316150501,5.719704131479375e-05,0.39001426100730896
