Model,nseg_1_RMSE_TOTAL,nseg_1_VIOL,nseg_1_VIOL_NL,nseg_1_TRAIN_TIME_SEC,nseg_1_EXP_TIME_SEC,nseg_2_RMSE_TOTAL,nseg_2_VIOL,nseg_2_VIOL_NL,nseg_2_TRAIN_TIME_SEC,nseg_2_EXP_TIME_SEC
NN,0.0028461813651711,0.0930510604381561,0.013411175776273,2.5456769539252857,0.003432,0.0017021331192515,0.0229694135487079,0.0075172623619437,2.567277540976648,0.00425
KKThPINN,0.022649183780094256,2.619028106209953e-07,0.09154301032423973,2.521002267699223,0.004044,0.0057830517036001,2.503395108988116e-07,0.0228785341605544,2.554368067998439,0.0043
