NN_Experiment_Error,KKThPINN_Experiment_Error
0.14963550457681715,0.11093526089152973
0.09991675102539098,0.07507314737182982
0.17896719623298157,0.10571624788604136
0.1103820323205829,0.10558326733593729
0.08558253787807776,0.1065953879670473
0.10298929530461626,0.11321788908214912
0.10326941488452943,0.08920907757061718
0.12538862838044895,0.10972736463235763
0.11055132636479449,0.10426594304263204
0.10924007165653313,0.1106965126012283
0.09881528572772613,0.13348524026262149
0.1046627234685741,0.11423648375100116
0.11169099713157594,0.1070819357710904
0.07922104769051579,0.07965165415324839
0.0975023155206214,0.10166071578667316
0.10293565685661948,0.12519909856446665
0.08738684299591705,0.11966294331182947
0.1180663590441381,0.10230588117961309
0.10638000397120749,0.09201226855600525
0.08932653008749906,0.13534141140118705
0.10370629858676045,0.14812090010965426
0.06922628686995196,0.12533824780628305
0.09960050413447824,0.13500990150337766
0.10722260360110554,0.12742826387481063
0.11043076976851628,0.10160053871841294
0.10811047105593571,0.10635130385227931
0.13643694167493398,0.13114938953517372
0.12010534200718935,0.10568493759164849
0.09868200855455919,0.0772040887508017
0.10664157977300834,0.1284360420857521
0.07134342246822548,0.1428447333678187
0.09695503646259912,0.09362798703399622
0.10404820094876406,0.10360667410166319
0.14090541983187876,0.08541089590609206
0.10085092462561442,0.09886186756593518
0.06664731895810334,0.12056938500119155
0.10876370579512375,0.10436338495338694
0.08483175532655252,0.12030885540410764
0.08423001081922585,0.09903774606922007
0.09476702774166364,0.12460475124129043
0.10767133554365801,0.07768740770512712
0.10829236420988586,0.1143125624218436
0.11391186536921691,0.10551892695121291
0.07762457380813999,0.0824497089043621
0.14798678649375646,0.09509716868299857
0.11515563416056351,0.11918872992563108
0.12661859707513104,0.08055397816717039
0.13172457842472163,0.11214123190496396
0.1375901803451098,0.10993899541167627
0.11420984329770814,0.08452286413136426
