Model,nseg_1_RMSE_TOTAL,nseg_1_VIOL,nseg_1_VIOL_NL,nseg_1_TRAIN_TIME_SEC,nseg_1_EXP_TIME_SEC,nseg_2_RMSE_TOTAL,nseg_2_VIOL,nseg_2_VIOL_NL,nseg_2_TRAIN_TIME_SEC,nseg_2_EXP_TIME_SEC,nseg_3_RMSE_TOTAL,nseg_3_VIOL,nseg_3_VIOL_NL,nseg_3_TRAIN_TIME_SEC,nseg_3_EXP_TIME_SEC,nseg_5_RMSE_TOTAL,nseg_5_VIOL,nseg_5_VIOL_NL,nseg_5_TRAIN_TIME_SEC,nseg_5_EXP_TIME_SEC,nseg_11_RMSE_TOTAL,nseg_11_VIOL,nseg_11_VIOL_NL,nseg_11_TRAIN_TIME_SEC,nseg_11_EXP_TIME_SEC,nseg_30_RMSE_TOTAL,nseg_30_VIOL,nseg_30_VIOL_NL,nseg_30_TRAIN_TIME_SEC,nseg_30_EXP_TIME_SEC,nseg_50_RMSE_TOTAL,nseg_50_VIOL,nseg_50_VIOL_NL,nseg_50_TRAIN_TIME_SEC,nseg_50_EXP_TIME_SEC,nseg_90_RMSE_TOTAL,nseg_90_VIOL,nseg_90_VIOL_NL,nseg_90_TRAIN_TIME_SEC,nseg_90_EXP_TIME_SEC
NN,0.0100852822754226,0.1910439367069496,0.0899638564775353,10.834578416719742,0.00415,0.0105672603605072,0.0979199485750599,0.0925448527861485,11.43194722296088,0.00431,0.0098187153641795,0.0938877053590407,0.0816855778539694,11.574728244439466,0.004402,0.0106956832232424,0.0966080354946068,0.0940001435106098,11.893944616739464,0.004424,0.0106789315551869,0.0974600446728714,0.0970829569806382,12.8311323136196,0.004708,0.0096392676271199,0.0782800395352189,0.0781354165522904,15.709915991320011,0.005538,0.0036628097289626,0.0163251836030864,0.0163575737657864,14.644758725000427,0.0062,0.0068428233679821,0.0591656042978658,0.0590565241967512,20.834424308999587,0.0076
KKThPINN,0.0170488401439623,6.024545941483794e-16,0.1825402287436383,11.33060542118037,0.0047,0.0072312410232538,6.393298588948579e-16,0.0446687736362783,12.946444466099784,0.005234,0.0068501366775909,5.553494172464264e-16,0.0258147861197483,13.580128128840151,0.005382,0.0085117753942279,5.984102102729593e-16,0.0068986091314863,14.762224048039789,0.0063159999999999,0.0070681409934853,6.486081513149399e-16,0.0010987922691099,18.37432862081987,0.007876,0.006086836340914301,6.854041144168019e-16,0.00027415954460623625,29.236753066560777,0.012996,0.0047501540055483,4.163336342344337e-16,9.135770601001854e-05,36.84031697799946,0.0245,0.0116287236204545,3.0134624954111393e-16,7.305538351603287e-05,60.067206814999736,0.0291
