mode,mu_rxn,mu_mb,label_value,run,model_id,rmse_total,violation,violation_rxn,violation_mb
scale_both,0.5,0.1,1.0,0,PINN_rxn0p5_mb0p1,0.02440825839960019,0.02091703514683451,0.016869172779473404,0.024964897514195616
scale_both,0.5,0.1,1.0,1,PINN_rxn0p5_mb0p1,0.010483459155717037,0.011502327669877098,0.005223649911064712,0.017781005428689486
scale_both,0.5,0.1,1.0,2,PINN_rxn0p5_mb0p1,0.01118648452668131,0.010115963912508224,0.006004825527062092,0.014227102297954358
