NN_Experiment_Error,KKThPINN_Experiment_Error
0.23102619353377093,0.18687536582464434
0.23810937811453922,0.20043542000619435
0.2355351582739779,0.183505392118144
0.23545157812289974,0.19259588186794646
0.23995071815366162,0.1990930871504894
0.23409654447389597,0.1921548994063085
0.23985194182928962,0.19143246451719353
0.22439590759147435,0.18797424065806512
0.23390655592730844,0.20186802862371467
0.23301528861114218,0.19948025911461978
0.2392527832748291,0.18842181463103794
0.23743986667247827,0.19288359010026618
0.23810357364115967,0.19618310488298216
0.23490865669575567,0.1917619902667972
0.23987644948069178,0.195660214849907
0.2331417619621104,0.20213005424613623
0.23418189676879586,0.19464016588470337
0.23769766838517367,0.16960529455146425
0.2299141838946815,0.1919291418958089
0.23357599280237315,0.2002691737435955
0.2355446952984672,0.1892258273595855
0.23766310041788455,0.2016442964611991
0.24086963584689694,0.19434464976655572
0.23139607030409282,0.19529752673928416
0.23124525219966457,0.1911916697752938
0.23688292994599616,0.2002486460285156
0.22927352552437924,0.19306052840088417
0.2379172781559512,0.1938703797519725
0.2349851058364178,0.19382191254063247
0.22792720025151106,0.19918445217121677
0.23073174939457383,0.19427821006439855
0.23721069860783991,0.1816618917177448
0.23631042225006768,0.19252884835972933
0.23468109646580618,0.19839617193693138
0.23906491346948605,0.19500077166465762
0.2241136304489494,0.19409923419258399
0.2412091768640672,0.19504942342542902
0.22892794131986544,0.19318067596857752
0.2340468095707638,0.19685560047604347
0.23007804274759944,0.19345898422649596
0.24035743724798492,0.19557219406549795
0.23457683773318994,0.19613443993533505
0.23601804836207188,0.2011395400643379
0.23583021598419188,0.198761986709905
0.23538309891118092,0.19042186231919087
0.23122950443737275,0.1985988040193934
0.23441988197379016,0.18122159143316396
0.23795309295794356,0.18752627387339468
0.2339865087370471,0.19869485859415403
0.22546906354251878,0.19191347761509567
