Model,ninner_0_RMSE_TOTAL,ninner_0_VIOL,ninner_0_VIOL_NL,ninner_0_TRAIN_TIME_SEC,ninner_0_EXP_TIME_SEC,ninner_1_RMSE_TOTAL,ninner_1_VIOL,ninner_1_VIOL_NL,ninner_1_TRAIN_TIME_SEC,ninner_1_EXP_TIME_SEC,ninner_2_RMSE_TOTAL,ninner_2_VIOL,ninner_2_VIOL_NL,ninner_2_TRAIN_TIME_SEC,ninner_2_EXP_TIME_SEC
NN,0.0198823523787029,0.0716270476054446,0.1294965625442874,12.411803365703673,0.004722,0.0155737402782329,0.0639271538361129,0.1205204063131727,13.448804878122171,0.0055,0.0130781774055344,0.053047389239843,0.0996665772841833,14.7570211725845,0.005588
KKThPINN,0.007956763399106184,8.052817671947803e-16,0.0002841149465490589,19.47836745997891,0.011844,0.0070978843373605,4.631711680858075e-16,0.0001850679822539,22.64448457970749,0.0132139999999999,0.0053589209661953,5.911937606128959e-16,0.0001711165118489,25.843973109326324,0.013432
