Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,5e-05,14.726387431030162,1e-05,26.001786877866834
2,0.00026,14.660749193048105,3e-05,25.77507958607748
3,0.00024,14.497390541015193,3e-05,25.672976411879063
4,0.00022,14.644420389086008,3e-05,25.57442804495804
5,0.00025,14.612830215133727,2e-05,25.511115700937808
6,8e-05,14.596402965951711,4e-05,25.747029489837587
7,0.00013,14.730941771995276,3e-05,25.700650932034478
8,0.00015,14.694261151133105,5e-05,25.770041653187945
9,0.00027,14.800850132014602,2e-05,25.74127351003699
10,6e-05,15.017709721112624,1e-05,25.854823844972998
11,8e-05,15.003828579094261,3e-05,25.85561155085452
12,0.00025,14.876050347927958,4e-05,25.72034438396804
13,3e-05,15.294827991863713,2e-05,25.84262034110725
14,0.00023,14.791730805998668,7e-05,25.637694909004495
15,0.00021,14.849476899951696,2e-05,25.652398763922974
16,7e-05,14.786523487884551,2e-05,25.702913688030094
17,9e-05,14.754613104974851,5e-05,25.71337435906753
18,0.00017,14.723898147,2e-05,25.777543106116354
19,0.00016,14.792306985938922,3e-05,25.952532926108688
20,0.0003,14.767960306955501,1e-05,25.983584745088592
21,0.00028,14.624330597929657,3e-05,25.789978770073503
22,8e-05,15.003064025891945,1e-05,25.85287635284476
23,0.0001,14.677747774869204,3e-05,25.849517185008153
24,0.00015,14.770676993997768,4e-05,25.661047976929694
25,3e-05,14.878595146117732,3e-05,25.847167962929234
26,0.00013,14.592232770984992,2e-05,25.827396881999448
27,0.00022,14.685957228997722,3e-05,25.896953996969387
28,0.00025,14.710243398090824,3e-05,25.618939375970513
29,0.00015,14.813042826019228,2e-05,25.716440458083525
30,4e-05,14.753001716919243,1e-05,25.65544229396619
31,0.00015,14.771455752197653,5e-05,25.624505195068195
32,0.00026,14.887168122921139,3e-05,25.504363131010905
33,0.00026,14.595793942920864,1e-05,25.596050374908373
34,0.00018,15.08409394393675,2e-05,25.579944676952437
35,0.00015,14.617147736018524,2e-05,25.710880796890706
36,1e-05,15.062513987068087,3e-05,25.84121294110082
37,7e-05,14.731215761974454,2e-05,25.72643675096333
38,0.0003,14.703528879908845,4e-05,26.377762102987617
39,0.00028,14.681241116952151,1e-05,26.670429551042616
40,0.00026,14.852992366999388,2e-05,26.06854516500607
41,0.00018,14.689864665037021,4e-05,27.957384224049747
42,0.00019,14.669835576089099,2e-05,25.780941617209464
43,0.00014,14.696097813080996,6e-05,25.659356085117906
44,2e-05,14.71349577489309,4e-05,26.212132412940264
45,0.00027,14.644477237015963,3e-05,26.123142876895145
46,0.0001,14.683421670924872,1e-05,25.764265245990828
47,0.00023,14.635087489150465,3e-05,25.484551856061444
48,0.00028,14.7395057331305,2e-05,25.756165954982862
49,1e-05,14.682615912985057,2e-05,25.94015064020641
50,0.00019,14.577452497091144,2e-05,25.91684778709896
