Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00043,45.30995484511368,0.00026,100.86970969312824
2,0.00031,45.09928222512826,0.0003,100.73173667793162
3,0.00035,45.55659029609524,0.00032,100.40148480888456
4,0.00724,45.405277222860605,0.00045,100.8452098199632
5,0.00045,44.8654840150848,0.0004,99.79700592719018
6,0.00023,46.69323625508696,0.00026,99.05260189413093
7,0.00045,46.491372908931226,0.00015,99.67870196094736
8,0.00042,46.72626311588101,0.00028,101.03977789683267
9,0.00042,44.6726458480116,0.00026,100.29235157906078
10,0.00043,45.836581801995635,0.0003,100.74804867105559
11,0.00011,46.167927467031404,0.00029,100.87487807800062
12,0.00044,46.2078489549458,0.00036,99.18373657204211
13,0.00012,46.70222576498054,0.00026,99.9148234098684
14,0.00042,45.58613003185019,0.00018,99.70843487302773
15,0.0005,45.34963882691227,0.00032,100.7465252080001
16,0.00052,45.470029688905925,0.00025,100.29122456605546
17,0.00033,45.059644765919074,0.00027,100.6969958988484
18,0.00025,45.908645153045654,0.00022,101.13206952507608
19,0.00016,45.808826928026974,0.00027,100.65274598798715
20,0.00045,45.41994215687737,0.00024,100.5508476300165
21,0.00031,45.47594245406799,0.00027,100.08900009212084
22,0.00043,45.26059505506419,0.00022,100.807631325908
23,0.00037,45.47085725190118,0.00031,99.47011700295843
24,0.00043,45.71280324389227,0.00026,100.69150715507567
25,0.00059,46.693800024921075,0.00027,98.80442512291484
26,9e-05,45.936694759875536,0.00046,99.45478396699764
27,0.00044,45.9301910570357,0.00031,100.59763995511457
28,9e-05,46.64920289092697,0.00034,101.5006631819997
29,0.00028,45.313004905125126,0.00035,99.44933424796909
30,0.00045,45.71279462892562,0.00027,100.22107045305893
31,0.0004,45.15203244402073,0.00014,100.79828079906292
32,0.00037,45.88487017690204,0.00025,100.40016646217555
33,0.00048,46.03705356619321,0.00017,100.9481386768166
34,0.00047,45.33076519612223,0.00013,101.09985272097401
35,0.00025,45.72615629993379,0.00033,100.18688945099711
36,0.00055,45.765539628919214,0.00027,100.36867661983706
37,0.00026,46.145023382036015,0.00027,100.45824832213111
38,0.00039,45.54800996207632,0.00026,100.12773372093216
39,4e-05,45.3446185849607,0.00026,99.77473573992029
40,0.00043,45.77402529283427,0.00031,99.23807048704475
41,0.00032,45.31278196303174,0.00029,100.47268521180376
42,0.00024,45.86960684298538,0.00028,100.54642125498503
43,0.00013,45.6871225850191,0.00096,101.08046781783924
44,0.00065,45.91909205703996,0.00023,99.78121261717752
45,0.00044,46.20365512394346,0.00017,100.41812394186854
46,0.00031,45.628860191907734,0.00033,100.77025094209239
47,0.00044,45.828012619167566,0.00028,101.00945897400379
48,0.00043,46.240202682092786,0.00021,100.4109389691148
49,0.00048,45.57877704594284,0.00024,99.69933691690676
50,0.00043,45.85198184615001,0.00062,100.82874485501088
