Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.01288,16.464861816028133,0.00157,28.325343230040744
2,0.00457,16.378516946919262,0.00198,28.35747441998683
3,0.01952,16.446842157980427,0.00178,28.645853893831372
4,0.00995,16.54671329096891,0.00416,28.129680289886892
5,0.0113,16.413363805040717,0.00209,28.546101432992145
6,0.01629,16.405759137123823,0.00197,28.436321169137955
7,0.00634,16.543191540054977,0.00219,28.457748173037544
8,0.00516,16.43833746598102,0.00125,28.531465384177864
9,0.00991,17.446439769817516,0.00155,28.2112816888839
10,0.01609,16.533414769917727,0.00388,28.625341478036717
11,0.00504,17.192214197013527,0.0027,28.400588869815692
12,0.00803,16.343481849879026,0.00131,28.800112114986405
13,0.01076,16.410153513075784,0.00094,28.516627890057862
14,0.00883,16.525986683089286,0.00365,28.282146437093616
15,0.02351,16.391750680981204,0.00164,28.340455648023635
16,0.00613,17.37743200501427,0.00247,28.548036094987765
17,0.00197,16.593145543942228,0.0015,28.422127472003922
18,0.02427,15.852837182814255,0.00141,28.402446327963844
19,0.01257,15.788224639138207,0.00431,28.508110414957628
20,0.0087,15.63250672002323,0.00237,28.47659738594666
21,0.01402,15.829033595044166,0.00289,28.523214435903355
22,0.01702,15.640705703059211,0.00156,28.565171046881005
23,0.01155,15.848699503811076,0.00227,28.36053017899394
24,0.01021,15.964725463883951,0.002,28.399904635036364
25,0.02418,15.871230371063575,0.0021,28.65412940690294
26,0.01474,15.836001060903072,0.00192,28.4144852058962
27,0.0122,15.886222055880353,0.00177,28.235223850933835
28,0.01806,15.89038418396376,0.00216,28.070426498074085
29,0.01633,15.822200905997306,0.00211,28.101261225994676
30,0.00841,15.531420411076397,0.00149,28.59067258401774
31,0.00263,15.947218549903482,0.00193,28.68652924709022
32,0.00844,15.80458291596733,0.00168,28.46729414886795
33,0.00417,15.987200143979862,0.0026,28.363772619049996
34,0.01223,15.684907357906923,0.00177,28.398712791968137
35,0.00631,15.800682388944551,0.00159,28.29528277600184
36,0.00435,15.81704831100069,0.00183,28.364019263070077
37,0.01129,15.946502083912492,0.00125,28.59898085682653
38,0.01648,15.776871930109337,0.00328,28.173080627107993
39,0.01132,15.948430230142549,0.00119,28.23497491213493
40,0.01521,15.897252850001678,0.00114,28.619683308061212
41,0.01372,15.842512135161087,0.00089,28.100344815058634
42,0.00332,15.820879590930417,0.00239,28.301658037118614
43,0.01018,15.7437917010393,0.00216,28.095509381964803
44,0.01016,15.790615683188662,0.00205,28.680734547087923
45,0.01707,15.791328169871122,0.00214,28.270321192918345
46,0.00576,15.895949009107426,0.00225,28.615169287193567
47,0.00731,15.73912978800945,0.0022,28.070753036998212
48,0.01523,15.818676169030368,0.00147,28.080950871109962
49,0.01023,15.832836468005553,0.00156,28.609083622926846
50,0.0084,15.794055288890377,0.00313,28.347279199166223
