region_id,C_low,C_high,Caoss,Cass,Cbss,Ccss,fss,aCao,aCa,aCb,aCc
0,0.5,1.5,1.0,0.5233512181912394,1.0467024363824786,1.4299463454262822,0.0,1.0,-5.049456897553422,-4.049456897553423,1.1487419956649154
