region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5333333333333333,6,0.014572203118398866,0.016427565049786954,0.024801971697335574,6.661338147750939e-16,0.01457220311839883
1,0.5333333333333333,0.5666666666666667,5,0.012077302966975059,0.014278736870128048,0.020810131984046784,4.884981308350689e-16,0.012077302966975016
2,0.5666666666666667,0.6,4,0.008418862507331731,0.011203275525871585,0.016159754906182915,5.551115123125783e-16,0.008418862507331842
3,0.6,0.6333333333333333,5,0.01081444823555775,0.013681919355387503,0.021799357219885074,2.6645352591003756e-16,0.010814448235557661
4,0.6333333333333333,0.6666666666666666,5,0.010423795959740186,0.01225260010014536,0.017205443843492117,4.440892098500626e-16,0.010423795959740231
5,0.6666666666666666,0.7,6,0.011705722044644451,0.013186198189937846,0.019996963310076152,7.031412489292658e-16,0.011705722044644378
6,0.7,0.7333333333333334,5,0.00968555749458552,0.01095754072038183,0.013611819520487192,2.6645352591003756e-16,0.00968555749458534
7,0.7333333333333334,0.7666666666666666,5,0.00933800463693234,0.011040823436751451,0.016096382489980146,7.549516567451064e-16,0.009338004636932028
8,0.7666666666666666,0.8,4,0.006510694075463775,0.008664095571286846,0.012501499964950202,7.771561172376096e-16,0.00651069407546433
9,0.8,0.8333333333333333,5,0.00836911354090826,0.010587753404223653,0.016865949583246227,5.329070518200751e-16,0.008369113540908305
10,0.8333333333333333,0.8666666666666667,5,0.00807803228898698,0.009495145984109957,0.013331825979891215,7.549516567451064e-16,0.00807803228898667
11,0.8666666666666667,0.9,5,0.0077996632935883855,0.008805744363348572,0.011029456597083716,2.6645352591003756e-16,0.007799663293588296
12,0.9,0.9333333333333332,5,0.007533590028320165,0.008522925717124666,0.010586958489144465,6.217248937900876e-16,0.0075335900283195435
13,0.9333333333333332,0.9666666666666668,5,0.007279372930514188,0.00860661866040132,0.012546304542210444,7.549516567451064e-16,0.007279372930513966
14,0.9666666666666668,1.0,4,0.0050883697426260446,0.006771289811800121,0.00976834893056712,4.440892098500626e-16,0.005088369742625878
15,1.0,1.0333333333333332,5,0.006559666797859931,0.008298982797404179,0.013222890167648348,6.661338147750939e-16,0.006559666797859442
16,1.0333333333333332,1.0666666666666669,5,0.0063494719561267565,0.007463588491538678,0.010482252440599985,3.9968028886505636e-16,0.00634947195612689
17,1.0666666666666669,1.1,5,0.006148705402044333,0.006941881602982179,0.008691055466877276,7.993605777301127e-16,0.006148705402043711
18,1.1,1.1333333333333333,5,0.005956929713118156,0.006739026728549585,0.008368100939694572,5.329070518200751e-16,0.005956929713118334
19,1.1333333333333333,1.1666666666666663,6,0.00630547058209958,0.007226432514454374,0.009947256148392938,7.031412489292658e-16,0.006305470582099543
20,1.1666666666666663,1.2,4,0.004049869178849005,0.005389227978528713,0.007770681842519132,6.106226635438361e-16,0.004049869178849172
21,1.2,1.2333333333333334,5,0.005240048035484357,0.006630046573829284,0.01056839219166436,6.661338147750939e-16,0.005240048035484757
22,1.2333333333333334,1.2666666666666666,5,0.00508844948413089,0.00598163707661253,0.008404888021835907,1.1102230246251565e-15,0.005088449484131112
23,1.2666666666666666,1.3,5,0.004943398358694858,0.00558115927598058,0.00698269038455605,8.881784197001252e-16,0.004943398358695569
24,1.3,1.3333333333333337,6,0.005709819354880515,0.006486935837264151,0.01023608546001839,5.921189464667501e-16,0.005709819354880367
25,1.3333333333333337,1.3666666666666667,5,0.004671639729756637,0.005522569023846951,0.008044234295932994,7.549516567451064e-16,0.00467163972975677
26,1.3666666666666667,1.4,4,0.0032885266754121706,0.004376007518909928,0.006305711567585727,6.106226635438361e-16,0.003288526675412337
27,1.4,1.4333333333333331,5,0.004270793899703104,0.005404268952608362,0.008619110053919573,3.108624468950438e-16,0.004270793899702882
28,1.4333333333333331,1.4666666666666668,5,0.004160035575402974,0.004890584800635364,0.006875655928152206,5.329070518200751e-16,0.004160035575402885
29,1.4666666666666668,1.5,6,0.004824772170028007,0.005478381460358781,0.008679894197326773,7.771561172376096e-16,0.004824772170027822
