Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,1.951613057826762e-06,2.5203910149866715,7.492440090572927e-06,2.5703381650382653
2,5.3678818403568584e-06,2.5551449570339173,7.635338079126086e-06,2.5605579019756988
3,1.5616267774021253e-05,2.5532730140257627,7.614834885316668e-06,2.5600077810231596
4,1.0496757568034809e-05,2.5553516059881076,7.4503027462924365e-06,2.5620516799390316
5,4.371660452306969e-06,2.5398571280529723,7.469655429304112e-06,2.5949471869971603
6,1.258803968084976e-05,2.548678220016882,7.966779776324984e-06,2.5555180200608447
7,2.8139800178905716e-06,2.5523291480494663,7.752898454782553e-06,2.5719271989073604
8,9.965399840439204e-06,2.560885193059221,7.48141246731393e-06,2.575653432053514
9,1.1851959243358579e-05,2.5516555280191824,7.869738510635216e-06,2.5959087549708784
10,3.2712066513340687e-06,2.545428548939526,7.470509899576427e-06,2.5628096810542047
11,3.33675211550144e-06,2.5457087460672483,7.5449243013281375e-06,2.5746408629929647
12,2.6487946342967916e-06,2.5549590949667618,7.524458396801492e-06,2.5912270679837093
13,2.610958745208336e-06,2.5421158059034497,7.570648904220434e-06,2.6078780599636957
14,9.250203220290132e-06,2.5419255399610847,1.3116446098138113e-05,2.518734134035185
15,2.8649521937040845e-06,2.5411661500111222,7.584517788927769e-06,2.553701921016909
16,4.8761885409476236e-06,2.5501819759374484,7.481865395675413e-06,2.586275208974257
17,3.311343107270659e-06,2.559268680983223,7.728658601990901e-06,2.5855059889145195
18,8.411896487814374e-06,2.554756924044341,7.730700417596381e-06,2.563279052032158
19,2.1375292362790788e-06,2.541386715020053,7.683474905206822e-06,2.5378253790549934
20,2.01983721126453e-06,2.5544679099693894,7.489241852454143e-06,2.572062902036123
21,2.4630808184156194e-06,2.5881748880492523,7.618501513206866e-06,2.5697292510885745
22,1.4279293282015715e-05,2.5596218010177836,7.774402547511272e-06,2.5656794869573787
23,1.8681291749089723e-06,2.577687154058367,7.560018730146112e-06,2.580484412959777
24,2.066551587631693e-06,2.5663111639441922,7.57442239773809e-06,2.574169151019305
25,1.7746106095728464e-05,2.542933508986607,8.016157153178938e-06,2.5415244119940326
26,1.491868169978261e-05,2.527776030008681,7.572839876957005e-06,2.5870502040488645
27,8.159356639225734e-07,2.541790819959715,7.456464118149597e-06,2.5840520589845255
28,3.6104570426687133e-06,2.542424333980307,7.71757277107099e-06,2.5600105789490044
29,4.6638829189760145e-06,2.5557023169239983,7.562242899439298e-06,2.5436558320652694
30,1.5984067431418225e-05,2.5179208270274103,7.5041980380774476e-06,2.57371352694463
31,3.373905428816215e-06,2.551461084978655,7.595704119012225e-06,2.5792266079224646
32,1.5936098861857317e-05,2.50215554703027,7.464895588782383e-06,2.5819003640208393
33,1.9286221686343197e-06,2.5464072769973427,1.1700195500452537e-05,2.568671304034069
34,1.1388015082047787e-05,2.5483485279837623,7.46779733162839e-06,2.569794018054381
35,3.0170297122822376e-06,2.5383305619470775,1.1671982974803541e-05,2.555188689962961
36,3.273717766205664e-06,2.531386035028845,7.541098966612481e-06,2.585909032030031
37,5.35535036760848e-06,2.5427070460282266,7.997544344107155e-06,2.5501730119576678
38,5.7176944210368674e-06,2.5400513160275295,7.627095328643918e-06,2.5430207409663126
39,1.4047792546989513e-06,2.5455045349663123,8.139015335473232e-06,2.5437654790002853
40,3.430703145568259e-06,2.5365169659489766,7.608611213072436e-06,2.5541214989498258
41,6.2911394707043655e-06,2.565762295969762,7.4879767453239765e-06,2.5885234309826046
42,3.213355967091047e-06,2.5315060190623626,8.133917617669795e-06,2.572144864941947
43,0.00025980034843087196,2.4680114689981565,7.605106929986505e-06,2.56581078004092
44,2.765126055237488e-06,2.5345557609107345,8.130634341796394e-06,2.550077726948075
45,2.0399188542796765e-06,2.526980072958395,7.536564226029441e-06,2.587074891082011
46,2.0502227471297374e-06,2.550851471023634,7.535372333222767e-06,2.573746807058342
47,6.743340691173216e-06,2.5406971198972315,7.622893463121727e-06,2.5760415070690215
48,2.9982350042701e-06,2.5293377559864894,7.648724931641482e-06,2.5228746010689065
49,1.9479534785205033e-06,2.5455930850002915,8.138102202792652e-06,2.5665966339875013
50,1.6327065850418876e-06,2.5696371850790456,7.487461971322773e-06,2.5705538970651105
