region_id,T_low,T_high,Tss,Cass,Cbss,Ccss,fss,aT,aCa,aCb
0,280.0,325.0,302.5,0.9156200161192216,1.8312400322384432,0.2531399516423352,-4.119968255444917e-17,-0.010033072398806008,-1.1117171334105793,-0.11171713341057928
1,325.0,370.0,347.5,0.5326761743545898,1.0653523487091796,1.4019714769362306,2.220446049250313e-16,-0.05505561672303558,-5.300758740977564,-4.300758740977565
2,370.0,415.0,392.5,0.4481101986432877,0.8962203972865805,1.6556694040701316,0.0,-0.33021964364553513,-108.07896111763824,-107.07896111763776
3,415.0,437.5,426.25,0.4187424438521777,0.8374848877043819,1.7437726684434405,0.0,-1.8477584207502158,-813.5159142452553,-812.5159142452346
4,437.5,460.0,448.75,0.4028643479885353,0.8057286959771222,1.7914069560343424,-2.2737367544323206e-13,-5.244214864167567,-2655.683548674683,-2654.683548674545
