region_id,A_T,B_Ca,B_Cb,B_Cc,b
0,-0.010033072398806008,-1.1117171334105793,-0.11171713341057928,0.0,-4.257495747240602
1,-0.05505561672303558,-5.300758740977564,-4.300758740977565,0.0,-26.53723812450743
2,-0.33021964364553513,-108.07896111763824,-107.07896111763776,0.0,-274.0088439403412
3,-1.8477584207502158,-813.5159142452553,-812.5159142452346,0.0,-1808.7304680881698
4,-5.244214864167567,-2655.683548674683,-2654.683548674545,0.0,-5562.176355501362
