region_id,A_T,B_Ca,B_Cb,B_Cc,b
0,-0.003999083190166515,-1.0385636735520682,-0.038563673552068224,0.0,-2.251564817489869
1,-0.026792494329763022,-1.474917030906378,-0.4749170309063777,0.0,-10.36611124039645
2,-0.051469731261042595,-4.3701580950006935,-3.370158095000694,0.0,-23.791691781174066
3,-0.11149755930198735,-23.92537746020591,-22.925377460205905,0.0,-74.48683302363656
4,-0.3903250439557451,-132.75474774753826,-131.75474774753832,0.0,-330.7478818534156
5,-1.4587140269190897,-621.231505344335,-620.2315053443433,0.0,-1401.229900495767
6,-4.883878677599974,-2450.037289857804,-2449.0372898577075,0.0,-5151.895899803386
