Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00015,11.777316249907017,3e-05,14.707049628719687
2,0.00018,11.647245813161135,5e-05,14.613514757715166
3,6e-05,11.850492473691702,2e-05,14.540133745409548
4,8e-05,11.635851804167032,6e-05,14.733909674920142
5,2e-05,11.65508462768048,0.00012,14.812815967947245
6,6e-05,11.609251700341702,2e-05,14.555373950861394
7,5e-05,11.683495544828475,4e-05,14.577409739606082
8,0.00013,11.568977470509708,0.00015,14.720832557417452
9,0.00014,11.664925776422024,8e-05,14.512096422724426
10,9e-05,11.733273038640618,8e-05,14.550174090079963
11,0.00018,11.56155763566494,2e-05,14.429788472130895
12,6e-05,11.749699649401009,1e-05,14.470628689043224
13,4e-05,11.603063952177763,0.00014,14.442333970218897
14,0.00016,11.534751166589558,0.00032,14.436436526477337
15,0.00024,11.624351801350713,7e-05,14.499485909938812
16,0.00028,11.636355770751834,7e-05,14.505761873908341
17,3e-05,11.721265668049455,5e-05,14.486207741312683
18,0.00011,11.67558572627604,1e-05,14.605174594558775
19,0.00015,11.686046318151057,2e-05,14.504577687941492
20,4e-05,11.64870886132121,8e-05,14.47399570979178
21,7e-05,11.601326962001622,0.00027,14.503477269783616
22,0.00024,11.629093474708498,0.0001,14.507988502271473
23,0.00017,11.647075857967138,1e-05,14.613608490675688
24,5e-05,11.491476754657924,1e-05,14.549172570928931
25,3e-05,11.663840289227664,1e-05,14.492010178975761
26,8e-05,11.646681038662791,5e-05,14.58566565066576
27,0.00015,11.629706730134785,1e-05,14.584833809174597
28,0.0002,11.69456787314266,9e-05,14.575194370001554
29,0.00011,11.61547948885709,5e-05,14.640981405973434
30,0.00016,11.568952842615545,1e-05,14.634618354961276
31,0.0001,11.566209555603564,4e-05,14.599056995473802
32,0.00015,11.603020053356886,0.00015,14.435194331221282
33,0.00019,11.52378594595939,0.0,14.577284811064601
34,0.00026,11.556851368397474,3e-05,14.43081119749695
35,0.00023,11.623422756791115,1e-05,14.576742142438889
36,6e-05,11.684251843951643,2e-05,14.529462604783475
37,0.00014,11.66237247735262,4e-05,14.67436541710049
38,0.00012,11.622814076952636,2e-05,14.491638869978487
39,0.00028,11.724535450339317,0.00014,14.641662525944412
40,0.00013,11.62921554222703,7e-05,14.47866737190634
41,2e-05,11.624258248135448,2e-05,15.007031811401248
42,0.0002,11.610831221565604,0.00012,14.426508706063032
43,2e-05,11.71215439401567,3e-05,14.539153296500444
44,5e-05,11.715164683759212,1e-05,14.521986247971654
45,0.00027,11.62994927354157,5e-05,14.567823103629053
46,4e-05,11.610689146444201,8e-05,14.499353074468672
47,2e-05,11.860288286581635,3e-05,14.527118847705424
48,7e-05,11.610839518718421,7e-05,14.429548173211515
49,5e-05,11.666537156328559,6e-05,14.464334325864911
50,0.0001,11.612967319786549,0.0003,14.781052185222507
