Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00377,10.490841603023,0.00474,19.189673255896196
2,0.00157,10.719376383000053,0.00679,18.446714362013154
3,0.00402,10.757985783973709,0.00467,18.83228180196602
4,0.00662,10.638316587079316,0.00237,18.43047273706179
5,0.00103,10.692827898077667,0.00767,18.510153135983273
6,0.00874,10.588946910924278,0.00557,18.800855207024142
7,0.0061,10.579998423927464,0.00493,18.6707863350166
8,0.00211,11.14987486996688,0.00265,18.481462416006252
9,0.00142,10.555761176976375,0.00284,18.430725921993144
10,0.00703,10.521357023972087,0.00294,19.13095034705475
11,0.00306,10.741283978917636,0.00375,18.938145312014967
12,0.00736,10.530868610949256,0.00505,18.49010521301534
13,0.00875,10.910410112002864,0.00386,18.483211637940258
14,0.00951,10.549875464988872,0.00139,18.71429390599951
15,0.00411,10.47106148104649,0.00383,19.114275219035335
16,0.00565,10.6954418879468,0.00425,18.616221640026197
17,0.0065,10.70486738497857,0.00637,18.84074941300787
18,0.0052,10.513983889017254,0.00402,18.804989426978864
19,0.0008,10.53528665995691,0.00433,18.546186855994165
20,0.00534,10.605681007029489,0.00188,18.729686929029413
21,0.01026,10.842898271977901,0.00212,18.5283201149432
22,0.00551,10.767981896991841,0.00158,18.595392527990043
23,0.00338,10.796279766014777,0.0024,18.625461270916276
24,0.00425,10.72646039002575,0.00513,18.70084546005819
25,0.00663,10.5783193790121,0.00271,18.575503856991418
26,0.00429,10.640844224020839,0.00293,18.788228806108236
27,0.00358,10.584052548976615,0.00231,18.40449697407894
28,0.00206,10.761157758999616,0.00194,19.627570100943558
29,0.00957,10.82326957990881,0.00549,18.65205286105629
30,0.00568,10.51433185103815,0.00638,19.1863501080079
31,0.01213,10.60935450089164,0.00494,18.543897225987166
32,0.00672,10.626019941060804,0.00529,18.598671301966533
33,0.00385,10.490794138982892,0.00528,19.01964600395877
34,0.00741,10.51691601308994,0.00535,18.609490421018563
35,0.00138,11.334618401015177,0.00516,18.88558057800401
36,0.00549,10.523662423016503,0.00435,18.507017946918495
37,0.00502,10.559912163997069,0.00389,19.181857815012336
38,0.00388,10.599831940955482,0.00322,19.12762186792679
39,0.01053,10.490329412044957,0.00313,19.271949299029075
40,0.01091,10.478045254014432,0.00187,18.781395912985317
41,0.00064,10.506533702020533,0.0047,19.141846125014126
42,0.00295,10.539038165006787,0.00789,18.69952382298652
43,0.00343,10.562163360998966,0.00702,18.54761502193287
44,0.01123,10.649990009027533,0.00356,19.136830299976282
45,0.00323,10.560365817975253,0.00473,18.5881412809249
46,0.0021,10.568475771928206,0.00093,18.64496160892304
47,0.0115,10.51681387796998,0.00184,18.90385756001342
48,0.00593,10.65209369501099,0.00279,18.858986349077895
49,0.00545,10.642549686017446,0.0069,18.687458241009153
50,0.00959,10.505585810984485,0.00421,18.62928750202991
