NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,NN_Experiment_Time_sec,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL,KKThPINN_Experiment_Time_sec,NN_Prediction_Time_sec,KKThPINN_Prediction_Time_sec
0.08231878990662879,56.94167142865598,52.123364468901684,0.0051,0.026575984669903404,4.7341760141724386e-14,0.5173944434277448,0.0072,0.00040991418063640594,0.0013348725624382496
0.07953928473368015,53.42815217389475,49.36162397538261,0.005,0.0446114488470007,7.534713593789395e-14,1.332038743450474,0.0073,0.00039570126682519913,0.001332373358309269
0.042053017631709703,26.615985359363236,26.19797006841193,0.0087,0.03465118994489123,5.179884299266746e-14,0.16988845308913958,0.0073,0.0006925235502421856,0.001348039135336876
0.07582664491591101,49.82047644480875,46.99941313900718,0.0088,0.03427219269491226,5.874004986120933e-14,0.18942564342615487,0.0083,0.0006870115175843239,0.001505308784544468
0.08409743672697625,57.1526030103995,52.76339526479456,0.0049,0.030632832542634936,8.183731470268185e-14,0.5213742110801333,0.0091,0.00038904789835214615,0.0016894256696105003
