batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,1.2629942675287388e-06,0.0011238301773527613,1.2629942675287388e-06,0.0011238301773527613
-1,14,1.2629942675287388e-06,0.0013938842679963163,1.2629942675287388e-06,0.0013938842679963163
1,14,8.89461624517743e-06,0.002982384322178721,8.89461624517743e-06,0.002982384322178721
-1,14,8.89461624517743e-06,0.002431840253983694,8.89461624517743e-06,0.002431840253983694
1,14,7.868397891272735e-06,0.0028050664682450458,7.868397891272735e-06,0.0028050664682450458
-1,14,7.868397891272735e-06,0.0024482635771995854,7.868397891272735e-06,0.0024482635771995854
1,14,1.242344159242399e-06,0.0011146049341548775,1.242344159242399e-06,0.0011146049341548775
-1,14,1.242344159242399e-06,0.001378587410810768,1.242344159242399e-06,0.001378587410810768
1,14,6.459017279101223e-06,0.0025414596748918176,6.459017279101223e-06,0.0025414596748918176
-1,14,6.459017279101223e-06,0.003085626116867354,6.459017279101223e-06,0.003085626116867354
1,14,6.030421830403333e-06,0.0024556917213696293,6.030421830403333e-06,0.0024556917213696293
-1,14,6.030421830403333e-06,0.0020830712446369363,6.030421830403333e-06,0.0020830712446369363
1,14,5.680797103445896e-07,0.0007537106277243208,5.680797103445896e-07,0.0007537106277243208
-1,14,5.680797103445896e-07,0.0013782166711891193,5.680797103445896e-07,0.0013782166711891193
1,14,1.7636905258543272e-06,0.0013280401070202388,1.7636905258543272e-06,0.0013280401070202388
-1,14,1.7636905258543272e-06,0.001136124869700888,1.7636905258543272e-06,0.001136124869700888
