batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,7.161533102184048e-07,0.0008462584181078524,2.1484599306552143e-06,0.0014657625764956663
-1,14,7.161533102184048e-07,0.001081267826610828,2.1484599306552143e-06,0.0018728108122795294
1,14,1.1946315912428757e-05,0.00345634429888412,2.8497112901395415e-05,0.0053382687176083046
-1,14,1.1946315912428757e-05,0.0036596256988572747,2.8497112901395415e-05,0.0057289766268626965
1,14,2.8141723556316353e-06,0.0016775495091447034,7.605917303705969e-06,0.0027578827574256974
-1,14,2.8141723556316353e-06,0.0017465523073051652,7.605917303705969e-06,0.002912328614013368
1,14,4.2399747751978166e-05,0.006511508869070069,4.2399747751978166e-05,0.006511508869070069
-1,14,4.2399747751978166e-05,0.0049987011869884485,4.2399747751978166e-05,0.0049987011869884485
1,14,1.498956645467555e-05,0.0038716361469894804,1.498956645467555e-05,0.0038716361469894804
-1,14,1.498956645467555e-05,0.0034332988264346013,1.498956645467555e-05,0.0034332988264346013
1,14,4.509749191028318e-05,0.00671546661895383,4.509749191028318e-05,0.00671546661895383
-1,14,4.509749191028318e-05,0.005401132248625883,4.509749191028318e-05,0.005401132248625883
1,14,7.455564580092839e-05,0.008634561123816798,7.455564580092839e-05,0.008634561123816798
-1,14,7.455564580092839e-05,0.007450411710842041,7.455564580092839e-05,0.007450411710842041
1,14,3.2995275333572524e-06,0.001816460165640098,3.2995275333572524e-06,0.001816460165640098
-1,14,3.2995275333572524e-06,0.002570616093072827,3.2995275333572524e-06,0.002570616093072827
1,14,1.6298917069876187e-05,0.004037191730631106,1.6298917069876187e-05,0.004037191730631106
-1,14,1.6298917069876187e-05,0.005283721374536531,1.6298917069876187e-05,0.005283721374536531
1,14,1.0205182426180214e-05,0.00319455512179399,1.0205182426180214e-05,0.00319455512179399
-1,14,1.0205182426180214e-05,0.0034532878811713397,1.0205182426180214e-05,0.0034532878811713397
1,14,1.738283706701061e-05,0.004169272966238911,1.738283706701061e-05,0.004169272966238911
-1,14,1.738283706701061e-05,0.0034671834837013238,1.738283706701061e-05,0.0034671834837013238
1,14,1.0090795292185302e-05,0.0031766012170534254,1.0090795292185302e-05,0.0031766012170534254
-1,14,1.0090795292185302e-05,0.0029879272799318134,1.0090795292185302e-05,0.0029879272799318134
1,14,8.783113749766456e-06,0.0029636318512538725,8.783113749766456e-06,0.0029636318512538725
-1,14,8.783113749766456e-06,0.0024016800929769155,8.783113749766456e-06,0.0024016800929769155
1,14,6.612225932883631e-06,0.0025714248837723475,6.612225932883631e-06,0.0025714248837723475
-1,14,6.612225932883631e-06,0.0023338323398425375,6.612225932883631e-06,0.0023338323398425375
1,14,3.6575451540258157e-06,0.001912470955080316,3.6575451540258157e-06,0.001912470955080316
-1,14,3.6575451540258157e-06,0.001580035881508439,3.6575451540258157e-06,0.001580035881508439
1,14,1.3080723728857632e-05,0.0036167283183642135,1.3080723728857632e-05,0.0036167283183642135
-1,14,1.3080723728857632e-05,0.003969108622798666,1.3080723728857632e-05,0.003969108622798666
1,14,2.596861912279609e-06,0.001611478176172302,2.596861912279609e-06,0.001611478176172302
-1,14,2.596861912279609e-06,0.0017256423386338114,2.596861912279609e-06,0.0017256423386338114
1,14,2.784994182277836e-05,0.005277304408765744,2.784994182277836e-05,0.005277304408765744
-1,14,2.784994182277836e-05,0.00592484794120261,2.784994182277836e-05,0.00592484794120261
1,14,0.00015814519603275554,0.012575579351773641,0.00015814519603275554,0.012575579351773641
-1,14,0.00015814519603275554,0.012521687647465038,0.00015814519603275554,0.012521687647465038
1,14,1.678227785591777e-05,0.004096617855733895,1.678227785591777e-05,0.004096617855733895
-1,14,1.678227785591777e-05,0.00411086539864809,1.678227785591777e-05,0.00411086539864809
1,14,1.0910278733470733e-05,0.0033030711063297947,1.0910278733470733e-05,0.0033030711063297947
-1,14,1.0910278733470733e-05,0.003090068901141855,1.0910278733470733e-05,0.003090068901141855
1,14,2.681278110072868e-05,0.005178105937572993,2.681278110072868e-05,0.005178105937572993
-1,14,2.681278110072868e-05,0.005100928825725739,2.681278110072868e-05,0.005100928825725739
1,14,7.476440143473287e-06,0.0027343079825566993,7.476440143473287e-06,0.0027343079825566993
-1,14,7.476440143473287e-06,0.002349029703115729,7.476440143473287e-06,0.002349029703115729
1,14,2.958346677112988e-06,0.0017199844990909042,2.958346677112988e-06,0.0017199844990909042
-1,14,2.958346677112988e-06,0.001626146227937466,2.958346677112988e-06,0.001626146227937466
1,14,2.250130302835655e-05,0.004743553839512792,2.250130302835655e-05,0.004743553839512792
-1,14,2.250130302835655e-05,0.004735105014567419,2.250130302835655e-05,0.004735105014567419
1,14,1.5708556005760946e-05,0.003963402074703114,1.5708556005760946e-05,0.003963402074703114
-1,14,1.5708556005760946e-05,0.004362278896214099,1.5708556005760946e-05,0.004362278896214099
1,14,4.505715983878527e-06,0.0021226671863197317,4.505715983878527e-06,0.0021226671863197317
-1,14,4.505715983878527e-06,0.001653777428105817,4.505715983878527e-06,0.001653777428105817
1,14,4.512297288705848e-06,0.002124216864801202,4.512297288705848e-06,0.002124216864801202
-1,14,4.512297288705848e-06,0.0019735409446897307,4.512297288705848e-06,0.0019735409446897307
1,14,1.9206024602837998e-05,0.0043824678667205305,1.9206024602837998e-05,0.0043824678667205305
-1,14,1.9206024602837998e-05,0.00478727864653511,1.9206024602837998e-05,0.00478727864653511
1,14,7.3953002906175134e-06,0.0027194301407863952,7.3953002906175134e-06,0.0027194301407863952
-1,14,7.3953002906175134e-06,0.003653650948764537,7.3953002906175134e-06,0.003653650948764537
1,14,1.9730632767691982e-05,0.004441917690332857,1.9730632767691982e-05,0.004441917690332857
-1,14,1.9730632767691982e-05,0.00456946151363573,1.9730632767691982e-05,0.00456946151363573
1,14,2.2519096474065128e-05,0.0047454290084317065,2.2519096474065128e-05,0.0047454290084317065
-1,14,2.2519096474065128e-05,0.004102767689477918,2.2519096474065128e-05,0.004102767689477918
1,14,2.0833774800495373e-06,0.0014433909657641402,2.0833774800495373e-06,0.0014433909657641402
-1,14,2.0833774800495373e-06,0.0016281366069667582,2.0833774800495373e-06,0.0016281366069667582
1,14,2.4349692557849276e-06,0.001560438802319696,2.4349692557849276e-06,0.001560438802319696
-1,14,2.4349692557849276e-06,0.001710045544688454,2.4349692557849276e-06,0.001710045544688454
1,14,2.362746375476175e-06,0.0015371227587529159,2.362746375476175e-06,0.0015371227587529159
-1,14,2.362746375476175e-06,0.0012046884253730894,2.362746375476175e-06,0.0012046884253730894
1,14,5.292639048198529e-07,0.0007275052610255495,5.292639048198529e-07,0.0007275052610255495
-1,14,5.292639048198529e-07,0.0006979313651043186,5.292639048198529e-07,0.0006979313651043186
1,14,1.2885914708296925e-06,0.0011351614294142012,1.2885914708296925e-06,0.0011351614294142012
-1,14,1.2885914708296925e-06,0.0010174667054348155,1.2885914708296925e-06,0.0010174667054348155
1,14,1.1350171651883897e-05,0.0033690015808669335,1.1350171651883897e-05,0.0033690015808669335
-1,14,1.1350171651883897e-05,0.002883192402299444,1.1350171651883897e-05,0.002883192402299444
1,14,3.0849068561496277e-06,0.001756390291521115,3.0849068561496277e-06,0.001756390291521115
-1,14,3.0849068561496277e-06,0.0017876529775752539,3.0849068561496277e-06,0.0017876529775752539
1,14,1.250647044538418e-06,0.0011183233184273759,1.250647044538418e-06,0.0011183233184273759
-1,14,1.250647044538418e-06,0.0016120741790394705,1.250647044538418e-06,0.0016120741790394705
