batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,7.118228751717888e-06,0.0026680008905017043,7.118228751717888e-06,0.0026680008905017043
-1,14,7.118228751717888e-06,0.002342373660677918,7.118228751717888e-06,0.002342373660677918
1,14,1.677861010528215e-06,0.0012953227437701442,1.677861010528215e-06,0.0012953227437701442
-1,14,1.677861010528215e-06,0.0013178478199325748,1.677861010528215e-06,0.0013178478199325748
1,14,9.446540777872629e-06,0.0030735225357678164,9.446540777872629e-06,0.0030735225357678164
-1,14,9.446540777872629e-06,0.0031080025960862697,9.446540777872629e-06,0.0031080025960862697
1,14,2.3504847132174142e-05,0.004848179775150066,2.3504847132174142e-05,0.004848179775150066
-1,14,2.3504847132174142e-05,0.004352760694247267,2.3504847132174142e-05,0.004352760694247267
1,14,2.0349921807847582e-06,0.001426531521132554,2.0349921807847582e-06,0.001426531521132554
-1,14,2.0349921807847582e-06,0.0015203979710657271,2.0349921807847582e-06,0.0015203979710657271
1,14,1.82479690253493e-05,0.004271764158441955,1.82479690253493e-05,0.004271764158441955
-1,14,1.82479690253493e-05,0.004503479873421849,1.82479690253493e-05,0.004503479873421849
1,14,6.09175820677435e-06,0.002468148740812504,6.09175820677435e-06,0.002468148740812504
-1,14,6.09175820677435e-06,0.002328639078341403,6.09175820677435e-06,0.002328639078341403
1,14,7.73761792828959e-06,0.002781657406707302,7.73761792828959e-06,0.002781657406707302
-1,14,7.73761792828959e-06,0.002645075576312254,7.73761792828959e-06,0.002645075576312254
