batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,1.446846392995474e-06,0.001202849281080333,1.446846392995474e-06,0.001202849281080333
-1,14,1.446846392995474e-06,0.0013272693342633597,1.446846392995474e-06,0.0013272693342633597
1,14,2.763928978631686e-06,0.0016625068356646495,2.763928978631686e-06,0.0016625068356646495
-1,14,2.763928978631686e-06,0.0019638633967824725,2.763928978631686e-06,0.0019638633967824725
1,14,3.8377037244593325e-06,0.0019590058000065577,3.8377037244593325e-06,0.0019590058000065577
-1,14,3.8377037244593325e-06,0.0025238894715163703,3.8377037244593325e-06,0.0025238894715163703
1,14,3.2237159399707866e-06,0.0017954709521378468,3.2237159399707866e-06,0.0017954709521378468
-1,14,3.2237159399707866e-06,0.0014890185798693252,3.2237159399707866e-06,0.0014890185798693252
1,14,2.3741685200040812e-05,0.004872544017250209,2.3741685200040812e-05,0.004872544017250209
-1,14,2.3741685200040812e-05,0.004026876732760276,2.3741685200040812e-05,0.004026876732760276
1,14,4.158583968027376e-07,0.0006448708373021202,4.158583968027376e-07,0.0006448708373021202
-1,14,4.158583968027376e-07,0.0010292805900774947,4.158583968027376e-07,0.0010292805900774947
1,14,2.098446220911401e-06,0.001448601470699033,2.098446220911401e-06,0.001448601470699033
-1,14,2.098446220911401e-06,0.0013425233237901856,2.098446220911401e-06,0.0013425233237901856
1,14,2.866076989381052e-06,0.0016929491987006144,2.866076989381052e-06,0.0016929491987006144
-1,14,2.866076989381052e-06,0.002137214998207981,2.866076989381052e-06,0.002137214998207981
