batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,1.0076729256503335e-06,0.0010038291317003773,3.0230187769510003e-06,0.0017386830582228033
-1,14,1.0076729256503335e-06,0.0015322133654023875,3.0230187769510003e-06,0.0026538713969130327
1,14,1.10768266234669e-05,0.0033281866869914164,3.949869034059095e-05,0.0062847983532163506
-1,14,1.10768266234669e-05,0.002949075818005899,3.949869034059095e-05,0.005493748036144595
1,14,8.800775622124919e-06,0.0029666101230402552,2.7396409017137166e-05,0.005234157909075458
-1,14,8.800775622124919e-06,0.0023417995000119176,2.7396409017137166e-05,0.004125602610542685
1,14,3.1527438008368736e-05,0.00561492992016541,3.1527438008368736e-05,0.00561492992016541
-1,14,3.1527438008368736e-05,0.0057336402416602395,3.1527438008368736e-05,0.0057336402416602395
1,14,3.204016895218226e-06,0.0017899767862232811,3.204016895218226e-06,0.0017899767862232811
-1,14,3.204016895218226e-06,0.0024415879027116245,3.204016895218226e-06,0.0024415879027116245
1,14,1.7932985885552328e-05,0.004234735633490281,1.7932985885552328e-05,0.004234735633490281
-1,14,1.7932985885552328e-05,0.0037680660423024077,1.7932985885552328e-05,0.0037680660423024077
1,14,2.297418734345984e-05,0.004793139612348032,2.297418734345984e-05,0.004793139612348032
-1,14,2.297418734345984e-05,0.005262815089209066,2.297418734345984e-05,0.005262815089209066
1,14,2.8602283569198745e-06,0.0016912209663198581,2.8602283569198745e-06,0.0016912209663198581
-1,14,2.8602283569198745e-06,0.002111430202811334,2.8602283569198745e-06,0.002111430202811334
1,14,1.2710279849427508e-05,0.0035651479421515606,1.2710279849427508e-05,0.0035651479421515606
-1,14,1.2710279849427508e-05,0.004335639496526961,1.2710279849427508e-05,0.004335639496526961
1,14,3.287340706104995e-05,0.005733533558029459,3.287340706104995e-05,0.005733533558029459
-1,14,3.287340706104995e-05,0.006386814020383747,3.287340706104995e-05,0.006386814020383747
1,14,3.898499345647448e-06,0.001974461786322401,3.898499345647448e-06,0.001974461786322401
-1,14,3.898499345647448e-06,0.0029319471942413147,3.898499345647448e-06,0.0029319471942413147
1,14,1.2861544049454705e-06,0.0011340874767607086,1.2861544049454705e-06,0.0011340874767607086
-1,14,1.2861544049454705e-06,0.002414053903417138,1.2861544049454705e-06,0.002414053903417138
1,14,2.498916551620605e-06,0.0015807961764948081,2.498916551620605e-06,0.0015807961764948081
-1,14,2.498916551620605e-06,0.0015335285608379364,2.498916551620605e-06,0.0015335285608379364
1,14,3.309594170368954e-06,0.001819229004377666,3.309594170368954e-06,0.001819229004377666
-1,14,3.309594170368954e-06,0.001770147666481685,3.309594170368954e-06,0.001770147666481685
1,14,1.0449452423820681e-05,0.0032325612792058066,1.0449452423820681e-05,0.0032325612792058066
-1,14,1.0449452423820681e-05,0.00285589976718495,1.0449452423820681e-05,0.00285589976718495
1,14,2.5247432176517613e-05,0.005024682296077794,2.5247432176517613e-05,0.005024682296077794
-1,14,2.5247432176517613e-05,0.004657176251195423,2.5247432176517613e-05,0.004657176251195423
1,14,5.6787481246359956e-06,0.0023830124054725348,5.6787481246359956e-06,0.0023830124054725348
-1,14,5.6787481246359956e-06,0.0022675125249553966,5.6787481246359956e-06,0.0022675125249553966
1,14,2.2366616850337952e-05,0.00472933577263636,2.2366616850337952e-05,0.00472933577263636
-1,14,2.2366616850337952e-05,0.004408479570442551,2.2366616850337952e-05,0.004408479570442551
1,14,4.712833149594866e-05,0.0068650077564376185,4.712833149594866e-05,0.0068650077564376185
-1,14,4.712833149594866e-05,0.0067265752450194,4.712833149594866e-05,0.0067265752450194
1,14,2.0517965603799573e-05,0.004529676103630322,2.0517965603799573e-05,0.004529676103630322
